Parameter,,Unit,Value,Comment
E-UTRA RF Channel Number,,,"1, 2",Two radio channels are used for this test.
Active PCell,,,Cell1,PCell on RF channel number 1.
Configured PSCell,,,Cell2,PSCell on RF channel number 2.
A1,Hysteresis,dB,0,Hysteresis for evaluation of event A1.
,Threshold RSRP,dBm,-95,Actual RSRP threshold for event A1. Needs to take absolute accuracy tolerance in clause 9.1.11.1 and 9.1.11.2 into account plus margin.
,Time To Trigger,s,0,
A2,Hysteresis,dB,0,Hysteresis for evaluation of event A2.
,Threshold RSRP,dBm,-99,Actual RSRP threshold for event A2. Needs to take absolute accuracy tolerance in clause 9.1.11.1 and 9.1.11.2 into account plus margin.
,Time To Trigger,s,0,
CP length,,,Normal,
DRX,,,ON,DRX related parameters are defined in Table A.8.23.1.1-3
Cell-individual offset for cells on RF channel number 1,,dB,0,Individual offset for cells on primary component carrier.
Cell-individual offset for cells on RF channel number 2,,dB,0,Individual offset for cells on carrier frequency of Cell2.
Filter coefficient,,,0,L3 filtering is not used
T1,,s,2,
T2,,s,10,
T3,,s,1,
Note 1:VoidNote 2:A UE capable of both synchronous and asynchronous DC operations is not required to pass this test case in accordance with the principle defined in section A.3.11.,,,,
