Parameter,,Unit,Value,Comment
Active cell,,,Cell 1,Cell 1 is on E-UTRA RF channel number 1.
Neighbour cell,,,Cell 2 (AP),Cell 2 (WLAN AP) is on WLAN RF channel number 1.
CP length,,,Normal,Applicable to cell 1
E-UTRA RF Channel Number,,,1,One E-UTRA FDD carrier frequency is used.
WLAN Channel Number,,,1,One WLAN carrier frequency is used.
WLAN measurement quantity,,,WLAN RSSI,
WLAN beacon frame transmission period,,ms,102.5,
DRX,,,OFF,
W1,Hysteresis,dB,0,Hysteresis for evaluation of event W1.
,Threshold WLAN RSSI,dBm,-70,Actual WLAN RSSI threshold for event W1. Needs to take absolute accuracy tolerance in section 9.7.1 into account plus margin.
,Time To Trigger,s,0,
W3,Hysteresis,dB,0,Hysteresis for evaluation of event W3.
,Threshold WLAN RSSI,dBm,-65,Actual WLAN RSSI threshold for event W3. Needs to take absolute accuracy tolerance in section 9.7.1 into account plus margin.
,Time To Trigger,s,0,
T1,,s,5,During this time the cell1 shall be known to the UE; but cell2 shall be unknown to the UE.
T2,,s,≤ 40,UE should report Event W1 for cell2 within 30 s.
T3,,s,3,UE should report Event W3 for cell2 within 0.5 s.
