Parameter,,,Unit,Test 1,Comments
SSB Configuration,,"Config 1,2",,SSB pattern 3 in FR1,As defined in A.3.10
,,"Config 3,4",,SSB pattern 4 in FR1,
Duplex Mode for Cell 2,,"Config 1,2",,FDD,
,,"Config 3,4",,TDD,
TDD Configuration,,"Config 3,4",,TDDConf.2.1,
OCNG Pattern Note 1,,,,OCNG pattern 1,As defined in A.3.2.1.
PDSCH parameters Note 3,,"Config 1,2",,SR.1.1 FDD,As defined in A.3.1.1.
,,"Config 3,4",,SR.2.1 TDD,
RMSI CORESET Reference Channel,,"Config 1,2",,CR.1.1 FDD,
,,"Config 3,4",,CR.2.1 TDD,
Dedicated CORESET Reference Channel,,"Config 1,2",,CCR.1.1 FDD,
,,"Config 3,4",,CCR.2.1 TDD,
NR RF Channel Number,,,,1,
EPRE ratio of PSS to SSS,,,dB,,
EPRE ratio of PBCH_DMRS to SSS,,,dB,,
EPRE ratio of PBCH to PBCH_DMRS,,,dB,,
EPRE ratio of PDCCH_DMRS to SSS,,,dB,0,
EPRE ratio of PDCCH to PDCCH_DMRS,,,dB,,
EPRE ratio of PDSCH_DMRS to SSS,,,dB,,
EPRE ratio of PDSCH to PDSCH_DMRS,,,dB,,
SSB with index 0,,,dB,3,Power of SSB with index 0 is set to be above configured msgA-RSRP-ThresholdSSB
,,"Config 1,2",dBm/15 kHz,-98,
,,"Config 3,4",,-101,
,,,dB,3,
,SS-RSRP Note 2,,dBm/SCS,-95,
SSB with index 1,,,dB,-17,Power of SSB with index 1 is set to be below configured msgA-RSRP-ThresholdSSB
,,"Config 1,2",dBm/15 kHz,-98,
,,"Config 3,4",,-101,
,,,dB,-17,
,SS-RSRP Note 2,,dBm/SCS,-115,
Io,,"Config 1,2",dBm,-65.3/9.36 MHz,For symbols without SSB
,,"Config 3,4",,-62.2/38.16 MHz,index 1
ss-PBCH-BlockPower,,,dBm/SCS,-5,As defined in clause 6.3.2 in TS 38.331 [2].
Configured UE transmitted power (),,,dBm,23,As defined in clause 6.2.4 in TS 38.101-1 [18].
MsgA Configuration,,,,FR1 MsgA configuration 1,As defined in A.3.20.2.1.
msgA-RSRP-ThresholdSSB,,,dBm,RSRP_51,"The actual value of the threshold is -105 dBm, as defined in TS 38.331 [2]."
Propagation Condition,,,-,AWGN,
"NOTE 1:OCNG shall be used such that the cell is fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols. The OCNG pattern is chosen during the test according to the presence of a DL reference measurement channel.NOTE 2:SS-RSRP, Es/Iot and Io levels have been derived from other parameters for information purpose. They are not settable parameters.NOTE 3:The DL PDSCH reference measurement channel is used in the test only when a downlink transmission dedicated to the UE under test is required.",,,,,
