Parameter,,Unit,Cell 3,,Cell 4,
,,,T2,T3,T2,T3
SSB ARFCN,,,Freq2,,Freq3,
Duplex mode,"Config 1,4",,FDD,,,
,"Config 2,3,5,6",,TDD,,,
TDD configuration,"Config 1,4",,Not Applicable,,,
,"Config 2,5",,TDDConf.1.1,,,
,"Config 3,6",,TDDConf.2.1,,,
BWchannel,"Config 1,4",MHz,"10: NRB,c = 52",,,
,"Config 2,5",,"10: NRB,c = 52",,,
,"Config 3,6",,"40: NRB,c = 106",,,
DL initial BWP configuration,"Config 1, 2, 3, 4, 5, 6",,DLBWP.0.1,,,
DL dedicated BWP configuration,"Config 1, 2, 3, 4, 5, 6",,DLBWP.1.1,,,
UL initial BWP configuration,"Config 1, 2, 3, 4, 5, 6",,ULBWP.0.1,,,
UL dedicated BWP configuration,"Config 1, 2, 3, 4, 5, 6",,ULBWP.1.1,,,
DRX Cycle,,ms,Not Applicable,,,
PDSCH Reference measurement channel,"Config 1,4",,SR.1.1 FDD,,SR.1.1 FDD,
,"Config 2,5",,SR.1.1 TDD,,SR.1.1 TDD,
,"Config 3,6",,SR.2.1 TDD,,SR.2.1 TDD,
RMSI CORESET Reference Channel,"Config 1,4",,CR.1.1 FDD,,CR.1.1 FDD,
,"Config 2,5",,CR.1.1 TDD,,CR.1.1 TDD,
,"Config 3,6",,CR.2.1 TDD,,CR.2.1 TDD,
RMC CORESET Reference Channel,"Config 1,4",,CCR.1.1 FDD,,CCR.1.1 FDD,
,"Config 2,5",,CCR.1.1 TDD,,CCR.1.1 TDD,
,"Config 3,6",,CCR.2.1 TDD,,CCR.2.1 TDD,
TRS configuration,"Config 1,4",,TRS.1.1 FDD,,TRS.1.1 FDD,
,"Config 2,5",,TRS.1.1 TDD,,TRS.1.1 TDD,
,"Config 3,6",,TRS.1.2 TDD,,TRS.1.2 TDD,
OCNG Patterns,,,OP.1,,,
SMTC configuration,,,SMTC.1,,,
SSB configuration,"Config 1,2,4,5",,SSB.1 FR1,,,
,"Config 3,6",,SSB.2 FR1,,,
PDSCH/PDCCH subcarrier spacing,"Config 1,2,4,5",kHz,15 kHz,,,
,"Config 3,6",,30 kHz,,,
EPRE ratio of PSS to SSS,,dB,0,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,
Note2,,dBm/15 kHz,-104,,,
Note2,"Config 1,2,4,5",dBm/SCS,-104,,,
,"Config 3,6",,-101,,,
,,dB,17,,,
,,dB,17,,,
SS-RSRPNote3,"Config 1,2,4,5",dBm/SCS,-87,,,
,"Config 3,6",,-84,,,
SCH_RP Note 3,,dBm/15 kHz,-87,,,
Propagation condition,,-,AWGN,,,
Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:SS-RSRP and SCH_RP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:The uplink resources for CSI reporting are assigned to the UE prior to the start of time period T2.,,,,,,
