Parameter,,,Unit,Cell 3
Frequency Range,,,,FR1
Duplex mode,,ConfigSCell 1,,FDD
,,"ConfigSCell 2,3",,TDD
TDD configuration,,ConfigSCell 1,,Not Applicable
,,ConfigSCell 2,,TDDConf.1.1
,,ConfigSCell 3,,TDDConf.1.2
BWchannel,,ConfigSCell 1,,"10 MHz: NRB,c = 52"
,,ConfigSCell 2,,"10 MHz: NRB,c = 52"
,,ConfigSCell 3,,"40 MHz: NRB,c = 106"
Active DL BWP ID,,,,1
Initial DL BWP Configuration,,ConfigSCell 1,,DLBWP.0.2
,,ConfigSCell 2,,
,,ConfigSCell 3,,
Initial UL BWP Configuration,,ConfigSCell 1,,ULBWP.0.2
,,ConfigSCell 2,,
,,ConfigSCell 3,,
Initial Condition,Active DL BWP-1 Configuration,ConfigSCell 1,,DLBWP.1.3
,,ConfigSCell 2,,
,,ConfigSCell 3,,
,Active UL BWP-1 Configuration,ConfigSCell 1,,ULBWP.1.3
,,ConfigSCell 2,,
,,ConfigSCell 3,,
FinalCondition,Active DL BWP-1 Configuration,ConfigSCell 1,,DLBWP.1.1
,,ConfigSCell 2,,
,,ConfigSCell 3,,
,Active UL BWP-1 Configuration,ConfigSCell 1,,ULBWP.1.1
,,ConfigSCell 2,,
,,ConfigSCell 3,,
PDSCH Reference measurement channel,,ConfigSCell 1,,SR.1.1 FDD
,,ConfigSCell 2,,SR.1.1 TDD
,,ConfigSCell 3,,SR 2.1 TDD
RMSI CORESET parameters,,ConfigSCell 1,,CR.1.1 FDD
,,ConfigSCell 2,,CR.1.1 TDD
,,ConfigSCell 3,,CR 2.1 TDD
Dedicated CORESET parameters,,ConfigSCell 1,,CCR.1.1 FDD
,,ConfigSCell 2,,CCR.1.1 TDD
,,ConfigSCell 3,,CCR.2.1 TDD
OCNG Patterns,,,,OP.1
SSB Configuration,,"ConfigSCell 1,2",,SSB.1 FR1
,,ConfigSCell 3,,SSB.2 FR1
SMTC Configuration,,,,SMTC.1
TRS Configuration,,ConfigSCell 1,,TRS.1.1 FDD
,,ConfigSCell 2,,TRS.1.1 TDD
,,ConfigSCell 3,,TRS.1.2 TDD
Antenna Configuration,,,,1x2
Propagation Condition,,,,AWGN
EPRE ratio of PSS to SSS,,,dB,0
EPRE ratio of PBCH DMRS to SSS,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,
EPRE ratio of PDSCH to PDSCH,,,,
EPRE ratio of OCNG DMRS to SSS Note 1,,,,
EPRE ratio of OCNG to OCNG DMRS Note 1,,,,
NocNote 2,,,dBm/15 kHz,-104
SS-RSRP Note 3,,,dBm/15 kHz,[87
Ês/Iot,,,dB,17
Ês/Noc,,,dB,17
IoNote3,,"ConfigSCell 1,2",dBm/9.36 MHz,-58.96
,,ConfigSCell 3,dBm/38.16 MHz,-52.86
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.NOTE 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:For unpaired spectrum, a DL BWP is linked with an UL BWP. DLBWP.0.2 is linked with ULBWP.0.2; DLBWP.1.1 is linked with ULBWP.1.1; DLBWP.1.3 is linked with ULBWP.1.3 defined in clause 12 of TS 38.213 [3].",,,,
