Parameter,,Unit,Cell 2,Cell 3
Frequency Range,,,FR1,FR1
Duplex mode,"Config 1,4",,FDD,TDD
,"Config 2,3,5,6",,TDD,TDD
TDD configuration,"Config 1,4",,Not Applicable,TDDConfig.1.1
,"Config 2,5",,TDDConf.1.1,TDDConfig.1.1
,"Config 3,6",,TDDConf.2.1,TDDConfig.2.1
BWchannel,"Config 1,2,4,5",MHz,"10: NRB,c = 52","10: NRB,c = 52"
,"Config 3,6",,"40: NRB,c = 106","40: NRB,c = 106"
DL Initial BWP configuration,Config   1-6,,DLBWP.0.1,DLBWP.0.1
DL dedicated BWP configuration,Config   1-6,,DLBWP.1.1,DLBWP.1.1
UL Initial BWP configuration,Config   1-6,,ULBWP.0.1,-
UL dedicated BWP configuration,Config   1-6,,ULBWP.1.1,-
PDSCH Reference measurement channel,"Config 1,4",,SR.1.1 FDD,SR.1.1 TDD
,"Config 2,5",,SR.1.1 TDD,SR.1.1 TDD
,"Config 3,6",,SR.2.1 TDD,SR.2.1 TDD
RMSI CORESET Reference Channel,"Config 1,4",,CR.1.1 FDD,CR.1.1 TDD
,"Config 2,5",,CR.1.1 TDD,CR.1.1 TDD
,"Config 3,6",,CR.2.1 TDD,CR.2.1 TDD
RMC CORESET Reference Channel,"Config 1,4",,CCR.1.1 FDD,CCR.1.1 TDD
,"Config 2,5",,CCR.1.1 TDD,CCR.1.1 TDD
,"Config 3,6",,CCR.2.1 TDD,CCR.2.1 TDD
OCNG Patterns,,,OP.1,OP.1
TRS configuration,"Config 1,4",,TRS.1.1 FDD,TRS.1.1 TDD
,"Config 2,5",,TRS.1.1 TDD,TRS.1.1 TDD
,"Config 3,6",,TRS.1.2 TDD,TRS.1.2 TDD
SMTC configuration,,,SMTC.1,SMTC.1
SSB configuration,"Config 1,2,4,5",,SSB.1 FR1,SSB.1 FR1
,"Config 3,6",,SSB.2 FR1,SSB.2 FR1
PDSCH/PDCCH subcarrier spacing,"Config 1,2,4,5",kHz,15 kHz,15 kHz
,"Config 3,6",,30 kHz,30 kHz
SRS Configuration,"Config 1,2,4,5",kHz,-,SRS.4 TDD
,"Config 3,6",,-,SRS.5 TDD
PUCCH/PUSCH subcarrier spacing,"Config 1,2,4,5",kHz,15 kHz,-
,"Config 3,6",,30 kHz,-
EPRE ratio of PSS to SSS,,dB,0,0
EPRE ratio of PBCH DMRS to SSS,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,
EPRE ratio of PDSCH to PDSCH,,,,
EPRE ratio of OCNG DMRS to SSS (Note 1),,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,
Note2,,dBm/15 kHz,-104,-104
Note2,"Config 1,2,4,5",dBm/SCS,-104,-104
,"Config 3,6",,-101,-101
SS-RSRPNote3,"Config 1,2,4,5",dBm/SCS,-87,-87
,"Config 3,6",,-84,-84
,,dB,17,17
,,dB,17,17
IoNote3,"Config 1,2,4,5",dBm/9.36 MHz,-58.96,-58.96
,"Config 3,6",dBm/38.16 MHz,-52.86,-52.86
Time offset to Cell 1 Note 5,,s,-,3
Propagation condition,,-,AWGN,AWGN
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 5:Receive time difference between slot boundaries of signals received from the two cells at the UE antenna connector including time alignment error between the two cells.,,,,
