Parameter,,,Unit,Value
,,,,Test 1
Active E-UTRA PCell,,,,Cell 1
E-UTRA RF Channel Number,,,,1
Active PSCell,,,,Cell 2
RF Channel Number,,,,2
Duplex mode,,"Config 1, 4",,FDD
,,"Config 2, 3, 5, 6",,TDD
BWchannel,,"Config 1, 4",MHz,"10: NRB,c = 52"
,,"Config 2, 5",,"10: NRB,c = 52"
,,"Config 3, 6",,"20: NRB,c = 51"
DL initial BWP configuration,,"Config 1, 2, 3, 4, 5, 6",,DLBWP.0.1
DL dedicated BWP configuration,,"Config 1, 2, 3, 4, 5, 6",,DLBWP.1.1
UL initial BWP configuration,,"Config 1, 2, 3, 4, 5, 6",,ULBWP.0.1
UL dedicated BWP configuration,,"Config 1, 2, 3, 4, 5, 6",,ULBWP.1.1
TDD Configuration,,"Config 1, 4",,Not Applicable
,,"Config 2, 5",,TDDConf.1.1
,,"Config 3, 6",,TDDConf.2.1
CORESET,,"Config 1, 4",,CR.1.1 FDD
Reference Channel,,"Config 2, 5",,CR.1.1 TDD
,,"Config 3, 6",,CR.2.1 TDD
SSB Configuration,,"Config 1, 4",,SSB.1 FR1
,,"Config 2, 5",,SSB.1 FR1
,,"Config 3, 6",,SSB.2 FR1
NCD-SSB Configuration,,Config 1,,SSB.9 FR1
,,Config 2,,SSB.9 FR1
,,Config 3,,SSB.10 FR1
SMTC,,"Config 1, 2, 4, 5",,SMTC.10
Configuration,,"Config 3, 6",,SMTC.10
PDSCH/PDCCH,,"Config 1, 2, 4, 5",,15 kHz
subcarrier spacing,,"Config 3, 6",,30 kHz
PRACH Configuration,,"Config 1, 2, 4, 5",,Table A.3.8.2.1-1
,,"Config 3, 6",,Table A.3.8.2.1-1
SSB index assigned as RLM RS,,,,0
OCNG parameters,,,,OP.1
CP length,,,,Normal
Correlation Matrix and Antenna Configuration,,,,2x2 Low
Out of sync,DCI format,,,1-0
transmission parameters,Number of Control OFDM symbols,,,2
,Aggregation level,,CCE,8
,Ratio of hypothetical PDCCH RE energy to average SSS RE energy,,dB,4
,Ratio of hypothetical PDCCH DMRS energy to average SSS RE energy,,dB,4
,DMRS precoder granularity,,,REG bundle size
,REG bundle size,,,6
DRX,,,,OFF
Gap pattern ID,,,,gp0
Layer 3 filtering,,,,Enabled
T310 timer,,,ms,0
T311 timer,,,ms,1000
N310,,,,1
N311,,,,1
CSI-RS for CSI,,"Config 1, 4",,CSI-RS.1.1 FDD
reporting,,"Config 2, 5",,CSI-RS.1.1 TDD
,,"Config 3, 6",,CSI-RS.2.1 TDD
CSI-RS for tracking,,"Config 1, 4",,TRS.1.1 FDD
,,"Config 2, 5",,TRS.1.1 TDD
,,"Config 3, 6",,TRS.1.2 TDD
T1,,,s,0.2
T2,,,s,0.48
T3,,,s,0.48
D1,,,s,0.44
NOTE 1:All configurations are assigned to the UE prior to the start of time period T1.NOTE 2:UE-specific PDCCH is not transmitted after T1 starts.NOTE 3:E-UTRAN is in non-DRX mode under test.,,,,
