Parameter,,Unit,Cell 2,,Cell 3,,,
,,,T1,T2,T1,,,T2
SSB ARFCN,,,freq1,,Not applicable,,,
Duplex mode,"Config 1,4",,FDD,,,,,
,"Config 2,3,5,6",,TDD,,,,,
TDD configuration,"Config 1,4",,Not Applicable,,,,,
,"Config 2,5",,TDDConf.1.1,,,,,
,"Config 3,6",,TDDConf.2.1,,,,,
Reference Channel,,,N/A,,,,Cell 2,
BWchannel,"Config 1,4",MHz,Note 7,,,,,
,"Config 2,5",,Note 7,,,,,
,"Config 3,6",,Note 7,,,,,
BWoccupied,"Config 1,4",RB,52 Note 5,,,,,
,"Config 2,5",,52 Note 5,,,,,
,"Config 3,6",,106 Note 6,,,,,
DL initial BWP configuration,"Config 1, 2, 3, 4, 5, 6",,DLBWP.0.1,,,,,
DL dedicated BWP configuration,"Config 1, 2, 3, 4, 5, 6",,DLBWP.1.1,,,,,
UL initial BWP configuration,"Config 1, 2, 3, 4, 5, 6",,ULBWP.0.1,,,,,
UL dedicated BWP configuration,"Config 1, 2, 3, 4, 5, 6",,ULBWP.1.1,,,,,
TCI state,,,TCI.State.0,,,,TCI.State.0 Note 8,
Aperiodic CSI-RS for SCell activation,"Config 1,4",,N/A,,,TRS.1.3 FDD,,
,"Config 2,5",,N/A,,,TRS.1.3 TDD,,
,"Config 3,6",,N/A,,,TRS.1.4 TDD,,
gapBetweenBursts,,Slot,N/A,,,,,
DRX Cycle,,ms,Not Applicable,,,,,
PDSCH Reference,"Config 1,4",,SR.1.1 FDD,,SR.1.1 FDD,,,
measurement channel,"Config 2,5",,SR.1.1 TDD,,SR.1.1 TDD,,,
,"Config 3,6",,SR.2.1 TDD,,SR.2.1 TDD,,,
RMSI CORESET,"Config 1,4",,CR.1.1 FDD,,CR.1.1 FDD,,,
Reference Channel,"Config 2,5",,CR.1.1 TDD,,CR.1.1 TDD,,,
,"Config 3,6",,CR.2.1 TDD,,CR.2.1 TDD,,,
RMC CORESET,"Config 1,4",,CCR.1.1 FDD,,CCR.1.1 FDD,,,
Reference Channel,"Config 2,5",,CCR.1.1 TDD,,CCR.1.1 TDD,,,
,"Config 3,6",,CCR.2.1 TDD,,CCR.2.1 TDD,,,
TRS configuration,"Config 1,4",,TRS.1.1 FDD,,TRS.1.1 FDD,,,
,"Config 2,5",,TRS.1.1 TDD,,TRS.1.1 TDD,,,
,"Config 3,6",,TRS.1.2 TDD,,TRS.1.2 TDD,,,
OCNG Patterns,"Config 1,2,4,5",,OP.1 Note 5,,,,,
,"Config 3,6",,OP.1 Note 6,,,,,
SMTC configuration,,,SMTC.1,,,,Not Applicable,
SSB configuration,"Config 1,2,4,5",,SSB.1 FR1,,,,Not Applicable,
,"Config 3,6",,SSB.2 FR1,,,,Not Applicable,
CSI-RS configuration for CSI reporting,"Config 1,4",,CSI-RS.1.1 FDD,,,,,
,"Config 2,5",,CSI-RS.1.1 TDD,,,,,
,"Config 3,6",,CSI-RS.2.1 TDD,,,,,
PDSCH/PDCCH,"Config 1,2,4,5",kHz,15,,,,,
subcarrier spacing,"Config 3,6",,30,,,,,
reportConfigType,Config 1-6,,periodic,,,,,
reportQuantity,Config 1-6,,cri-RI-PMI-CQI,,,,,
CSI reporting periodicity,"Config 1,2,4,5",slot,5,,,N/A,,
CSI reporting offset,"Config 3,6",slot,10,,,N/A,,
,"Config 1,2,4,5",,2,,,N/A,,
,"Config 3,6",,4,,,N/A,,
EPRE ratio of PSS to SSS,,,0,,,,0,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,dB,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,
Note2,"Config 1,2,4,5",dBm/SCS,-107,,,,,
,"Config 3,6",,-104,,,,,
,,dB,10,,,,22,
,,dB,10,,,,22,
SS-RSRPNote3,"Config 1,2,4,5",dBm/SCS,-97,,,NA,,
,"Config 3,6",,-94,,,NA,,
SCH_RP Note 3,,dBm/15 kHz,-97,,,,NA,
Propagation condition,,-,AWGN,,,,,
IoNote3,"Config 1,2,4,5",dBm/9.36 MHz,-68.63,,,,-57.02,
,"Config 3,6",dBm/38.16 MHz,-62.54,,,,-50.92,
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled within BWoccupied.NOTE 3:SS-RSRP, Io and SCH_RP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:The uplink resources for CSI reporting are assigned to the UE prior to the start of time period T2.]NOTE 5:All UL/DL transmission shall be confined within BWoccupied (i.e. 10 MHz, 52 RBs) from FC,low, and Io is independent of the BWchannel configured.NOTE 6:All UL/DL transmission shall be confined within BWoccupied (i.e. 40 MHz, 106 RBs) from FC,low, and Io is independent of the BWchannel configured.NOTE 7:NRB,c. is derived from Table 5.3.2-1 in TS 38.101-1[18] with configured BWchannel.NOTE 8:The SSB in referenceSignal in the TCI state is configured as the SSB in Cell 2.",,,,,,,,
