Parameter,,,,Unit,Value,Comment
,,,,,Test 1,
Active E-UTRA PCell,,,,,Cell 1,
E-UTRA RF Channel Number,,,,,1,
Active PSCell,,,,,Cell 2,
RF Channel Number for PSCell,,,,,2,
Duplex mode,,,"Config 1, 4",,FDD,
,,,"Config 2, 3, 5, 6",,TDD,
BW channel,,,"Config 1, 4",,"10: NRB,c = 52",
,,,"Config 2, 5",MHz,"10: NRB,c = 52",
,,,"Config 3, 6",,"40: NRB,c = 106",
DL initial BWP configuration,,,"Config 1, 2, 3, 4, 5, 6",,DLBWP.0.1,
DL dedicated BWP configuration,,,"Config 1, 2, 3, 4, 5, 6",,DLBWP.1.1,
UL initial BWP configuration,,,"Config 1, 2, 3, 4, 5, 6",,ULBWP.0.1,
UL dedicated BWP configuration,,,"Config 1, 2, 3, 4, 5, 6",,ULBWP.1.1,
TDD Configuration,,,"Config 1, 4",,Not Applicable,
,,,"Config 2, 5",,TDDConf.1.1,
,,,"Config 3, 6",,TDDConf.2.1,
CORESET Reference Channel,,,"Config 1, 4",,CR.1.1 FDD,A.3.1.2
,,,"Config 2, 5",,CR.1.1 TDD,
,,,"Config 3, 6",,CR.2.1 TDD,
SSB Configuration for TRP0,,,"Config 1, 4",,SSB.3 FR1,A.3.10
,,,"Config 2, 5",,SSB.3 FR1,
,,,"Config 3, 6",,SSB.4 FR1,
SSB Configuration for TRP1,,,"Config 1, 4",,SSB.7 FR1,A.3.10
,,,"Config 2, 5",,SSB.7 FR1,
,,,"Config 3, 6",,SSB.8 FR1,
SMTC Configuration,,,"Config 1, 2, 3, 4, 5, 6",,SMTC.1,A.3.11
PDSCH/PDCCH,,,"Config 1, 2, 4, 5",kHz,15,
subcarrier spacing,,,"Config 3, 6",,30,
PRACH Configuration,,,"Config 1, 2, 4, 5",,Table A.3.8.2.2-1,
,,,"Config 3, 6",,Table A.3.8.2.2-1,
"SSB Index assigned as BFD RS (q0,0)",,,,,0,
"SSB Index assigned as CBD RS (q1,0)",,,,,1,
"SSB Index assigned as BFD RS (q0,1)",,,,,2,
"SSB Index assigned as CBD RS (q1,1)",,,,,3,
OCNG parameters,,,,,OP.1,A.3.2.1
CP length,,,,,Normal,
Correlation Matrix and Antenna Configuration,,,,,2x2 Low,
Beam failure detection transmission parameters,DCI format,,,,1-0,
,Number of Control OFDM symbols,,,,2,
,Aggregation level,,,CCE,8,
,Ratio of hypothetical PDCCH RE energy to average CSI-RS RE energy,,,dB,0,
,Ratio of hypothetical PDCCH DMRS energy to average CSI-RS RE energy,,,dB,0,
,DMRS precoder granularity,,,,REG bundle size,
,REG bundle size,,,,6,
DRX,,,,,OFF,
Gap pattern ID,,,,,gp0,
gapOffset,,,,,0,
schedulingRequestID-BFR- r17,,,,,Configured,
Periodicity of PUCCH for SR configuration for BFR on PSCell,,"Config 1, 2, 4, 5",,slot,5,5 ms
,,"Config 3, 6",,,10,
rlmInSyncOutOfSyncThreshold,,,,,absent,"When the field is absent, the UE applies the value 0. (Table 8.1.1-1)."
rsrp-,,"Config 1, 2, 4, 5",,dBm/SCS,-98,Threshold used
ThresholdSSB,,"Config 3, 6",,,-95,for Qin_LR_SSB
powerControlOffsetSS,,,,,db0,Used for deriving rsrp-ThresholdCSI-RS
beamFailureInstanceMaxCount,,,,,n1,"see TS 38.321 [7], clause 5.17"
beamFailureDetectionTimer,,,,,pbfd4,"see TS 38.321 [7], clause 5.17"
SSB Index assigned as RLM RS,,,,,"0,1,2,3",
T310 Timer,,,,ms,1000,
N310,,,,,2,
T1,,,,s,1,During this time the the UE shall be fully synchronized to cell 1
T2,,,,s,0.37,
T3,,,,s,0.24,
T4,,,,s,0,
T5,,,,s,0.17,
D1,,,,s,0.13,
NOTE 1:All configurations are assigned to the UE prior to the start of time period T1.NOTE 2:UE-specific PDCCH is not transmitted after T1 starts.NOTE 3:E-UTRAN is in non-DRX mode under test.,,,,,,
