Parameter,,Unit,Cell 3,,,Cell 4,,
,,,T1,T2,T3,T1,T2,T3
NR RF Channel Number,,,2,,,2,,
Duplex mode,"Config 1, 4",,FDD,,,,,
,"Config 2,3,5,6",,TDD,,,,,
TDD configuration,"Config 1, 4",,Not Applicable,,,,,
,"Config 2, 5",,TDDConf.1.1,,,,,
,"Config 3, 6",,TDDConf.2.1,,,,,
BWchannel,"Config 1,2,4,5",MHz,"10: NRB,c = 52",,,,,
,"Config 3,6",,"40: NRB,c = 106",,,,,
BWP BW,"Config 1,2,4,5",MHz,"10: NRB,c = 52",,,,,
,"Config 3,6",,"40: NRB,c = 106",,,,,
DRX Cycle,,ms,Not Applicable,,,,,
PDSCH Referencemeasurement channel,"Config 1,4",,SR.1.1 FDD,,,,,
,"Config 2,5",,SR.1.1 TDD,,,,,
,"Config 3,6",,SR.2.1 TDD,,,,,
CORESET Reference Channel,"Config 1,4",,CR.1.1 FDD,,,,,
,"Config 2,5",,CR.1.1 TDD,,,,,
,"Config 3,6",,CR.2.1 TDD,,,,,
TRS configuration,"Config 1,4",,TRS.1.1 FDD,,,,,
,"Config 2,5",,TRS.1.1 TDD,,,,,
,"Config 3,6",,TRS.1.2 TDD,,,,,
OCNG Patterns,,,OP.1,,,,,
SMTC Configuration,,,SMTC.1,,,,,
SSB Configuration,"Config 1,2,4,5",,SSB.1 FR1,,,,,
,"Config 3,6",,SSB.2 FR1,,,,,
PDSCH/PDCCH subcarrier spacing,"Config 1,2,4,5",kHz,15,,,,,
,"Config 3,6",,30,,,,,
PUCCH/PUSCH subcarrier spacing,"Config 1,2,4,5",kHz,15,,,,,
,"Config 3,6",,30,,,,,
PRACH configuration,,,FR1 PRACH configuration 1,,,,,
BWP configuration,Initial DL BWP,,DLBWP.0.1,,,,,
,Dedicated DL BWP,,DLBWP.1.1,,,,,
,Initial UL BWP,,ULBWP.0.1,,,,,
,Dedicated UL BWP,,ULBWP.1.1,,,,,
EPRE ratio of PSS to SSS,,dB,0,,,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,
Note2,,dBm/15 kHz,-98,,,,,
Note2,"Config 1,2,4,5",dBm/SCS,-98,,,,,
,"Config 3,6",,-95,,,,,
,,dB,8,-3.3,-3.3,-Infinity,2.36,2.36
,,dB,8,8,8,-Infinity,11,11
SSB_RP,"Config 1,2,4,5",dBm/SCS,-90,-90,-90,-Infinity,-87,-87
,"Config 3,6",dBm/SCS,-87,-87,-87,-Infinity,-84,-84
IoNote3,"Config 1,2,4,5",dBm/9.36 MHz,-61.41,-57.06,-57.06,-61.41,-57.06,-57.06
,"Config 3,6",dBm/38.16 MHz,-55.31,-50.96,-50.96,-55.31,-50.96,-50.96
Propagation condition,,-,AWGN,,,AWGN,,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,,
