Parameter,,Unit,Cell 1,Cell 2,Cell 3
,,,T2,T2,T2
RF Channel Number,,,1,1,1
Positiong frequency layer,,,1,1,1
BWchannel,,MHz,"400: NRB,c = 264","400: NRB,c = 264","400: NRB,c = 264"
Correlation Matrix and Antenna Configuration,,,1x2 Low,1x2 Low,1x2 Low
OCNG patterns defined in A.3.2.1,,,OP.1,OP.1,OP.1
PRACH configuration,,,FR2 PRACH configuration 1,FR2 PRACH configuration 1,FR2 PRACH configuration 1
Note 3,Config 1,dBm/SCS,-89,-89,-89
PRS,Config 1,dB,-5.44,-11.67,-11.67
Io Note4,Config 1,dBm/380.16MHz,-52.68,-52.68,-52.68
PRS,,dB,dB,-6,-13
PRP Note 4,,dBm/SCS,dBm/SCS,-94.44,-100.67
Propagation Condition,,,AWGN,,
"NOTE 1: OCNG shall be used such that active cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols other than those in the slots with transmitted PRS.NOTE 2:The resources for uplink transmission are assigned to the UE prior to the start of time period T2.NOTE 3: Interference from other cells and noise sources not specified in the test are assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 4: PRP and Io levels have been derived from other parameters and are given for information purpose. These are not settable test parameters. The Io is calculated based only on the symbols in which PRS is transmitted.NOTE 5:Calculation of Es/Iot includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 38.101-2 [19], and an allowance of 1dB for UE multi-band relaxation factor ΔMBP from TS 38.101-2 [19] table 6.2.1.3-4.",,,,,
