Parameter,,Unit,SSB#0,,,,,
,,,T1,T2,T3,T4,T5,T6
AoA setup,,,Setup 1 defined in A.3.15,,,,,
Assumption for UE beams Note 4,,,Rough,,,,,
EPRE ratio of PDCCH DMRS to SSS,,dB,4,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,dB,0,,,,,
EPRE ratio of PBCH DMRS to SSS,,dB,0,,,,,
EPRE ratio of PBCH to PBCH DMRS,,dB,,,,,,
EPRE ratio of PSS to SSS,,dB,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,dB,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,dB,,,,,,
EPRE ratio of OCNG DMRS to SSS,,dB,,,,,,
EPRE ratio of OCNG to OCNG DMRS,,dB,,,,,,
,Config 1,dBm/15 kHz,-109,,,,,
,Config 1,dBm/SCS,-100,,,,,
,Config 1,dB,0,13,0,24.5,24.5,0
,Config 1,dB,0,13,0,24.5,24.5,0
SS-RSRP,Config 1,dBm/SCS,-100,-87,-100,-75.5,-75.5,-100
Io,Config 1,dBm/95.04 MHz,-68,-57.8,-68,-46.5,-46.5,-68
Propagation condition,,,AWGN,,,,,
NOTE 1:OCNG shall be used such that the resources in Cell 1 are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:The signal contains PDCCH for UEs other than the device under test as part of OCNG.NOTE 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:Information about types of UE beam is given in annex B.2.1.3 and does not limit UE implementation or test system implementation.,,,,,,,,
