Parameter,,Unit,Cell 1(PCell),Cell 2 (PSCell),,,,
,,,T1 ~ T5,T1,T2,T3,T4,T5
E-UTRA RF Channel Number,,,1,2,,,,
BWchannel,,MHz,"5: NRB,c = 2510: NRB,c = 5020: NRB,c = 100","5: NRB,c = 2510: NRB,c = 5020: NRB,c = 100",,,,
Special subframe configurationNote1,,,6,6,,,,
Uplink-downlink configurationNote2,,,1,1,,,,
PCFICH/PDCCH/PHICH parameters defined in A.3.1.2.1,,,5MHz: R.11 TDD10MHz: R.6 TDD20MHz: R.10 TDD,5MHz: R.11 TDD10MHz: R.6 TDD20MHz: R.10 TDD,,,,
OCNG Pattern defined in A.3.2.1 (FDD),,,5MHz: OP.10 TDD10MHz: OP.2 TDD20MHz: OP.8 TDD,5MHz: OP.10 TDD10MHz: OP.2 TDD20MHz: OP.8 TDD,,,,
"A, B",,,0,0,,,,
PCFICH_RB,,dB,4,4,,,,
PDCCH_RA,,dB,0,0,,,,
PDCCH_RB,,dB,0,0,,,,
PBCH_RA,,dB,0,0,,,,
PBCH_RB,,dB,,,,,,
PSS_RA,,dB,,,,,,
SSS_RA,,dB,,,,,,
PHICH_RA,,dB,,,,,,
PHICH_RB,,dB,,,,,,
PDSCH_RA,,dB,,,,,,
PDSCH_RB,,dB,,,,,,
OCNG_RANote1,,dB,,,,,,
OCNG_RBNote1,,dB,,,,,,
"SNR Note 6,10",5MHz BWchannel,dB,-5.1,-5.1,-9.1,-13.1,-9.1,-5.1
,10MHz BWchannel,,-5.1,-5.1,-9.1,-13.1,-9.1,-5.1
,20MHz BWchannel,,-5.1,-5.1,-9.1,-13.1,-9.1,-5.1
,,dBm/15 kHz,-98,,,,,
Propagation condition,,,AWGN,AWGN,,,,
Correlation Matrix and Antenna Configuration,,,1x2,1x2,,,,
Receive time offset to cell1 Note 9,,μs,-,33,,,,
"Note 1:For the special subframe configuration see table 4.2-1 in TS 36.211.Note 2:For the uplink-downlink configuration see table 4.2-2 in TS 36.211.Note 3:OCNG shall be used such that the resources in cell # 1 are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 4:The uplink resources for CQI reporting are assigned to the UE prior to the start of time period T1.Note 5:The timers and layer 3 filtering related parameters are configured prior to the start of time period T1.Note 6:The signal contains PDCCH for UEs other than the device under test as part of OCNG.Note 7:SNR levels correspond to the signal to noise ratio over the cell-specific reference signal REs.Note 8: The SNR in time periods T1, T2, T3, T4 and T5 is denoted as SNR1, SNR2, SNR3, SNR4 and SNR5 respectively in figure A.7.3.43.1-1.Note 9:Receive time difference between subframe boundaries of signals received from the two cells at the UE antenna connector including time alignment error between the two cells.Note 10:The SNR values are specifed for testing a UE which supports 2RX on the PSCell frequency. For testing of a UE which only supports 4RX on the PSCell frequency, the SNR during T3 and T4 is modified as specified in section A.3.8.1.",,,,,,,,
