Parameter,,Unit,Value,Comment
Active cell,,,Cell 1,Cell 1 is on E-UTRA RF channel number 1
CP length,,,Normal,
In sync transmission parameters(Note 1),DCI format,,6-1A,As defined in section 5.3.3.1.12 in TS 36.212
,Number of OFDM symbols for legacy control channels,,2,"In sync threshold Qin, Cat M1 and the corresponding hypothetical MPDCCH transmission parameters are as specified in clause 7.19.2 and Table 7.19.2-1 respectively."
,MPDCCH aggregation level,eCCE,8,
,MPDCCH repetition level,,4,
,"A, B",,-3,
,Ratio of MPDCCH to RS EPRE,,0,
Out of sync transmission parameters(Note 1),DCI format,,6-1A,As defined in TS 36.212
,Number of OFDM symbols for legacy control channels,,2,"Out of sync threshold Qout, Cat M1 and the corresponding hypothetical MPDCCH transmission parameters are as specified in clause 7.19.2 and Table 7.19.2-1 respectively."
,MPDCCH aggregation level,eCCE,24,
,MPDCCH repetition level,,8,
,"A, B",,-3,
,Ratio of MPDCCH to RS EPRE,dB,0,
DRX cycle,,ms,40,See Table A.7.3.55.1-3
Layer 3 filtering,,,Enabled,Counters:N310 = 1; N311 = 1
T310 timer,,ms,2000,T310 is enabled
T311 timer,,ms,1000,T311 is enabled
Periodic CQI reporting mode,,,PUCCH 1-0,As defined in table 7.2.2-1 in TS 36.213.
CQI reporting periodicity,,ms,20,
T1,,s,4,
T2,,s,1.6,
T3,,s,1.46,
T4,,s,0.4,
T5,,s,4,
Note 1: MPDCCH corresponding to the in-sync and out of sync transmission parameters need not be included in the Reference Measurement Channel.,,,,
