Field,Cell 1,,Cell 2,,Comment
,Test 1,Test 2,Test 1,Test 2,
srsBandwidthConfiguration,bw5,bw5,bw5,bw5,
srsSubframeConfiguration,sc3,sc3,sc3,sc3,Once every 5 subframes
ackNackSrsSimultaneousTransmission,FALSE,FALSE,FALSE,FALSE,
srsMaxUpPTS,FALSE,FALSE,FALSE,FALSE,
srsBandwidth,0,0,0,0,No hopping
srsHoppingBandwidth,hbw0,hbw0,hbw0,hbw0,
frequencyDomainPosition,0,0,0,0,
duration,TRUE,TRUE,TRUE,TRUE,Indefinite duration
Srs-ConfigurationIndex,15,85,15,85,"SRS periodicity of 10 and 80 ms for Test 1 and 2, respectively."
transmissionComb,0,0,0,0,
cyclicShift,cs0,cs0,cs0,cs0,No cyclic shift
srsAntennaPort,an1,an1,an1,an1,Number of SRS antenna ports
Note:For further information see clause 6.3.2 in TS 36.331.,,,,,
