Parameter,,,Unit,Test 1,,Test 2,
,,,,Cell 2,Cell 3,Cell 2,Cell 3
Physical cell ID,,,,489,0,489,0
SSB ARFCN,,,,freq1,,,
Duplex mode,,"Config 1, 2",,TDD,,,
TDD configuration,,"Config 1, 2",,TDDConf.1.1 CCA,,,
BWchannel,,"Config 1, 2",MHz,"40: NPRB,c = 106",,,
Downlink initial BWP configuration,,,,DLBWP.0.1,,,
Downlink dedicated BWP configuration,,,,DLBWP.1.1,,,
Uplink initial BWP configuration,,,,ULBWP.0.1,,,
Uplink dedicated BWP configuration,,,,ULBWP.1.1,,,
TRS configuration,,"Config 1, 2",,TRS.1.2 TDD,NA,TRS.1.2 TDD,NA
DRX Cycle,,,ms,Not Applicable,,,
PDSCH Reference measurement channel,,"Config 1, 2",,SR.1.1 CCA,,SR.1.1 CCA,
RMSI CORESET Reference Channel,,"Config 1, 2",,CR.1.1 CCA,,CR.1.1 CCA,
Control Channel RMC,,"Config 1, 2",,CCR.1.1 CCA,,CCR.1.1 CCA,
DL CCA model,,,,As specified in clause A.3.26.2.1,,,
UL CCA model,,,,As specified in clause A.3.26.2.2,,,
"PCCA_DL for dynamic channel access Note 7,8",,"Config 1, 2",,PCCA_DL_1=0.75PCCA_DL_2=0.75,PCCA_DL_1=0.75PCCA_DL_2=0.75,PCCA_DL_1=0.75PCCA_DL_2=0.75,PCCA_DL_1=0.75PCCA_DL_2=0.75
PCCA_DL for semi-static channel access Note 6.8,,"Config 1, 2",,PCCA_DL=0.9375,PCCA_DL=0.9375,PCCA_DL=0.9375,PCCA_DL=0.9375
PCCA_UL,,"Config 1, 2",,1,1,1,1
SSB configuration,Semi-static channel access,"Config 1, 2",,SSB.1 CCA (As defined in A.3.10A ),SSB.1 CCA (As defined in A.3.10A ),SSB.1 CCA (As defined in A.3.10A ),SSB.1 CCA (As defined in A.3.10A )
,Dynamic channel access,,,SSB.2 CCA (As defined in A.3.10A ),SSB.2 CCA (As defined in A.3.10A ),SSB.2 CCA (As defined in A.3.10A ),SSB.2 CCA (As defined in A.3.10A )
Time offset with Cell 2,,"Config 1, 2",s,-,3,-,3
SMTC configuration,,"Config 1, 2",,SMTC.1,,,
DBT Window Configuration,,"Config 1, 2",,As defined in A.3.28.1,,,
DL CCA model,,"Config 1, 2",,As specified in clause A.3.26.2.1,,,
UL CCA model,,"Config 1, 2",,As specified in clause A.3.26.2.2,,,
OCNG Patterns,,,,OP.1,,,
PDSCH/PDCCH subcarrier spacing,,"Config 1, 2",kHz,30 kHz,,,
EPRE ratio of PSS to SSS,,,dB,0,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,
Note2,"Config 1, 2",NR_CCA_FR1_I,dBm/15KhZ,-94,,-110,
,,NR_CCA_FR1_J,,,,-109.5,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Note2,"Config 1, 2",NR_CCA_FR1_I,dBm/SCS,-91,,-107.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,NR_CCA_FR1_J,,,,-106.5,
,,,,,,,
,,,,,,,
,,,,,,,
,,,dB,2.46,-5.97,-2.01,-3.54
,,,dB,6,1,1,0
SS-RSRPNote3,"Config 1, 2",NR_CCA_FR1_I,dBm/SCS,-85,-90,-106.00,-107.00
,,NR_CCA_FR1_J,,,,-105.50,-106.50
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
IoNote3,"Config 1, 2",NR_CCA_FR1_I,dBm/38.16 MHz,-51.99,,-70.82,
,,NR_CCA_FR1_J,,,,-70.32,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Propagation condition,,,-,AWGN,,,
Antenna configuration,,,,1x2,,,
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:SS-RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.NOTE 5:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configurations.NOTE 6:For UE supporting semi-static channel access and network configuring semi-static channel occupancy.NOTE 7:For UE supporting dynamic channel access and network configuring dynamic channel occupancy.NOTE 8:For a UE supporting both semi-static and dynamic channel access, the UE can be tested under dynamic channel occupancy only.",,,,,,,
