Parameter,,,Unit,Cell 1,,Cell 2,
,,,,T1,T2,T1,T2
Assumption for UE beamsNote 6,,,,N/A,,Rough,
AoA setup,,,,NA,,Setup 1 as defined in A.3.15,
NR RF Channel Number,,,,1,,2,
Duplex mode,,Config 1,,FDD,,TDD,
,,"Config 2,3",,TDD,,TDD,
TDD configuration,,Config 1,,Not Applicable,,TDDConf.3.1,
,,Config 2,,TDDConf.1.1,,TDDConf.3.1,
,,Config 3,,TDDConf.2.1,,TDDConf.3.1,
BWchannel,,Config 1,MHz,"10: NPRB,c = 52",,"100: NPRB,c = 66",
,,Config 2,,"10: NPRB,c = 52",,"100: NPRB,c = 66",
,,Config 3,,"40: NPRB,c = 106",,"100: NPRB,c = 66",
BWP BW,,Config 1,MHz,"10: NPRB,c = 52",,"100: NPRB,c = 66",
,,Config 2,,"10: NPRB,c = 52",,"100: NPRB,c = 66",
,,Config 3,,"40: NPRB,c = 106",,"100: NPRB,c = 66",
Data PRBs allocated,,Config 1,,52,,66,
,,Config 2,,52,,66,
,,Config 3,,106,,66,
DRX Cycle,,,ms,Not Applicable,,,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 FDD,,SR3.1 TDD,
,,Config 2,,SR.1.1 TDD,,SR3.1 TDD,
,,Config 3,,SR2.1 TDD,,SR3.1 TDD,
RMSI CORESET Reference Channel,,Config 1,,CR.1.1 FDD,,CR3.1 TDD,
,,Config 2,,CR.1.1 TDD,,CR3.1 TDD,
,,Config 3,,CR2.1 TDD,,CR3.1 TDD,
Control Channel RMC,,Config 1,,CCR.1.1 FDD,,CCR.3.1 TDD,
,,Config 2,,CCR.1.1 TDD,,CCR.3.1 TDD,
,,Config 3,,CCR.2.1 TDD,,CCR.3.1 TDD,
OCNG Patterns,,,,OP 1,,,
SSB configuration,,"Config 1,2",,SSB.1 FR1,,SSB. 3 FR2,
,,Config 3,,SSB.2 FR1,,SSB. 3 FR2,
SMTC configuration,,"Config 1,2",,SMTC.1,,SMTC.1,
,,Config 3,,SMTC.2,,SMTC.1,
SMTC configuration,,"Config 1,2",,SMTC.1,,SMTC.1,
,,Config 3,,SMTC.2,,SMTC.1,
PDSCH/PDCCH subcarrier spacing,,"Config 1,2",kHz,15 kHz,,120 kHz,
,,Config 3,,30 kHz,,120 kHz,
PUCCH/PUSCH subcarrier spacing,,"Config 1,2",kHz,15 kHz,,120 kHz,
,,Config 3,,30 kHz,,120 kHz,
PRACH configuration,,,,FR1 PRACH configuration 1,,FR2 PRACH configuration 1,
TRS configuration,,Config 1,,TRS.1.1 FDD,,TRS.2.1 TDD,
,,Config 2,,TRS.1.1 TDD,,TRS.2.1 TDD,
,,Config 3,,TRS.1.2 TDD,,TRS.2.1 TDD,
PDSCH/PDCCH TCI state,,,,N/A,,TCI.State.2,
BWP configuraiton,,Initial DL BWP,,DLBWP.0.1,,DLBWP.0.1,
,,Dedicated DL BWP,,DLBWP.1.1,,DLBWP.1.1,
,,Initial UL BWP,,ULBWP.0.1,,ULBWP.0.1,
,,Dedicated UL BWP,,ULBWP.1.1,,ULBWP.1.1,
EPRE ratio of PSS to SSS,,,dB,0,,0,
EPRE ratio of PBCH DMRS to SSS,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,
Note2,,,dBm/15 kHz,"Link only, see clause A.3.7A",,-104.7,
Note2,"Config 1,2",,dBm/SCS,,,-95.7,
,Config 3,,,,,-95.7,
,,,dB,,,-Infinity,10
,,,dB,,,-Infinity,10
IoNote3,"Config 1,2",,dBm/BW,,,-66.7,-56.3
,Config 3,,dBm/BW,,,-66.7,-56.3
Propagation condition,,,-,,,AWGN,
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:As observed with 0 dBi gain antenna at the centre of the quiet zoneNOTE 6:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementation",,,,,,,
