Parameter,,Unit,Cell 2,
,,,T1,T2 - T5
Assumption for UE beamsNote 6,,,Rough,
AoA setup,,,Setup 1 as defined in A.3.15,
NR RF Channel Number,,,2,
Duplex mode,"Config 1,2,3",,TDD,
TDD configuration,"Config 1,2,3",,TDDConf.3.1,
BWchannel,"Config 1,2,3",MHz,"100: NPRB,c = 66",
BWP BW,"Config 1,2,3",MHz,"100: NPRB,c = 66",
TRS configuration,"Config 1,2,3",,TRS.2.1 TDD,
DRX Cycle,,ms,Not Applicable,
PDSCH Reference measurement channel,"Config 1,2,3",,SR3.1 TDD,
CORESET Reference Channel,"Config 1,2,3",,CR3.1 TDD,
OCNG Patterns,,,OCNG pattern 1,
CSI-RS configuration for CSI reporting,"Config 1,2,3",,CSI-RS.3.1 TDD,
SSB Configuration,"Config 1,2,3",,SSB.1 FR2,
SMTC Configuration,,,SMTC.1,
PDSCH/PDCCH subcarrier spacing,"Config 1,2,3",kHz,120 kHz,
PUCCH/PUSCH subcarrier spacing,"Config 1,2,3",kHz,120 kHz,
PRACH configuration,,,FR2 PRACH configuration 2,
TCI configuration,,,CSI-RS.Config.0,
BWP,Initial DL BWP,,DLBWP.0.1,
,Dedicated DL BWP,,DLBWP.1.3,
,Initial UL BWP,,ULBWP.0.1,
,Dedicated UL BWP,,ULBWP.1.3,
EPRE ratio of PSS to SSS,,dB,0,
EPRE ratio of PBCH DMRS to SSS,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,
EPRE ratio of PDSCH to PDSCH,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,
Note2,,dBm/15 kHz,-104.7,-104.7
Note2,,dBm/SCS,-95.7,-95.7
,,dB,-Infinity,10
,,dB,-Infinity,10
IoNote3,,dBm/95.04 MHz,-66.7,-55.4
Propagation condition,,-,AWGN,
"NOTE 1:OCNG shall be used such that the cell is fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:As observed with 0 dBi gain antenna at the centre of the quiet zone.NOTE 6:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementation.",,,,
