Bit field mapped to index,codebook1= ng1n4n1,Bit field mapped to index,codebook1= ng1n2n2
0,1 layer: TPMI=0,0,1 layer: TPMI=0
1,1 layer: TPMI=1,1,1 layer: TPMI=1
…,…,…,…
15,1 layer: TPMI=15,15,1 layer: TPMI=15
16,2 layers: TPMI=0,16,2 layer2: TPMI=0
17,2 layers: TPMI=1,17,2 layer2: TPMI=1
…,…,…,…
47,2 layers: TPMI=31,47,2 layers: TPMI=31
48,3 layers: TPMI=0,48,3 layers: TPMI=0
49,3 layers: TPMI=1,49,3 layers: TPMI=1
…,…,…,…
71,3 layers: TPMI=23,71,3 layers: TPMI=23
72,4 layers: TPMI=0,72,4 layers: TPMI=0
73,4 layers: TPMI=1,73,4 layers: TPMI=1
…,…,…,…
95,4 layers: TPMI=23,95,4 layers: TPMI=23
96,5 layers: TPMI=0,96,5 layers: TPMI=0
97,5 layers: TPMI=1,97,5 layers: TPMI=1
…,…,…,…
103,5 layers: TPMI=7,103,5 layers: TPMI=7
104,6 layers: TPMI=0,104,6 layers: TPMI=0
105,6 layers: TPMI=1,105,6 layers: TPMI=1
…,…,…,…
111,6 layers: TPMI=7,111,6 layers: TPMI=7
112,7 layers: TPMI=0,112,7 layers: TPMI=0
113,7 layers: TPMI=1,113,7 layers: TPMI=1
…,…,…,…
115,7 layers: TPMI=3,119,7 layers: TPMI=7
116-127,reserved,120-127,reserved
