Bit field mapped to index,maxRank = 5,Bit field mapped to index,maxRank = 6,Bit field mapped to index,maxRank = 7,Bit field mapped to index,maxRank = 8
0,1 layer: TPMI=0,0,1 layer: TPMI=0,0,1 layer: TPMI=0,0,1 layer: TPMI=0
…,…,…,…,…,…,…,…
31,1 layer: TPMI=31,31,1 layer: TPMI=31,31,1 layer: TPMI=31,31,1 layer: TPMI=31
32,2 layers: TPMI=0,32,2 layers: TPMI=0,32,2 layers: TPMI=0,32,2 layers: TPMI=0
…,…,…,…,…,…,…,…
303,2 layers: TPMI=271,303,2 layers: TPMI=271,303,2 layers: TPMI=271,303,2 layers: TPMI=271
304,3 layers: TPMI=0,304,3 layers: TPMI=0,304,3 layers: TPMI=0,304,3 layers: TPMI=0
…,…,…,…,…,…,…,…
567,3 layers: TPMI=263,567,3 layers: TPMI=263,567,3 layers: TPMI=263,567,3 layers: TPMI=263
568,4 layers: TPMI=0,568,4 layers: TPMI=0,568,4 layers: TPMI=0,568,4 layers: TPMI=0
…,…,…,…,…,…,…,…
635,4 layers: TPMI=67,635,4 layers: TPMI=67,635,4 layers: TPMI=67,635,4 layers: TPMI=67
636,5 layers: TPMI=0,636,5 layers: TPMI=0,636,5 layers: TPMI=0,636,5 layers: TPMI=0
…,…,…,…,…,…,…,…
667,5 layers: TPMI=31,667,5 layers: TPMI=31,667,5 layers: TPMI=31,667,5 layers: TPMI=31
668,1 layer: TPMI=32,668,6 layers: TPMI=0,668,6 layers: TPMI=0,668,6 layers: TPMI=0
669-1023,reserved,…,…,…,…,…,…
,,683,6 layers: TPMI=15,683,6 layers: TPMI=15,683,6 layers: TPMI=15
,,684,1 layer: TPMI=32,684,7 layers: TPMI=0,684,7 layers: TPMI=0
,,685-1023,reserved,…,…,…,…
,,,,691,7 layers: TPMI=7,691,7 layers: TPMI=7
,,,,692,1 layer: TPMI=32,692,8 layers: TPMI=0
,,,,693-1023,reserved,…,…
,,,,,,695,8 layers: TPMI=3
,,,,,,696,1 layer: TPMI=32
,,,,,,697-1023,reserved
