Accuracy,Conditions,,,,,,
,PRS Ês/Iot,"Minimum PRSbandwidth, which is minimum of serving cell channel bandwidth and the PRS bandwidths of the reference cell and the measured neighbour cell i Note 5",Minimum number of available measurement subframes among the reference cell and the measured neighbour cell i,The number of consecutive downlink subframes NPRS among the reference cell and the measured neighbour cell i  as defined in [24],Io Note 6 range,,
,,,,,E-UTRA operating band groups Note 7,MinimumIo Note 1,MaximumIo
Ts Note 2,dB,RB,,,,dBm/15kHz,dBm/BWChannel
15Note8,(PRS Ês/Iot)ref ≥-15dBand(PRS Ês/Iot)i ≥-15dB,≥ 6,≥ 30,≥ 6,"FDD-M1_A, TDD-M1_A",-121,-50
,,,,,FDD-M1_B,-120.5,-50
,,,,,"FDD-M1_C, TDD-M1_C",-120,-50
,,,,,FDD-M1_D,-119.5,-50
,,,,,"FDD-M1_E, TDD-M1_E",-119,-50
,,,,,FDD-M1_F,-118.5,-50
,,,,,FDD-M1_G,-118,-50
,,,,,FDD-M1_H,-117.5,-50
,,,,,FDD-M1_N,-114.5,-50
15Note9,(PRS Ês/Iot)ref ≥-15dBand(PRS Ês/Iot)i ≥-15dB,≥ 6,≥ 30,≥ 4,"FDD-M1_A, TDD-M1_A",-121,-50
,,,,,FDD-M1_B,-120.5,-50
,,,,,"FDD-M1_C, TDD-M1_C",-120,-50
,,,,,FDD-M1_D,-119.5,-50
,,,,,"FDD-M1_E, TDD-M1_E",-119,-50
,,,,,FDD-M1_F,-118.5,-50
,,,,,FDD-M1_G,-118,-50
,,,,,FDD-M1_H,-117.5,-50
,,,,,FDD-M1_N,-114.5,-50
6,(PRS Ês/Iot)ref ≥-15dBand(PRS Ês/Iot)i ≥-15dB,24,≥ 8,≥ 4,Note 4,Note 4,Note 4
"NOTE 1:This minimum Io condition is expressed as the average Io per RE over all REs in an OFDM symbol.NOTE 2:Ts is the basic timing unit defined in TS 36.211 [16].NOTE 3:PRS bandwidth is as indicated in prs-Bandwidth in the OTDOA assistance data defined in [24].NOTE 4:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding requirement with the PRS bandwidth ≥ 6 RB.NOTE 5:The serving cell, the reference cell, and the measured neighbour cell i are on the same carrier frequency.NOTE 6:The Io is defined in PRS positioning subframes. The same Io range applies to PRS and non-PRS symbols. Io levels are different in PRS and non-PRS symbols within the same subframe.NOTE 7:E-UTRA operating band groups are as defined in Section 3.5.NOTE 8:The requirement applies when PRS are available within the UE measurement bandwidth in all PRS subframes and measurement gaps are not required.NOTE 9:The requirement applies when measurement gaps are required.",,,,,,,
