Accuracy,,Conditions,,,
Normal condition,Extreme condition,Ês/Iot Note 2,Io Note 1 range,,
,,,E-UTRA operating band groups Note 4,Minimum Io,Maximum Io
dB,dB,dB,,dBm/15kHz Note 3,dBm/BWChannel
4.5,6,-6 dB,"FDD_A, TDD_A",-121,-50
,,,"FDD_B1, FDD_B2",-120.5,-50
,,,"FDD_C, TDD_C",-120,-50
,,,FDD_D,-119.5,-50
,,,"FDD_E, TDD_E",-119,-50
,,,FDD_F,-118.5,-50
,,,FDD_G,-118,-50
,,,FDD_H,-117.5,-50
,,,FDD_N,-114.5,-50
"NOTE 1:Io is assumed to have constant EPRE across the bandwidth.NOTE 2:The parameter Ês/Iot is the minimum Ês/Iot of the pair of cells to which the requirement applies.NOTE 3:The condition level is increased by ∆>0, when applicable, as described in Sections B.4.2 and B.4.3.NOTE 4:E-UTRA operating band groups are as defined in Section 3.5.",,,,,
