Accuracy,,Conditions,,,
Normal condition,Extreme condition,Ês/Iot,Io Note 1 range,,
,,,E-UTRA operating band groups Note 4,Minimum Io,Maximum Io
dB,dB,dB,,dBm/15kHz Note 3,dBm/BWChannel
3.5,5,-3 dB,"FDD-0_A, TDD-0_A",-121,-50
,,,FDD-0_B,-120.5,-50
,,,"FDD-0_C, TDD-0_C",-120,-50
,,,FDD-0_D,-119.5,-50
,,,"FDD-0_E, TDD-0_E",-119,-50
,,,FDD-0_F,-118.5,-50
,,,FDD-0_G,-118,-50
,,,FDD-0_H,-117.5,-50
,,,FDD-0_N,-114.5,-50
4.5,5,-6 dB,Note 2,Note 2,Note 2
"NOTE 1:Io is assumed to have constant EPRE across the bandwidth.NOTE 2:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding highest accuracy requirement.NOTE 3:The condition level is increased by ∆>0, when applicable, as described in Sections B.4.2 and B.4.3.NOTE 4:E-UTRA operating band groups are as defined in Section 3.5.",,,,,
