Accuracy,,Conditions,,,,
Normal condition,Extreme condition,Ês/IotNote 3,Io1-Io2 Note 2,Io range Note 1,,
,,,,E-UTRA operating band groups Note 6,Minimum Io Note 5,Maximum Io
dB,dB,dB,dB,,dBm/15kHz,dBm/BWChannel
2.5,4,-3 dB,0 ≤Io1-Io2,"FDD_A, TDD_A",-121,-50
,,,,"FDD_B1, FDD_B2",-120.5,-50
,,,,"FDD_C, TDD_C",-120,-50
,,,,FDD_D,-119.5,-50
,,,,"FDD_E, TDD_E",-119,-50
,,,,FDD_F,-118.5,-50
,,,,FDD_G,-118,-50
,,,,FDD_H,-117.5,-50
,,,,FDD_N,-114.5,-50
3.5,4,-6 dB,,Note 4,Note 4,Note 4
"NOTE 1:Io is the average across all the resource blocks within the AllowedMeasBandwidth in TS 36.331 [2].NOTE 2:Io1 is the Io level in the resource blocks other than central 6 resource blocks within the AllowedMeasBandwidth in TS 36.331 [2] and Io2 is the Io level in central 6 resource blocks. The Io1 and Io2 have the same range as defined for Io.NOTE 3:Iot is the received power spectrum density of total interference and noise for all the resource blocks, other than central 6 resource blocks.NOTE 4:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding highest accuracy requirement.NOTE 5:The condition level is increased by ∆>0, when applicable, as described in Sections B.4.2 and B.4.3.NOTE 6:E-UTRA operating band groups are as defined in Section 3.5.",,,,,,
