Accuracy,,Conditions,,,,
Normal condition,Extreme condition,Ês/Iot,Io Note 1 range,,,
,,,E-UTRA operating band groups Note 3,Minimum Io,,Maximum Io
dB,dB,dB,,dBm/15kHz Note 2,dBm/BWChannel,dBm/BWChannel
7,10,-6 dB,"FDD-0_A, TDD-0_A",-121,N/A,-70
,,,FDD-0_B,-120.5,N/A,-70
,,,"FDD-0_C, TDD-0_C",-120,N/A,-70
,,,FDD-0_D,-119.5,N/A,-70
,,,"FDD-0_E, TDD-0_E",-119,N/A,-70
,,,FDD-0_F,-118.5,N/A,-70
,,,FDD-0_G,-118,N/A,-70
,,,FDD-0_H,-117.5,N/A,-70
,,,FDD-0_N,-114.5,N/A,-70
9,12,-6 dB,"FDD-0_A, TDD-0_A, FDD-0_B, FDD-0_C, TDD-0_C, FDD-0_D, FDD-0_E, TDD-0_E, FDD-0_F, FDD-0_G, FDD-0_H, FDD-0_N",N/A,-70,-50
"NOTE 1:Io is assumed to have constant EPRE across the bandwidth.NOTE 2:The condition level is increased by ∆>0, when applicable, as described in Sections B.4.2 and B.4.3.NOTE 3:E-UTRA operating band groups are as defined in Section 3.5.",,,,,,
