Information Element,,,,Value
discConfig,,,,not present
discInterFreqList,,,,not present
discConfig-v1310,,,,not present
discConfigPS,discRxPoolPS,cp-Len,,Normal
,,discPeriod-v1310,,rf4
,,numRetx,,0
,,numRepetition,,1
,,tf-ResourceConfig,prb-Num,12
,,,prb-Start,0
,,,prb-End,23
,,,offsetIndicator,20
,,,subframeBitmap,1100000000000000000000000000000000000000
,,txParameters,,not present
,,rxParameters,tdd-Config,not present
,,,syncConfigIndex,0
,discTxPoolPS-Common/ discTxPoolPS-Dedicated,,,not present
discConfigRelay,relayUE-Config,threshHigh,,not present
,,threshLow,,not present
,,hystMax,,not present
,,hystMin,,not present
,remoteUE-Config,threshHigh,,0(-130dBm)
,,hystMax,,dB0
,,reselectionInfoIC,q-RxLevMin,(-94dBm)
,,,filterCoefficient,fc0
,,,minHyst,dB3
