,,Cell 2,,,Cell 3,,
,,T1,T2,T3,T1,T2,T3
UTRA RF Channel Number,,Channel 1,,,Channel 2,,
Cell type,,Primary Serving HS-DSCH Cell,,,Secondary Serving HS-DSCH Cell,,
CPICH_Ec/Ior,dB,-10,,,-10,,
PCCPCH_Ec/Ior,dB,-12,,,-12,,
SCH_Ec/Ior,dB,-12,,,-12,,
PICH_Ec/Ior,dB,-15,,,-15,,
HS-SCCH_Ec/Ior,dB,-13,,,-13,,
HS_DPDCH_Ec/Ior,dB,-10,,,-10,,
DPCH_Ec/Ior,dB,Note 1,,,N/A,,
OCNS,,Note 2,,,-2.02,,
,dB,-Inf,-1.8,-1.8,-Inf,-1.8,-1.8
,dBm/3.84 MHz,-70,,,,,
Propagation Condition,,AWGN,,,AWGN,,
Note 1:The DPCH level is controlled by the power control loopNote 2:  The power of the OCNS channel that is added shall make the total power from the cell to be equal to IorNote 3: The UE shall be scheduled continuously with HS-DSCH data during T3 using both cell 2 and cell 3,,,,,,,
