Parameter,Unit,Cell 1 (E-UTRAN),,
,,T1,T2,T3
E-UTRA RF Channel Number,,1,,
BWchannel,MHz,10,,
OCNG Pattern defined in A.3.2.2.1 (OP.1 TDD) and in A.3.2.2.2 (OP.2 TDD),,OP.1 TDD,,OP.2 TDD
PBCH_RA,dB,0,,
PBCH_RB,,,,
PSS_RA,,,,
SSS_RA,,,,
PCFICH_RB,,,,
PHICH_RA,,,,
PHICH_RB,,,,
PDCCH_RA,,,,
PDCCH_RB,,,,
PDSCH_RA,,,,
PDSCH_RB,,,,
OCNG_RANote 1,,,,
OCNG_RBNote 1,,,,
RSRP,dBm/15 kHz,-98,-98,-98
,dB,0,0,0
,dB,0,0,0
,dBm/15 kHz,-98,,
Io Note 2,dBm/9 MHz,-67.21,-67.21,-67.21
Propagation Condition,,AWGN,,
Note 1:OCNG shall be used such that the cell is fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,
