Derivation Path: 36.331 clause 6.3.8,,,,
Information Element,,,Value(10MHz),Comment
SL-V2X-InterFreqUE-Config-r14 ::= SEQUENCE {,,,,
,physCellIdList-r14,,,Not present
,typeTxSync-r14,,Set according to the specific test configuration,"ENUMERATED {gnss, enb, ue }"
,v2x-SyncConfig-r14,,,Not present
,v2x-CommRxPool-r14,SL-CommResourcePoolV2X -r14 SEQUENCE {,,RxPoolA monitoring UE can receive on the resources of this pool when a transmitting UE uses the Tx Pool Normal or Tx Pool Exceptional
,,sl-OffsetIndicator-r14,0,"small-r12Indicates the offset of the first subframe of a resource pool within a SFN cycle. If absent, the resource pool starts from first subframe of SFN=0."
,,sl-Subframe-r14,11111111111111111111,"bs20-r14 for FDDIndicates the bitmap of the TX resource pool, which is defined by repeating the bitmap within a SFN cycle (see TS 36.213 [23])"
,,adjacencyPSCCH-PSSCH-r14,TRUE,BOOLEANAdjacent: TURENon-adjacent: FALSE
,,sizeSubchannel-r14,50,ENUMERATED {n50}Minimum bandwidth of subchannel for adjacent transmission
,,numSubchannel-r14,1,ENUMERATED {n1}Number of subchannel for adjacent transmission
,,startRB-Subchannel-r14,0,Indicates the lowest RB index of the subchannel with the lowest index.
,,startRB-PSCCH-Pool-r14,0,Indicates the lowest RB index of the PSCCH pool
,,},,
,v2x-CommTxPoolNormal-r14,SL-CommResourcePoolV2X -r14 SEQUENCE {,,Tx Pool Normal
,,sl-OffsetIndicator-r14,0,small-r12
,,sl-Subframe-r14,11111111111111110000,bs20-r14
,,adjacencyPSCCH-PSSCH-r14,TRUE,BOOLEAN
,,sizeSubchannel-r14,50,ENUMERATED {n50}
,,numSubchannel-r14,1,ENUMERATED {n1}
,,startRB-Subchannel-r14,0,
,,startRB-PSCCH-Pool-r14,0,
,,dataTxParameters-r14 SEQUENCE {,,
,,alpha-r12,al0,Sidelink power control: al0 corresponds to 0
,,p0-r12,31,"INTEGER (-126..31), unit dBm"
,,},,
,,},,
,v2x-CommTxPoolExceptional-r14,SL-CommResourcePoolV2X -r14 SEQUENCE {,,Tx Pool Exceptional
,,sl-OffsetIndicator-r14,0,small-r12
,,sl-Subframe-r14,00000000000000001111,bs20-r14
,,adjacencyPSCCH-PSSCH-r14,TRUE,BOOLEAN
,,sizeSubchannel-r14,50,ENUMERATED {n50}
,,numSubchannel-r14,1,ENUMERATED {n1}
,,startRB-Subchannel-r14,0,
,,startRB-PSCCH-Pool-r14,0,
,,dataTxParameters-r14 SEQUENCE {,,
,,alpha-r12,al0,Sidelink power control: al0 corresponds to 0
,,p0-r12,31,"INTEGER (-126..31), unit dBm"
,,},,
,,},,
,p2x-CommTxPoolNormal-r14,,,Not present
,v2x-ResourceSelectionConfig-r14,SL-CommTxPoolSensingConfig-r14 ::= SEQUENCE {,,
,,pssch-TxConfigList-r14 ::= SEQUENCE {,SL-PSSCH-TxConfig-r14,
,,typeTxSync-r14,Set according to the specific test configuration,"ENUMERATED {gnss, enb, ue}"
,,thresUE-Speed-r14,kmph200,
,,parametersAboveThres-r14 SEQUENCE {,,
,,minMCS-PSSCH-r14,0,
,,maxMCS-PSSCH-r14,15,
,,minSubChannel-NumberPSSCH-r14,1,
,,maxSubchannel-NumberPSSCH-r14,1,
,,allowedRetxNumberPSSCH-r14,Both,
,,maxTxPower-r14,Not present,
,,},,
,,parametersBelowThres-r14 SEQUENCE {,,
,,minMCS-PSSCH-r14,4,
,,maxMCS-PSSCH-r14,25,
,,minSubChannel-NumberPSSCH-r14,1,
,,maxSubchannel-NumberPSSCH-r14,1,
,,allowedRetxNumberPSSCH-r14,n1,
,,maxTxPower-r14,Not present,
,,},,
,,},,
,,thresPSSCH-RSRP-List-r14 SEQUENCE (SIZE (64)) OF SL-ThresPSSCH-RSRP-r14 {,,
,,SL-ThresPSSCH-RSRP-r14[n],1,"For n=1,2,…,64, where n denotes the index for the threshold used for sensing based UE autonomous resource selection"
,,},,
,,restrictResourceReservationPeriod-r14,{v1},BIT STRING (SIZE (10))
,,probResourceKeep-r14,v0,
,,},,
,zoneConfig-r14,,,Not present
},,,,
