Field,Value,,,,Comment
Parameters not per CE Levels,,,,,
numberOfRA-Preambles,n52,,,,
sizeOfRA-PreamblesGroupA,n52,,,,No group B.
powerRampingStep,dB2,,,,
preambleInitialReceivedTargetPower,dBm-120,,,,
preambleTransMax,n6,,,,
maxHARQ-Msg3Tx,4,,,,
rar-HoppingConfig,Off,,,,
Parameters per CE Levels,,,,,
CE Level,Level 0,Level 1,Level 2,Level 3,
ra-ResponseWindowSize (per CE),sf20,sf80,sf180,sf320,
mac-ContentionResolutionTimer (per CE),sf80,sf120,sf200,sf480,
"PreambleMappingInfo{firstPreamble, lastPreamble}","{0, 9}","{10,19}","{20,29}","{30,39}",
Note 1:For further information see Clause 6.3.2 in TS 36.331.,,,,,
