Parameter,,,Unit,Test 1,,Test 2,,Test 3,
,,,,Cell 1,Cell 2,Cell 1,Cell 2,Cell 1,Cell 2
Cell ID,,,,489,0,489,0,489,0
SSB ARFCN,,,,freq1,,freq1,,freq1,
Duplex mode,,Config 1,,FDD,,,,,
,,"Config 2,3",,TDD,,,,,
TDD configuration,,Config 1,,Not Applicable,,,,,
,,Config 2,,TDDConf.1.1,,,,,
,,Config 3,,TDDConf.2.1,,,,,
BWchannel,,Config 1,MHz,"10: NPRB,c = 52",,,,,
,,Config 2,,"10: NPRB,c = 52",,,,,
,,Config 3,,"40: NPRB,c = 106",,,,,
BWP BW,,Config 1,,"10: NPRB,c = 52",,,,,
,,Config 2,,"10: NPRB,c = 52",,,,,
,,Config 3,,"40: NPRB,c = 106",,,,,
Downlink initial BWP configuration,,,,DLBWP.0.1,,,,,
Downlink dedicated BWP configuration,,,,DLBWP.1.1,,,,,
Uplink initial BWP configuration,,,,ULBWP.0.1,,,,,
Uplink dedicated BWP configuration,,,,ULBWP.1.1,,,,,
TRS configuration,,Config 1,,TRS.1.1 FDD,NA,TRS.1.1 FDD,NA,TRS.1.1 FDD,NA
,,Config 2,,TRS.1.1 TDD,NA,TRS.1.1 TDD,NA,TRS.1.1 TDD,NA
,,Config 3,,TRS.1.2 TDD,NA,TRS.1.2 TDD,NA,TRS.1.2 TDD,NA
DRX Cycle,,,ms,Not Applicable,,,,,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 FDD,-,SR.1.1 FDD,-,SR.1.1 FDD,-
,,Config 2,,SR.1.1 TDD,,SR.1.1 TDD,,SR.1.1 TDD,
,,Config 3,,SR.2.1 TDD,,SR.2.1 TDD,,SR.2.1 TDD,
RMSI CORESET Reference Channel,,Config 1,,CR.1.1 FDD,-,CR.1.1 FDD,-,CR.1.1 FDD,-
,,Config 2,,CR.1.1 TDD,,CR.1.1 TDD,,CR.1.1 TDD,
,,Config 3,,CR.2.1 TDD,,CR.2.1 TDD,,CR.2.1 TDD,
Control channel RMC,,Config 1,,CCR.1.1 FDD,-,CCR.1.1 FDD,-,CCR.1.1 FDD,-
,,Config 2,,CCR.1.1 TDD,,CCR.1.1 TDD,,CCR.1.1 TDD,
,,Config 3,,CCR2.1 TDD,,CCR2.1 TDD,,CCR2.1 TDD,
SSB configuration,,Config 1,,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1
,,Config 2,,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1,SSB.1 FR1
,,Config 3,,SSB.2 FR1,SSB.2 FR1,SSB.2 FR1,SSB.2 FR1,SSB.2 FR1,SSB.2 FR1
Time offset with Cell 1,,"Config 1,2",s,-,4.7,-,4.7,-,4.7
,,Config 3,s,-,2.35,-,2.35,-,2.35
SMTC configuration,,Config 1,,SMTC.2,,,,,
,,"Config 2,3",,SMTC.1,,,,,
CSI-RS configuration for RRM,,Config 1,,CSI-RS.RRM.FR1.1 FDD,,,,,
,,Config 2,,CSI-RS.RRM.FR1.1 TDD,,,,,
,,Config 3,,CSI-RS.RRM.FR1.2 TDD,,,,,
OCNG Patterns,,,,OCNG pattern 1,,,,,
PDSCH/PDCCH subcarrier spacing,,"Config 1,2",kHz,15 kHz,,,,,
,,Config 3,,30 kHz,,,,,
EPRE ratio of PSS to SSS,,,dB,0,0,0,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,,
Note2,"Config 1,2","NR_FDD_FR1_A, NR_TDD_FR1_A NOTE 6",dBm/15 kHz,-106,,-88,,-114,
,,"NR_FDD_FR1_B, NR_TDD_FR1_B",,,,,,-113.5,
,,"NR_FDD_FR1_C, NR_TDD_FR1_C",,,,,,-113,
,,"NR_FDD_FR1_D, NR_TDD_FR1_D",,,,,,-112.5,
,,"NR_FDD_FR1_E, NR_TDD_FR1_E",,,,,,-112,
,,NR_FDD_FR1_F,,,,,,-111.5,
,,"NR_FDD_FR1_G, NR_TDD_FR1_G",,,,,,-111,
,,NR_FDD_FR1_H,,,,,,-110.5,
,,NR_FDD_FR1_N,,,,,,-107.5,
