Parameter,,,Unit,Cell 1,,,Cell 2,
,,,,T1,T2,,T1,T2
NR RF Channel Number,,,,1,,2,,
SSB ARFCN,,,,freq1,,freq2,,
Duplex mode,,Config 1,,FDD,,,,
,,"Config 2,3",,TDD,,,,
TDD configuration,,Config 1,,Not Applicable,,,,
,,Config 2,,TDDConf.1.1,,,,
,,Config 3,,TDDConf.2.1,,,,
BWchannel,,Config 1,MHz,"10: NPRB,c = 52",,,,
,,Config 2,,"10: NPRB,c = 52",,,,
,,Config 3,,"40: NPRB,c = 106",,,,
BWP BW,,Config 1,MHz,"10: NPRB,c = 52",,,,
,,Config 2,,"10: NPRB,c = 52",,,,
,,Config 3,,"40: NPRB,c = 106",,,,
PDSCH Reference,,Config 1,,SR.1.1 FDD,,N/A,,
measurement channel,,Config 2,,SR.1.1 TDD,,N/A,,
,,Config 3,,SR.2.1 TDD,,N/A,,
CORESET Reference Channel,,Config 1,,CR.1.1 FDD,,N/A,,
,,Config 2,,CR.1.1 TDD,,N/A,,
,,Config 3,,CR.2.1 TDD,,N/A,,
CP length,,,,Normal,,,,
TRS configuration,,Config 1,,TRS.1.1 FDD,,,,
,,Config 2,,TRS.1.1 TDD,,,,
,,Config 3,,TRS.1.2 TDD,,,,
OCNG Patterns,,,,OP.1,,,,
SMTC Configuration,,Config 1,,SMTC.2,,SMTC.5,,
,,"Config 2,3",,SMTC.1,,SMTC.4,,
SSB Configuration,,"Config 1,2",,SSB.1 FR1,,SSB.5 FR1,,
,,Config 3,,SSB.2 FR1,,SSB.6 FR1,,
PDSCH/PDCCH subcarrier spacing,,"Config 1,2",kHz,15,,,,
,,Config 3,,30,,,,
PUCCH/PUSCH subcarrier spacing,,"Config 1,2",kHz,15,,,,
,,Config 3,,30,,,,
BWP configuration,,Initial DL BWP,,DLBWP.0.1,,NA,,
,,Dedicated DL BWP,,DLBWP.1.1,,NA,,
,,Initial UL BWP,,ULBWP.0.1,,NA,,
,,Dedicated UL BWP,,ULBWP.1.1,,NA,,
EPRE ratio of PSS to SSS,,,dB,0,,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,
Note2,,,dBm/15 kHz,-101,,,,
Note2,"Config 1,2",,dBm/SCS,-101,,,,
,Config 3,,,-98,,,,
,,,dB,-1.76,-0.19,,-1.76,-0.19
,,,dB,3,13.5,,3,13.5
SSB_RP,"Config 1,2",,dBm/SCS,-98,-87.5,,-98,-87.5
,Config 3,,dBm/SCS,-95,-84.5,,-95,-84.5
IoNote3,"Config 1,2",,dBm/9.36 MHz,-66.07,-56.44,,-66.07,-56.44
,Config 3,,dBm/38.16 MHz,-59.96,-50.34,,-59.96,-50.34
Propagation condition,,,-,AWGN,,,AWGN,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,,
