Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2019-03,RAN#83,RP-190747,0018,1,F,"CR to TS 38.101-2: Implementation of endorsed draft CRs from RAN4#90 plus PC3 MPR changes to accommodate FR2 OBWEndorced draft CRs from RAN4#90R4-1900049, Draft CR on UL RMC for FR2 UE RF Tests, Qualcomm IncorporatedR4-1900050, Draft CR on DL RMC for FR2 UE RF Tests, Qualcomm IncorporatedR4-1900131, draft CR to 38101-2 Correction to EVM equalizer spectrum flatness for Pi2 BPSK, Intel CorporationR4-1900132, draft CR to 38101-2 FR2 transmit modulation quality for CA, Intel CorporationR4-1900254, Draft CR on clarification of maxUplinkDutyCycle in FR2, OPPOR4-1900301, Draft CR: Introduction of Annex on Characteristics of the Interfering Signal, SamsungR4-1900386, CR to 38.101-2 on CA BW Classes fallback groups, Intel CorporationR4-1900443, CR to chance Annex E2.1, Qualcomm IncorporatedR4-1900509, Draft CR to TS 38.101-2 on BCS definition for intra-band non-contiguous CA, ZTE CorporationR4-1900531, draft CR on A-MPR for power class 2 in FR2, LG ElectronicsR4-1900533, draft CR on maximum output power reduction for CA for power class 2 in FR2, LG ElectronicsR4-1900535, draft CR on A-MPR for CA for power class 2 in FR2, LG ElectronicsR4-1900542, Draft CR on Measurement period of PRACH time mask, Qualcomm IncorporatedR4-1900677, Draft CR to 38.101-2: FR2 ULMIMO max. output power, Qualcomm IncorporatedR4-1900674, Draft CR to 38.101-2: UL config for DL NC CA, Qualcomm IncorporatedR4-1900678, Draft CR to 38.101-2: EVM Requirement for PRACH, Qualcomm IncorporatedR4-1900679,Draft CR to 38.101-2: IBB requirement update, Qualcomm IncorporatedR4-1900680, Draft CR to 38.101-2: Complete Pmin requirement for CA, Qualcomm IncorporatedR4-1900728, Update to PRACH EVM window length for FR2, Rohde & SchwarzR4-1900736, Draft CR on editorial error of TS38.101-2, LG Electronics Inc.R4-1900755, Draft CR on spurious emission limit in 38.101-2, Qualcomm IncorporatedR4-1902005, Draft CR to 38.101-2: Add annex for UE coordinate system, Qualcomm IncorporatedR4-1902152, Editorial corrections for 38.101-2, Qualcomm IncorporatedR4-1902180, Draft CR to 38.101-2: correction of the relationship between minimum requirements and test requirements, Apple Inc.R4-1902345, draft_CR TS 38.101-2 FR1 frequency range extension, Skyworks Solutions Inc.R4-1902474, Draft CR to 38.101-2: correction of multi-band aspects in REFSENS for PC3, Apple Inc.R4-1902490, draftCR on maximum output power for TS 38.101-2, HuaweiR4-1902491, Draft CR for Multi-band relaxation to TS 38.101-2, NTT DOCOMO, INC.R4-1902492, Draft CR on max input power in FR2, OPPOR4-1902590, Draft CR to TS 38.101-2: Introduction of the requirement on beam correspondence, Apple IncFurther changes in RAN#83:Changes in Section 6.2.2.0 to modify the MPR=0dB waveform and Section 6.2.2.3 to modify the MPR tables to accommodate the OBW requirements",15.5.0
2019-06,RAN#84,RP-191240,0021,,F,"CR to TS 38.101-2: Implementation of endorsed draft CRs from RAN4#90bis and RAN4#91Endorsed draft CRs from RAN4#90Bis:R4-1902932: Draft CR to TS 38.101-2 Correction to Pcmax, Intel CorporationR4-1902976Draft CR on PRACH and PUCCH format description for EVM in FR2Anritsu corporationR4-1903121Draft CR on DL power allocation for TS 38.101-2Intel CorporationR4-1903242Adding BCS definition in TS38.101-2CATTR4-1903474draft CR of in-band emission for FR2 PC2LG ElectronicsR4-1903888Draft CR: Alignment of FR2 DL scheduling of DL RMC with UL RMCEricssonR4-1904001Draft CR for TS 38.101-2 – UE coordinate systemRohde & SchwarzR4-1904411draft Rel-15 CR for editorial corrections in 38.101-2EricssonR4-1904553Draft CR to 38.101-2: FR2 power dynamics DTX removalQualcomm IncorporatedR4-1904930Draft CR to 38.101-2: Updating MPR wording in ULMIMO sectionQualcomm IncorporatedR4-1904931Draft CR to clarify frequency of carrier leakage in RBs for FR2Anritsu corporationR4-1904932Draft CR on editorial error of TS38.101-2LG Electronics FranceR4-1904933Draft CR on UE optional bandwidth for FR2Huawei, HiSiliconR4-1904956Draft CR for TS 38.101-2: Corrections to configurations for intra-band non-contiguous CAMediaTek Inc.R4-1904961Draft CR for TR38.101-2 – Update to EVM averagingRohde & SchwarzR4-1904962Draft CR to 38.101-2: FR2 ULMIMO EVMQualcomm IncorporatedR4-1904966Draft CR to TS 38.101-2 CA maximum input levelIntel CorporationR4-1904986Draft CR for TS 38.101-2: Corrections to EVM equalizer spectrum flatness requirementsMediaTek Inc.R4-1904994draft CR to 38.101-2 Correction to ACS and In-band Blocking notesIntel CorporationR4-1905003Draft CR to 38.101-2: FR2 PC3 and PC1 MPRQualcomm IncorporatedR4-1905005Draft CR for 38.101-2 frequency separation classHuawei, HiSiliconEndorsed draft CRs from RAN4#91:R4-1905504Change description 4.2(d) in Applicability of minimum requirements for TS 38.101-2vivoR4-1905685Draft CR to 38.101-2: FR2 SensitivityQualcomm IncorporatedR4-1905764draft CR to 38.101-2 UE maximum output power reduction for UL-MIMOIntel CorporationR4-1905765draft CR to 38.101-2 UE maximum output power for UL-MIMOIntel CorporationR4-1905796Correction to a description of PRB for in-band emission in FR2Anritsu CorporationR4-1905798Correction to power control in FR2Anritsu CorporationR4-1905821draft CR of loosening EIS for FR2 PC2LG Electronics Inc.R4-1907003Draft CR for editorial corrections in TS 38.101-2Google Inc.R4-1907420draft CR of simple application for FR2 PC2 and 4 requirements with PC3 same requirementsLG Electronics Inc.R4-1907423Draft CR for TS 38.101-2 Correction of channel bandwidth set for NR CAHuawei, HiSilicon, CMCCR4-1907437Draft CR to 38.101-2: Insert definitionsQualcomm IncorporatedR4-1907443Draft CR to TS38.101-2 Complete FR2 MPR/A-MPRIntel CorporationR4-1907444Amendment of the relative power tolerance requirementEricsson, Qualcomm IncorporatedR4-1907446Draft CR to 38.101-2: FR2 CA REFESNSQualcomm IncorporatedR4-1907447Draft CR to 38.101-2 on UL RMC slot patternsApple Inc.R4-1907466Draft CR to 38.101-2: FR2 CA MPR enhancementQualcomm IncorporatedR4-1907468Draft CR to 38.101-2: FR2 MPR Wording CleanUpQualcomm IncorporatedR4-1907473Draft CR to TS38.101-2 on FR2 PC3 UE maxUplinkDutyCycleNokia, Nokia Shanghai BellR4-1907478Draft CR to TS 38.101-2 on configurations for intra-band contiguous CAZTE CorporationR4-1907493Correction to Pcmax and Pumax for CAEricssonR4-1907611Draft CR to TS38.101-2 on beam correspondenceSamsung, Apple, VerizonR4-1907688Correction to CA carrier spacingEricsson",15.6.0
2019-06,RAN#84,RP-191241,0020,,B,CR to REL-16 TS 38.101-2: Implementation of endorsed draft CRs on NR combinations and dual Connectivity combinations,16.0.0
2019-06,RAN#84,RP-191241,0022,1,B,CR introduction completed band combinations 38.716-01-01 -> 38.101-2,16.0.0
2019-09,RAN#85,RP-192049,0028,,A,"CR to TS 38.101-2: Implementation of endorsed draft CRs from RAN4#92 (Rel-16)- Mirrors changes in R4-1910352 for Rel-15 TS 38.101-2Endorsed draft CRs from RAN4#92R4-1907999Draft CR for NR non-contiguous CA configurationVerizon, Nokia, Ericsson, QualcommR4-1908082draft CR to TS 38.101-2 on channel spacing for CASamsung, ZTER4-1908137Update to FR2 EVM definitionROHDE & SCHWARZR4-1908153dCR to 38.101-2: Editorial corrections for 38.101-2Qualcomm IncorporatedR4-1908573Draft CR to TS 38.101-2:  corrections on Rx requirements for intra-band CAZTE CorporationR4-1908633Draft CR to TS38.101-2: Corrections on EVM window length (Section F.5)ZTE CorporationR4-1908708Draft CR to TS38.101-2: corrections on the receiver spurious emission (section 7.9)ZTE CorporationR4-1909117Draft CR for 38.101-2 applicability for intra-band CAHuaweiR4-1909316Draft CR to TS 38.101-2 on symbols correctionZTE CorporationR4-1910235Draft CR to TS38.101-2 for Rx RF requirementsLG Electronics FinlandR4-1910238CR for Handling of fallbacks for combined contiguous and non-contiguous CA in FR2AppleR4-1910241Draft CR to TS 38.101-2 on NR CA configurations for FR2ZTE CorporationR4-1910259dCR to 38.101-2: Reference signal clarificationsQualcomm IncorporatedR4-1910261dCR to 38.101-2: FR2 AMPR updates, including ERC 74-01 changesQualcomm IncorporatedR4-1910287dCR to 38.101-2: FR2 CA MPR refinementQualcomm IncorporatedR4-1910328Draft CR to TS 38.101-2: Corrections for UL and DL RMC for FR2 testsIntel CorporationR4-1910333Draft CR for 38.101-2 reference measurement channel for beam correspondenceHuaweiR4-1910334Draft CR for TS38.101-2, Editorial correctionsCATTR4-1910412Draft CR for 38.101-2 correction for channel rasterHuaweiR4-1910614Draft CR for TS 38.101-2: Channel spacing for adjacent NR carriersZTEConditional agreements for BC for PC1/2/4 from R4-1902252",16.1.0
2019-09,RAN#85,RP-192027,0025,1,F,Minor corrections of intra-band non-contiguous CA operating bands in TS 38.101-2,16.1.0
2019-09,RAN#85,RP-192027,0026,,D,Rel-16 CR for further simplification of 38.101-2  Table 5.5A.2-2,16.1.0
2019-12,RAN#86,RP-193030,0032,,A,CR to 38.101-2: DMRS exceptions,16.2.0
2019-12,RAN#86,RP-193030,0036,,A,Sync raster to SSB resource element mapping,16.2.0
2019-12,RAN#86,RP-193030,0039,,A,CR to 38.101-2 (Rel-16) to clarify measurement interval and observation window on frequency error,16.2.0
2019-12,RAN#86,RP-193031,0041,,A,CR to TS 38.101-2 on beam correspondence side condition applicability,16.2.0
2019-12,RAN#86,RP-193031,0044,,A,CR to TS 38.101-2: Correctin on FInterferer (offset) for CA ACS,16.2.0
2019-12,RAN#86,RP-193030,0048,,A,CR for TS 38.101-2: Editorial correction on MPR for contiguous CA notation,16.2.0
2019-12,RAN#86,RP-193031,0050,,A,CR for TS 38.101-2: CA bandwidth class definition amendment,16.2.0
2019-12,RAN#86,RP-193030,0052,,A,CR to TS 38.101-2 on corrections to channel raster entries for NR band (Rel-16),16.2.0
2019-12,RAN#86,RP-193030,0056,,A,CR to transmit modulation quality in FR2,16.2.0
2019-12,RAN#86,RP-193030,0058,,A,Frequency separation class clarification REL-16,16.2.0
2019-12,RAN#86,RP-193012,0064,,B,CR introduction completed band combinations 38.716-01-01 -> 38.101-2,16.2.0
2019-12,RAN#86,RP-193011,0065,1,F,CR to 38.101-2-g10 Corrections to maximum output power reduction for power class 3,16.2.0
2019-12,RAN#86,RP-193030,0067,,A,CR for TS 38.101-2: power classes and maxUplinkDutyCycle-FR2,16.2.0
2019-12,RAN#86,RP-193031,0074,,A,CR for agreed MPR CA for FR2 intra-band contiguous,16.2.0
2019-12,RAN#86,RP-193031,0075,1,A,CR for 38.101-2  on NS_202 band defintion,16.2.0
2019-12,RAN#86,RP-193031,0077,,A,CR to TS 38.101-2: Correctin on CA NRACLR,16.2.0
2020-03,RAN#87,RP-200395,0080,,A,Correction of the FR2 RMC slot patterns for MOP test cases,16.3.0
2020-03,RAN#87,RP-200395,0099,,A,CR to 38.101-2 (Rel-16) MPR for CA,16.3.0
2020-03,RAN#87,RP-200395,0106,,F,CR FR2 CA tables REL16,16.3.0
2020-03,RAN#87,RP-200395,0108,,A,CR to TS 38.101-2 on corrections to intra-band contiguous CA for FR2 bands (Rel-16),16.3.0
2020-03,RAN#87,RP-200395,0110,,A,CR to 38.101-2: Align Rx CA requirements structure with TS38.101-1,16.3.0
2020-03,RAN#87,RP-200395,0114,,A,CR for TS 38.101-2: Editorial addition of CBW and CABW definitions in Abbreviations section,16.3.0
2020-03,RAN#87,RP-200395,0118,,A,CR to TS 38.101-2: Correction on FRC table for FR2 DL 64QAM,16.3.0
2020-03,RAN#87,RP-200469,0126,2,A,CR for 38.101-2 side condition for BC_Rel16,16.3.0
2020-03,RAN#87,RP-200380,0132,,F,Editorial corrections,16.3.0
2020-03,RAN#87,RP-200378,0133,,F,Correction of Inner Allocation Definition for Powerclass 3,16.3.0
2020-03,RAN#87,RP-200395,0136,,A,R16 CR to 38.101-2: TRS and SSB configurations in FR2,16.3.0
2020-04,,,0147,,A,Change history corrected,16.3.1
2020-06,RAN#88,RP-200985,0148,,F,CR on ACLR MBW definition in FR2,16.4.0
2020-06,RAN#88,RP-201046,0151,,A,CR to 38.101-2: Revision to Multiband Relaxations,16.4.0
2020-06,RAN#88,RP-200985,0164,,A,CR to 38.101-2 on correction of reference point for beam correspondence side conditions R16,16.4.0
2020-06,RAN#88,RP-200985,0168,,A,CR to 38.101-2 to correct Link and Meas Angles,16.4.0
2020-06,RAN#88,RP-200985,0170,,A,CR to 38.101-2: NS_202 update after changes to EU regulations,16.4.0
2020-06,RAN#88,RP-200985,0172,,A,CR for TS 38.101-2: Intra-band non-contiguous CA configuration clarifications,16.4.0
2020-06,RAN#88,RP-200985,0174,,A,CR for TS 38.101-2: Correction for configured transmitted power for CA,16.4.0
2020-06,RAN#88,RP-200985,0175,,F,CR for TS 38.101-2: Clarifications on transmitter power for receiver requirements,16.4.0
2020-06,RAN#88,RP-200959,0181,,A,CR for TS 38.101-2: Intra-band non-contiguous CA configuration clarifications,16.4.0
2020-06,RAN#88,RP-200985,0183,,A,Update of CSI-RS definition for FR2 DL RMCs,16.4.0
2020-06,RAN#88,RP-200985,0184,,F,Correction to FR2 QPSK UL RMC,16.4.0
2020-06,RAN#88,RP-200985,0188,,B,Correction of Rel-16 UL RMCs,16.4.0
2020-06,RAN#88,RP-200972,0193,,F,CR to TS 38.101-2: Introduction of FR2 DL 256QAM,16.4.0
2020-06,RAN#88,RP-200985,0198,,A,ACS requirement correction,16.4.0
2020-06,RAN#88,RP-200985,0200,,A,CR for intra-band CA DL Rx requirement-FR2_Rel-16,16.4.0
2020-06,RAN#88,RP-200985,0208,,A,CR for modified MPR_Rel-16,16.4.0
