Parameter,,,Unit,Test 1,,Test 3,
,,,,Cell 2,Cell 3,Cell 2,Cell 3
SSB ARFCN,,,,freq2,freq2,freq2,freq2
DL CCA model,,"Config 1, 2, 3",,As specified in clause A.3.26.2.1,,,
UL CCA model,,"Config 1, 2, 3",,As specified in clause A.3.26.2.2,,,
"DL CCA probability for semi-static channel access Note 7, 8",,PCCA_UL,,1.0,-,1.0,-
,,PCCA_DL,,0.9375,-,0.9375,-
"DL CCA probability fordynamic channel access Note 8, 9",,PCCA_DL_1,,0.75,-,0.75,-
,,PCCA_DL_2,,0.75,-,0.75,-
Duplex mode,,"Config 1, 2, 3",,TDD,,,
TDD configuration,,"Config 1, 2, 3",,TDDConf.1.1 CCA,,,
BWchannel,,"Config 1, 2, 3",MHz,"40: NRB,c = 106",,,
BWP configuration,,Initial DL BWP,,DLBWP.0.1,,,
,,Dedicated DL BWP,,DLBWP.1.1,,,
,,Initial UL BWP,,ULBWP.0.1,,,
,,Dedicated UL BWP,,ULBWP.1.1,,,
DRX Cycle,,,ms,Not Applicable,,,
PDSCH Reference measurement channel,,"Config 1, 2, 3",,SR.1.1 CCA,,SR.1.1 CCA,
RMSI CORESET Reference Channel,,"Config 1, 2, 3",,CR.1.1 CCA,,CR.1.1 CCA,
Control Channel RMC,,"Config 1, 2, 3",,CCR.1.1 CCA,,CCR.1.1 CCA,
TRS configuration,,"Config 1, 2, 3",,TRS.1.2 TDD,,TRS.1.2 TDD,
OCNG Patterns,,,,OP. 1,,,
SS-RSSI-Measurement,,,,Not Applicable,,,
Time offset with Cell 1,,"Config 1, 2, 3",s,3,3,3,3
DBT Window Configuration,,"Config 1, 2, 3",,DBT.1,,,
SSB configuration,,"Config 1, 2, 3",,SSB.1 CCA for semi-static channel accessSSB.2 CCA for dynamic channel access,,,
SMTC configuration,,"Config 1, 2, 3",,SMTC.1,,,
CSI-RS for tracking,,"Config 1, 2, 3",,TRS.1.2 TDD,,,
PDSCH/PDCCH,,"Config 1, 2, 3",kHz,30kHz,,,
subcarrier spacing,,,,,,,
EPRE ratio of PSS to SSS,,,dB,0,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,
Note2,"Config 1, 2, 3",NR_CCA_FR1_I,dBm/15kHz,-91,,-110,
,,NR_CCA_FR1_J,,,,-109.5,
Note2,"Config 1, 2, 3",NR_CCA_FR1_I,dBm/SCS,-88,,-107,
,,NR_CCA_FR1_J,,,,-106.5,
,,,dB,-1.76,,-5.46,-5.46
,,,dB,3,3,-4,-4
SS-RSRPNote3,"Config 1, 2, 3",NR_CCA_FR1_I,dBm/SCS,-85,-85,-111,-111
,,NR_CCA_FR1_J,,,,-110.5,-110.5
SS-RSRQ Note3,,NR_CCA_FR1_I,dB,-14.77,-14.77,-17.34,-17.34
,,NR_CCA_FR1_J,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
IoNote3,"Config 1, 2, 3",NR_CCA_FR1_I,dBm/38.16MHz,-50,,-73.4,-73.4
,,NR_CCA_FR1_J,,,,-72.9,-72.9
Propagation condition,,,-,AWGN,AWGN,AWGN,AWGN
Antenna configuration,,,,1x2,1x2,1x2,1x2
"Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols. For cells with CCA model, OCNG is transmitted only in the slots with downlink transmission burst and is not transmitted during the muted slots or during DBT window.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.Note 3:SS-RSRQ, SS-RSRP, and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:SS-RSRQ, SS-RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 5:NR operating band groups are as defined in clause 3.5.2.Note 6:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configurations.Note 7:For UE supporting semi-static channel access and network configuring semi-static channel occupancy.Note 8:For UE supporting dynamic channel access and network configuring dynamic channel occupancy.Note 9:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configurations.",,,,,,,
