Parameter,,,Unit,Value,
Parameter,,Unit,,,Value
,,,,,Test 1
BWchannel,Config 1,MHz,,,"3: NRB,c = 15"
RMSI CORESET Reference Channel,Config 1,,,,CR.1.3 FDD
Dedicated CORESET Reference Channel,Config 1,,,,CCR.1.7 FDD
SSB Configuration,Config 1,,,,SSB.13 FR1
In sync transmission parameters,"Number of Control OFDM symbols, Config 1",,,,3
,"Aggregation level, Config 1",CCE,,,4
,"Mapping from REG to CCE, Config 1",Config 1,,,Non-Distributed
Out of sync transmission parameters,"Number of Control OFDM symbols, Config 1",,,,3
,"Aggregation level, Config 1",CCE,,,8
,"Mapping from REG to CCE, Config 1",Config 1,,,Non-Distributed
