Parameter,Unit,Config,Cell 1,,Cell 2,,
,,,T1,T2,T1,,T2
Satellite information,,"1, 3",SSC.1,,NSC.1,,
,,"2, 4",SSC.2,,NSC.2,,
AoA setup,,"1, 2",TBD,,,,
Beam assumptionNote 4,,"1,2",TBD,,TBD,,
Es,dBm/SCS,1,-89,-89,,-Infinity,-89
,,2,-86,-86,,-Infinity,-86
BB Note 5,dB,"1, 2, 3, 4",-0.12,-0.12,,-Infinity,-0.12
SSB_RP,dBm/SCS,"1, 3",-89,-89,-Infinity,,-89
,,"2, 4",-86,-86,-Infinity,,-86
,dBm/95.04 MHz,"1, 3",-64.41,-64.41,-Infinity,,-64.41
,,"2, 4",-61.41,-61.41,-Infinity,,-61.41
"NOTE 1:The resources for uplink transmission are assigned to the UE prior to the start of time period T2.NOTE 2:VoidNOTE 3:Es/Iot, SSB_RP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:Information about types of UE beam is given in B.2.1.3, and does not limit UE implementation or test system implementationNOTE 5:Calculation of Es/IotBB includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 38.101-2 [19], and an allowance of 1 dB for UE multi-band relaxation factor ΔMBP from TS 38.101-2 [19] Table 6.2.1.3-4.",,,,,,,
