Parameter,,,,,Unit,Value,Comment
,,,,,,Test 1,
NTN reference Serving satellite configuration,Config 1,,,,,SSC.1,
,Config 2,,,,,SSC.2,
Active PCell,,,,,,Cell 1,
RF Channel Number,,,,,,1,
Duplex mode,,,"Config 1,2",,,FDD,
TDD Configuration,,,"Config 1,2",,,Not Applicable,
RMSI CORESET Reference Channel,,,"Config 1,2",,,CR.1.1 FDD,A.3.1.2
Dedicated CORESET Reference Channel,,,"Config 1,2",,,CCR.1.1 FDD,A.3.1.3
SSB Configuration,,,"Config 1,2",,,SSB.3 FR1,A.3.10
SSB Configuration,,,"Config 1,2",,,SSB. 3  FR1,A.3.10
SMTC Configuration,,,"Config 1,2",,,SMTC.1,A.3.11
PDSCH/PDCCH subcarrier spacing,,,"Config 1,2",,,15 KHz,
PRACH Configuration,,,"Config 1,2",,,FR1 PRACH configuration 4,A.3.8.2
csi-RS-Index assigned as beam failure detection RS in set q0,,,,,,0,
OCNG parameters,,,,,,OP.1,A.3.2.1
CP length,,,,,,Normal,
Correlation Matrix and Antenna Configuration,,,,,,2x2 Low,
Beam failure detection transmission parameters,,,DCI format,,,1-0,
,,,Number of Control OFDM symbols,,,2,
,,,Aggregation level,,CCE,8,
,,,Ratio of hypothetical PDCCH RE energy to average CSI-RS RE energy,,dB,0,
,,,Ratio of hypothetical PDCCH DMRS energy to average CSI-RS RE energy,,dB,0,
,,,DMRS precoder granularity,,,REG bundle size,
,,,REG bundle size,,,6,
DRX,,,,,,OFF,
Gap pattern ID,,,,,,N.A.,
csi-RS-Index assigned as candidate beam detection RS in set q1,,,,,,1,N
rlmInSyncOutOfSyncThreshold,,,,,,absent,"When the field is absent, the UE applies the value 0. (Table 8.1.1-1)."
rsrp-ThresholdSSB,,"Config 1,2",,,dBm/SCS kHz,-98,Threshold used for Qin_LR_SSB
powerControlOffsetSS,,,,,,db0,Used for deriving rsrp-ThresholdCSI-RS
beamFailureInstanceMaxCount,,,,,,n1,see clause 5.17 of TS 38.321 [7]
beamFailureDetectionTimer,,,,,,pbfd4,see clause 5.17 of TS 38.321 [7]
CSI-RS configuration for q0 and q1,,,,"Config 1,2",,CSI-RS.1.2 FDD,A.3.14
CSI-RS configuration for CSI reporting,,,,"Config 1,2",,CSI-RS.1.1 FDD,A.3.14
TRS configuration,,,,"Config 1,2",,TRS.1.1 FDD,
CSI-RS-Index assigned as RLM RS,,,,"Config 1,2",,CSI-RS.1.2 FDD,A.3.14
T310 Timer,,,,,ms,1000,
N310,,,,,,2,
T1,,,,,s,0.2,During this time the the UE shall be fully synchronized to Cell 1
T2,,,,,s,0.18,
T3,,,,,s,0.14,
T4,,,,,s,0,
T5,,,,,s,0.08,
D1,,,,,s,0.04,
NOTE 1:UE-specific PDCCH is not transmitted after T1 starts.,,,,,,,
