Parameter,,Config,Unit,Test 1,,,Test 2,
,,,,Cell 1,Cell 2,,Cell 1,Cell 2
Active PCell/SCell Configuration,,1~3,,PCell,SCell,,PCell,SCell
SSB ARFCN,,1~3,,freq1,freq2,,freq1,freq2
DL CCA model,,1~3,,N/A,As specifieed in A.3.26.2.1,,N/A,As specifieed in A.3.26.2.1
UL CCA model,,1~3,,N/A,As specified in A.3.26.2.2,,N/A,As specified in A.3.26.2.2
Duplex mode,,1,,FDD,TDD,,FDD,TDD
,,"2,3",,TDD,,,TDD,
TDD configuration,,1,,N/A,TDDConf.1.1 CCA,,N/A,TDDConf.1.1 CCA
,,2,,TDDConf.1.1,,,TDDConf.1.1,
,,3,,TDDConf.2.1,,,TDDConf.2.1,
BWchannel,,1,MHz,"10: NPRB,c = 52","40: NPRB,c = 106",,"10: NPRB,c = 52","40: NPRB,c = 106"
,,2,,"10: NPRB,c = 52",,,"10: NPRB,c = 52",
,,3,,"40: NPRB,c = 106",,,"40: NPRB,c = 106",
PDSCH Reference measurement channel,,1,,SR.1.1 FDD,SR.1.1 CCA,,SR.1.1 FDD,SR.1.1 CCA
,,2,,SR.1.1 TDD,,,SR.1.1 TDD,
,,3,,SR.2.1 TDD,,,SR.2.1 TDD,
RMSI CORESET Reference Channel,,1,,CR.1.1 FDD,CR.1.1 CCA,,CR.1.1 FDD,CR.1.1 CCA
,,2,,CR.1.1 TDD,,,CR.1.1 TDD,
,,3,,CR.2.1 TDD,,,CR.2.1 TDD,
Dedicated CORESET Reference Channel,,1,,CCR.1.1 FDD,CCR.1.1 CCA,,CCR.1.1 FDD,CCR.1.1 CCA
,,2,,CCR.1.1 TDD,,,CCR.1.1 TDD,
,,3,,CCR.2.1 TDD,,,CCR.2.1 TDD,
SSB configuration for Semi-static channel access,,1,,SSB.3 FR1,SSB.3 CCA,,SSB.3 FR1,SSB.3 CCA
,,2,,SSB.3 FR1,,,SSB.3 FR1,
,,3,,SSB.4 FR1,,,SSB.4 FR1,
