Parameter,,Unit,Value,Comment
Active PCell,,,Cell 1,
RF Channel Number,,,1,
Duplex mode,"Config 1, 2",,FDD,
Satellite information,Config 1,,SSC.1,
,Config 2,,SSC.2,
DL initial BWP configuration,"Config 1, 2",,DLBWP.0.1,
DL dedicated BWP configuration,"Config 1, 2",,DLBWP.1.1,
UL initial BWP configuration,"Config 1, 2",,ULBWP.0.1,
UL dedicated BWP configuration,"Config 1, 2",,ULBWP.1.1,
CORESET Reference Channel,"Config 1, 2",,CR.1.1 FDD,
SSB Configuration,"Config 1, 2",,SSB.3 FR1,
SMTC Configuration,"Config 1, 2",,SMTC.1,
PDSCH/PDCCH subcarrier spacing,"Config 1, 2",,15 kHz,
SSB index assigned as pathloss RS,,,"0 in T1, 0 in T2, 1 in T3",
OCNG parameters,,,OP.1,
CP length,,,Normal,
Correlation Matrix and Antenna Configuration,,,1x2 Low,
DRX,,,OFF,
Gap pattern ID,,,gp0,
phr-ProhibitTimer,,sub frame,0,
phr-Tx-PowerFactorChange,,dB,5,
phr-PeriodicTimer,,sub frame,infinity,
Filter coefficient,,,0,L3 filtering is not used
T1,,s,2,
T2,,s,2,
T3,,s,0.2,
