Accuracyfor2 PFLs,Accuracy for3 PFLs,Conditions,,,,,,
,,PRS Ês/Iot,PRS bandwidth per PFL Note 1,PRS SCS,PRS resource repetition Note 2(TrepPRS*LPRS/KcombPRS,NR operating band groupsNote 4,IoNote 3 range,
,,,,,,,MinimumIoNote 1,MaximumIo
TcNote 5,TcNote 5,dB,PRB,kHz,,,dBm / SCSPRS,dBm/BW
±(20+ Δ),±(16+Δ),(PRS Ês/Iot)j ≥-6 (PRS Ês/Iot)i ≥-13,≥104,15,≥1,"NR_FDD_FR1_A, NR_TDD_FR1_A,NR_SDL_FR1_A",-127,-50
,,,,,,NR_FDD_FR1_B,-126.5,
,,,,,,NR_TDD_FR1_C,-126,
,,,,,,"NR_FDD_FR1_D, NR_TDD_FR1_D",-125.5,
,,,,,,"NR_FDD_FR1_E, NR_TDD_FR1_E",-125,
,,,,,,NR_FDD_FR1_F,-124.5,
,,,,,,"NR_FDD_FR1_G, NR_TDD_FR1_G",-124,
,,,,,,NR_FDD_FR1_H,-123.5,
,,,,,,NR_FDD_FR1_N,-120.5,
±(11+Δ),±(6+Δ),,≥132,30,≥1,"NR_FDD_FR1_A, NR_TDD_FR1_A,NR_SDL_FR1_A",-124,-50
,,,,,,NR_FDD_FR1_B,-123.5,
,,,,,,NR_TDD_FR1_C,-123,
,,,,,,"NR_FDD_FR1_D, NR_TDD_FR1_D",-122.5,
,,,,,,"NR_FDD_FR1_E, NR_TDD_FR1_E",-122,
,,,,,,NR_FDD_FR1_F,-121.5,
,,,,,,"NR_FDD_FR1_G, NR_TDD_FR1_G",-121,
,,,,,,NR_FDD_FR1_H,-120.5,
,,,,,,NR_FDD_FR1_N,-117.5,
±(6+Δ),±(4+Δ),,≥272,,≥1,NOTE 6,NOTE 6,NOTE 6
±(11+Δ),±(6+Δ),,≥64,60,≥1,"NR_FDD_FR1_A, NR_TDD_FR1_A,NR_SDL_FR1_A",-121,-50
,,,,,,NR_FDD_FR1_B,-120.5,
,,,,,,NR_TDD_FR1_C,-120,
,,,,,,"NR_FDD_FR1_D, NR_TDD_FR1_D",-119.5,
,,,,,,"NR_FDD_FR1_E, NR_TDD_FR1_E",-119,
,,,,,,NR_FDD_FR1_F,-118.5,
,,,,,,"NR_FDD_FR1_G, NR_TDD_FR1_G",-118,
,,,,,,NR_FDD_FR1_H,-117.5,
,,,,,,NR_FDD_FR1_N,-114.5,
±(5+Δ),±(4+Δ),,≥ 132,,≥1,NOTE 6,NOTE 6,NOTE 6
"NOTE 1:Minimum PRS bandwidth, which is minimum of the PRS bandwidths of resource j and resource i.NOTE 2: Minimum number of PRS resource repetitions among resource j and resource i.  are configured by higher layer parameter dl-PRS-ResourceRepetitionFactor, dl-PRS-NumSymbols and dl-PRS-CombSizeN defined in TS 37.355 [34], respectively.NOTE 3:Io is assumed to have constant EPRE across the bandwidth.NOTE 4:NR operating band groups in FR1 are as defined in clause 3.5.2.NOTE 5:Tc is the basic timing unit defined in TS 38.211 [6].NOTE 6:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding requirement with the PRS bandwidth of the smallest PRB number for the corresponding SCS.NOTE 7:Δ is the value of the timing error margin for the RxTx TEG, reported via nr-UE-RxTxTEG-TimingErrorMargin. Δ cannot be larger than the sum of the margins in table 10.1.25A.2-5 (dependent on PRS/SRS BW) for any pair of individual UE Rx-Tx time difference measurements associated with the RxTx TEG.TrepPRS, LPRS ,KcombPRS",,,,,,,,
