Accuracy,Conditions,,,,,
,TRS Ês/Iot,Minimum TRS bandwidth,TRS SCS,NR operating band groupsNote 2,IoNote 3 range,
,,,,,MinimumIoNote 1,MaximumIo
TcNote 4,dB,PRB,kHz,,dBm / SCSTRS,dBm/BW
[116++ℇ],-3,≥[24],15,"NR_FDD_FR1_A, NR_TDD_FR1_A,NR_SDL_FR1_A",-121,-50
,,,,"NR_FDD_FR1_B, NR_TDD_FR1_B",-120.5,
,,,,"NR_FDD_FR1_C, NR_TDD_FR1_C",-120,
,,,,"NR_FDD_FR1_D, NR_TDD_FR1_D",-119.5,
,,,,"NR_FDD_FR1_E, NR_TDD_FR1_E",-119,
,,,,NR_FDD_FR1_F,-118.5,
,,,,"NR_FDD_FR1_G, NR_TDD_FR1_G, NR_SDL_FR1_G",-118,
,,,,NR_FDD_FR1_H,-117.5,
,,,,NR_FDD_FR1_N,-114.5,
[60++ℇ],,≥[52],,Note 5,NOTE 5,NOTE 5
[29++ℇ],,>[104],,Note 5,NOTE 5,NOTE 5
[56++ℇ],,≥[24],30,"NR_FDD_FR1_A, NR_TDD_FR1_A,NR_SDL_FR1_A",-118,-50
,,,,"NR_FDD_FR1_B, NR_TDD_FR1_B",-117.5,
,,,,"NR_FDD_FR1_C, NR_TDD_FR1_C",-117,
,,,,"NR_FDD_FR1_D, NR_TDD_FR1_D",-116.5,
,,,,"NR_FDD_FR1_E, NR_TDD_FR1_E",-116,
,,,,NR_FDD_FR1_F,-115.5,
,,,,"NR_FDD_FR1_G, NR_TDD_FR1_G, NR_SDL_FR1_G",-115,
,,,,NR_FDD_FR1_H,-114.5,
,,,,NR_FDD_FR1_N,-111.5,
[29++ℇ],,≥[48],,NOTE 5,NOTE 5,NOTE 5
[15++ℇ],,≥[132],,NOTE 5,NOTE 5,NOTE 5
[29++ℇ],,≥[24],60,"NR_FDD_FR1_A, NR_TDD_FR1_A,NR_SDL_FR1_A",-115,-50
,,,,"NR_FDD_FR1_B, NR_TDD_FR1_B",-114.5,
,,,,"NR_FDD_FR1_C, NR_TDD_FR1_C",-114,
,,,,"NR_FDD_FR1_D, NR_TDD_FR1_D",-113.5,
,,,,"NR_FDD_FR1_E, NR_TDD_FR1_E",-113,
,,,,NR_FDD_FR1_F,-113.5,
,,,,"NR_FDD_FR1_G, NR_TDD_FR1_G, NR_SDL_FR1_G",-113,
,,,,NR_FDD_FR1_H,-111.5,
,,,,NR_FDD_FR1_N,-108.5,
[14++ℇ],,≥[64],,NOTE 5,NOTE 5,NOTE 5
[7++ℇ],,≥[132],,NOTE 5,NOTE 5,NOTE 5
NOTE 1:This minimum Io condition is expressed as the average Io per RE over all REs in an OFDM symbol.NOTE 2:NR operating band groups are as defined in clause 3.5.NOTE 3:The Io is defined in TRS slots. The same Io range applies to TRS and non-TRS symbols. Io levels are different in TRS and non-TRS symbols within the same slot.NOTE 4:Tc is the basic timing unit defined in TS 38.211 [6].NOTE 5:The same bands and the same Io conditions for each band apply for this requirement as for the corresponding requirement with the TRS bandwidth of the smallest PRB number for the corresponding SCS.NOTE 6:  is the margin determined from Table 10.1.39.3-3.NOTE 7: ℇ is the margin for reporting quantization error and ℇ=16 Tc.,,,,,,
