Parameter,,Unit,Test 1,,,,,
,,,T1,T2,T3,T1,T2,T3
AoA setup,,,Setup 3 defined in A.3.15,,,,,
,,,AoA1,,,AoA2,,
Assumption for UE beams Note 10,,,Rough,,,Rough,,
EPRE ratio of PDCCH DMRS to SSS,,dB,4,,,Not sent,,
EPRE ratio of PDCCH to PDCCH DMRS,,dB,,,,,,
EPRE ratio of PBCH DMRS to SSS,,dB,0,,,,,
EPRE ratio of PBCH to PBCH DMRS,,dB,,,,,,
EPRE ratio of PSS to SSS,,dB,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,dB,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,dB,,,,,,
EPRE ratio of OCNG DMRS to SSS,,dB,,,,,,
EPRE ratio of OCNG to OCNG DMRS,,dB,,,,,,
SNR on RLM-RS1,Config 1,dB,2Note 11,-6Note 11,-15,,,
SNR on RLM-RS2,Config 1,dB,Not sent,,,2Note 11,-15,-15
,Config 1,dBm/15kHz,-92.1,,,-92.1,,
Propagation condition,,,TDL-A 30ns 75Hz,,,TDL-A 30ns 75Hz,,
"NOTE 1:OCNG shall be used such that the resources in Cell 1 are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:The uplink resources for CSI reporting are assigned to the UE prior to the start of time period T1.NOTE 3:NZP CSI-RS resource set configuration for CSI reporting are assigned to the UE prior to the start of time period T1.NOTE 4:Measurement gap configuration is assigned to the UE prior to the start of time period T1.NOTE 5:The timers and layer 3 filtering related parameters are configured prior to the start of time period T1.NOTE 6:The signal contains PDCCH for UEs other than the device under test as part of OCNG.NOTE 7:SNR levels correspond to the signal to noise ratio over the SSS REs.NOTE 8:The SNR in time periods T1, T2 and T3 is denoted as SNR1, SNR2 and SNR3 respectively in figure A.7.5.1.5.1-1.NOTE 9:The SNR values are specified for testing a UE which supports 2RX on at least one band. For testing of a UE which supports 4RX on all bands, the SNR during T3 is A.3.6.NOTE 10:Information about types of UE beam is given in clause B.2.1.3 and does not limit UE implementation or test system implementation.NOTE 11:This value allows up to 1 dB degradation from applied SNR to UE baseband",,,,,,,,
