Parameter,,Unit,Cell 1,Cell 2
Frequency Range,,,FR1,FR2
Duplex mode,Config 1,,FDD,TDD
,"Config 2,3",,TDD,
TDD configuration,Config 1,,Not Applicable,TDDConf.3.1
,Config 2,,TDDConf.1.1,
,Config 3,,TDDConf.2.1,
BWchannel,"Config 1,2",MHz,"10 MHz: NPRB,c = 52","100 MHz: NPRB,c = 66"
,Config 3,,"40 MHz: NPRB,c = 106",
Active BWP ID,,,0,"1, 2"
Downlink initial BWP Configuration,,,DLBWP.0.2,
Uplink initial BWP Configuration,,,ULBWP.0.2,N/A
Downlink active BWP-0 Configuration,,,DLBWP.0.2,N/A
Downlink active BWP-1 Configuration,,,N/A,DLBWP.1.1
Downlink  active BWP-2 Configuration,,,N/A,DLBWP.1.3
Uplink active BWP-0 Configuration,,,ULBWP.0.2,N/A
Uplink active BWP-1 Configuration,,,N/A,N/A
Uplink active BWP-2 Configuration,,,N/A,N/A
PDSCH Reference measurement channel,Config 1,,SR.1.1 FDD,SR.3.1 TDD
,Config 2,,SR.1.1 TDD,
,Config 3,,SR.2.1 TDD,
RMSI CORESET parameters,Config 1,,CR.1.1 FDD,CR.3.1 TDD
,Config 2,,CR.1.1 TDD,
,Config 3,,CR.2.1 TDD,
Dedicated CORESET parameters,Config 1,,CCR.1.1 FDD,CCR.3.1 TDD
,Config 2,,CCR.1.1 TDD,
,Config 3,,CCR.2.1 TDD,
OCNG Patterns,,,OP.1,
SSB Configuration,"Config 1,2",,SSB.1 FR1,SSB.1 FR2
,Config 3,,SSB.2 FR1,
TRS configuration,"Config 1,2,3",,-,TRS.2.1 TDD
TCI state,"Config 1,2,3",,TCI.State.0,TCI.State.0
SMTC Configuration,,,SMTC.1,
Correlation Matrix and Antenna Configuration,,,"NALink only, see clause A.3.7A",1x2 Low
EPRE ratio of PSS to SSS,,dB,0,0
EPRE ratio of PBCH DMRS to SSS,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,
EPRE ratio of PDSCH to PDSCH,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,
Propagation Condition,,,"NALink only, see clause A.3.7A",AWGN
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:SS-RSRP and SCH_RP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,
