Parameter,,Unit,Cell 1,Cell 2,Cell 3
Frequency Range,,,FR1,FR2,FR2
NR RF channel,,,1,2,3
Duplex mode,Config 1,,FDD,TDD,TDD
,"Config 2,3",,TDD,,
TDD configuration,Config 1,,---,TDDConf.3.1,TDDConf.3.1
,Config 2,,TDDConf.1.1,,
,Config 3,,TDDConf.2.1,,
BWchannel,"Config 1,2",MHz,"10: NPRB,c = 52","100: NPRB,c = 66","100: NPRB,c = 66"
,Config 3,,"40: NPRB,c = 106",,
Downlink initial BWP Configuration,,,DLBWP.0.2,DLBWP.0.2,DLBWP.0.2
Uplink initial BWP Configuration,,,ULBWP.0.2,---,---
Downlink active non-dormant BWP-0 Configuration,,,DLBWP.1.1,DLBWP.1.1,DLBWP.1.1
Downlink active dormant BWP-1 Configuration,,,---,DLBWP.1.1,DLBWP.1.1
Uplink active BWP-0 Configuration,,,ULBWP.0.2,---,---
PDSCH Reference measurement channel,Config 1,,SR.1.1 FDD,SR.3.1 TDD,SR.3.1 TDD
,Config 2,,SR.1.1 TDD,,
,Config 3,,SR.2.1 TDD,,
"CSI-RS configuration for CSI reporting, Non-dormant BWP",Config 1,,CSI-RS.1.1 FDD,CSI-RS.3.1 TDD,CSI-RS.3.1 TDD
,Config 2,,CSI-RS.1.1 TDD,,
,Config 3,,CSI-RS.2.1 TDD,,
"CSI-RS configuration for CSI reporting, Dormant BWP",,,---,CSI-RS.3.5 TDD,CSI-RS.3.5 TDD
TRS configuration,Config 1,,TRS.1.1 FDD,TRS.2.1 TDD,TRS.2.1 TDD
,Config 2,,TRS.1.1 TDD,,
,Config 3,,TRS.1.2 TDD,,
TCI state,,,TCI.State.0,TCI.State.0,TCI.State.0
RMSI CORESET parameters,Config 1,,CR.1.1 FDD,---,---
,Config 2,,CR.1.1 TDD,,
,Config 3,,CR.2.1 TDD,,
"Dedicated CORESET parameters, Test 1,2",Config 1,,CCR.1.1 FDD,CCR.3.1 TDD,CCR.3.1 TDD
,Config 2,,CCR.1.1 TDD,,
,Config 3,,CCR.2.1 TDD,,
"Dedicated CORESET parameters, Test 3,4",Config 1,,CCR.1.5 FDD,CCR.3.1 TDD,CCR.3.1 TDD
,Config 2,,CCR.1.5 TDD,,
,Config 3,,CCR.2.3 TDD,,
OCNG Patterns,,,OP.1,OP.1,OP.1
SSB Configuration,"Config 1,2",,SSB.1 FR1,SSB.1 FR2,SSB.1 FR2
,Config 3,,SSB.2 FR1,,
SMTC Configuration,,,SMTC.1,SMTC.1,SMTC.1
Correlation Matrix and Antenna Configuration,,,1x2 Low,,
EPRE ratio of PSS to SSS,,dB,0,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,
EPRE ratio of OCNG DMRS to SSSNote1,,,,,
EPRE ratio of OCNG to OCNG DMRSNote1,,,,,
Propagation Condition,,,"N/ALink only, see clause A.3.7A",AWGN,AWGN
NOTE 1:OCNG shall be used such that the cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.,,,,,
