Parameter,,Unit,Cell 1,Cell 2
Frequency Range,,,FR2,
NR RF channel,,,1,2
Duplex mode,,,TDD,
TDD configuration,,,TDDConf.3.1,
BWchannel,,MHz,"100: NPRB,c = 66",
Active Downlink BWP ID,,,0,1
Downlink initial BWP Configuration,,,DLBWP.0.2,DLBWP.0.2
Uplink initial BWP Configuration,,,ULBWP.0.2,ULBWP.0.2
Initial Condition,Active DL BWP-1 Configuration,,DLBWP.1.3,DLBWP.1.3
,Active UL BWP-1 Configuration,,ULBWP.1.3,ULBWP.1.3
Final Condition,Active DL BWP-1 Configuration,,DLBWP.1.1,DLBWP.1.1
,Active UL BWP-1 Configuration,,ULBWP.1.1,ULBWP.1.1
PDSCH Reference measurement channel,,,SR.3.1 TDD,
TRS configuration,,,TRS.2.1 TDD,
TCI state,,,TCI.State.0,
RMSI CORESET parameters,,,CR.3.1 TDD,
Dedicated CORESET parameters,,,CCR.3.1 TDD,
OCNG Patterns,,,OP.1,
SSB Configuration,,,SSB.3 FR2,
SMTC Configuration,,,SMTC.1,
EPRE ratio of PSS to SSS,,dB,0,0
EPRE ratio of PBCH DMRS to SSS,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,
EPRE ratio of PDSCH to PDSCH,,,,
EPRE ratio of OCNG DMRS to SSS Note1,,,,
EPRE ratio of OCNG to OCNG DMRS Note1,,,,
Propagation Condition,,,AWGN,AWGN
Correlation Matrix and Antenna Configuration,,,1x2 Low,1x2 Low
"NOTE 1:OCNG shall be used such that all cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.NOTE 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:For unpaired spectrum, a DL BWP is linked with an UL BWP. DLBWP.0.2 is linked with ULBWP.0.2; DLBWP.1.1 is linked with ULBWP.1.1; DLBWP.1.3 is linked with ULBWP.1.3 defined in clause 12 of TS 38.213 [3].",,,,
