Parameter,,Unit,Test 1,,,,,
,,,T1,T2,T3,T1,T2,T3
AoA setup,,,Setup 3 defined in A.3.15,,,,,
,,,AoA1,,,AoA2,,
Assumption for UE beams Note 5,,,Rough,,,Rough,,
EPRE ratio of PDCCH DMRS to SSS,,dB,4,,,Not sent,,
EPRE ratio of PDCCH to PDCCH DMRS,,dB,0,,,,,
EPRE ratio of PBCH DMRS to SSS,,dB,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,dB,,,,,,
EPRE ratio of PSS to SSS,,dB,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,dB,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,dB,,,,,,
EPRE ratio of OCNG DMRS to SSS,,dB,,,,,,
EPRE ratio of OCNG to OCNG DMRS,,dB,,,,,,
ssb-Index 0 SNR,Config 1,dB,2Note 6,-6Note 6,-15,,,
ssb-Index 1 SNR,Config 1,,Not sent,,,2Note 6,-15,-15
,Config 1,dBm/15kHz,-92.1,,,-92.1,,
Time multiplexing of the downlink transmissions from each AoA,,,Defined in Figure A.7.5.1.13 .1-2,,,,,
Propagation condition,,,TDL-A 30 ns 75 Hz,,,TDL-A 30 ns 75 Hz,,
NOTE 1:OCNG shall be used such a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:The signal contains PDCCH for UEs other than the device under test as part of OCNG.NOTE 3:SNR levels correspond to the signal to noise ratio over the SSS REs.NOTE 4:The SNR values are specified for testing a UE which supports 2RX on at least one band..NOTE 5: Information about types of UE beam is given in clause B.2.1.3 and does not limit UE implementation or test system implementation.NOTE 6:This value allows up to 1 dB degradation from applied SNR to UE baseband,,,,,,,,
