Parameter,Unit,SSB index 0,,SSB index 1,
,,T1,T2,T1,T2
Angle of arrival configuration,,Setup 5 according to A.3.15.1,,,
,,AoA1,,AoA2,
Beam AssumptionNote 2,,Rough,,Rough,
"SSB  Note1, 3",dB,-2.1,,-2.1,
SSB_RP Note1,dBm/ SCS,-91,,-91,
CSI_RS_RP,dBm/ SCS,N/A,-85,N/A,-85
Io Note 4,dBm/95.04 MHz,-66.41,,-66.41,
Time multiplexing of the downlink transmissions from each AoA,,Defined in Figure A.7.5.16.1-1 for T1 and Figure A.7.5.16.1-2 for T2,,,
"NOTE 1: SSB Es/Iot, SSB_RP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 2:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementationNOTE 3:Calculation of Es/IotBB includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 38.101-2 [19], and an allowance of 1 dB for UE multi-band relaxation factor ΔMBP from TS 38.101-2 [19] Table 6.2.1.3-4.NOTE 4:Calculation of Io does not consider the different power level between CSI-RS and SSB",,,,,
