Change history,,,,,,,
Date,Meeting,TDoc,CR,Rev,Cat,Subject/Comment,New version
2018-03,RAN#79,RP-180264,0004,,F,TS 38.104 Combined updates (NSA) from RAN4 #86 and AH-1801,15.1.0
2018-06,RAN#80,RP-181076,0005,,F,TS 38.104 Combined updates (NSA) from RAN4 #86bis and RAN4 #87,15.2.0
2018-09,RAN#81,RP-181896,0008,,F,TS 38.104 Combined updates from RAN4 #88,15.3.0
2018-12,RAN#82,RP-182837,0016,1,F,CR to TS 38.104 on Combined updates from RAN4 #88bis and #89 (including 7.5 kHz carrier shift in UL for remaining bands),15.4.0
2018-12,RAN#82,RP-182362,0017,,B,CR to 38.104 on Combined CRs for BS Demodulation performance,15.4.0
2019-03,RAN#83,RP-190403,0019,,F,"CR to TS 38.104 on Combined updates from RAN4 #90This document combines the proposed changes in the following Draft CRs from RAN4 #90:-R4-1900284, ""Draft CR on NR PUCCH format2 performance requirements for TS 38.104""-R4-1900763, ""Draft CR to TS 38.104: Update of performance  requirement numbers for DFT-s-OFDM based PUSCH""-R4-1900876, ""Draft CR to TS 38.104: On RX spurious emissions requirement""-R4-1900968, ""Draft CR for 38.104: Performance requirements for NR PUCCH format 1""-R4-1901329, ""Draft CR to 38.104: Annex C.6 correction""-R4-1901330, ""Draft CR to 38.104: Abbreviations addition""-R4-1901387, ""Draft CR to TS 38.104 BS demodulation PUCCH format 0 requirements""-R4-1901474, ""Draft CR to TS 38.104: Corrections on transmitter co-existence and co-location requirements""-R4-1901483, ""Draft CR to TS 38.104: Corrections on general intermodulation requirement""-R4-1902239, ""Draft CR to TS 38.104: Addition of missing EIRP/EIS definitions in terminology in clause 3.1""-R4-1902241, ""Draft CR to 38.104; clarification of BS power limits""-R4-1902245, ""Draft CR to 38.104: Correction to FR2 OTA Interfering signal mean power units""-R4-1902246, ""Draft CR to 38.104; Correction to definition of OTA reference sensitivity""-R4-1902260, ""draft CR to TS 38.104 - update emissions scaling""-R4-1902338, ""Draft CR: Update on FR1 range extension for TS38.104""-R4-1902389, ""draftCR for 38.104 on PUSCH requirements with CP-OFDM and FR1""-R4-1902394, ""Draft CR to TS 38.104 – PUSCH requirements with CP-OFDM for FR2""-R4-1902396, ""CR: Updates to PUCCH formats 3 and 4 performance requirements in TS 38.104""-R4-1902444, ""Draft CR to TS 38.104: Editorial CR for BS demodulation requirements""-R4-1902561, ""Draft CR for updating PRACH performance requirements in TS38.104""-R4-1902571, ""Corrections to 38.104 Delay profile calculation""-R4-1902642, ""Draft CR to TS 38.104: Correction on multi-band operation related requirements""",15.5.0
2019-06,RAN#84,RP-191240,0029,,F,"CR to TS 38.104 Combined updates from RAN4 #90bis and RAN4#91From RAN4 #90bis:-R4-1903105, ""Draft CR to TS 38.104: Corrections on terminologies and editorial errors""-R4-1903319, ""Draft CR to TS 38.104: removal of unused definition: ""minimum EIRP level under extreme condition""""-R4-1903320, ""Draft CR to TS 38.104: OSDD information correction""-R4-1903457, ""Draft CR to TS 38.104: Removal of FFS for FR2 TDD OFF power level requirement in clause 9.5""-R4-1903499, ""Draft CR to 38.104: Correction to unwanted emissions mask for bands n7 and n38""-R4-1903836, ""Draft CR to TS 38.104: Correction on description on multi-band operation in section 4.8""-R4-1904024, ""Draft CR to TS 38.104 Applicability rules for BS demodulation""-R4-1904234, ""draftCR: Correlation matrix for 8Rx in TS 38.104""-R4-1904723, ""Draft CR to TS 38.104: Update of performance requirements for DFT-s-OFDM based PUSCH""-R4-1904726, ""draftCR for 38.104 on PUSCH requirements with CP-OFDM and FR1""-R4-1904729, ""Draft CR on PRACH performance requirements in TS38.104""-R4-1904734, ""Draft CR on TS 38.104 Performance requirement for PUCCH format 1""-R4-1904735, ""Draft CR on NR PUCCH format2 performance requirements for TS 38.104""-R4-1904739, ""Draft CR to TS 38.104 BS demodulation PUCCH format 0 requirements""-R4-1904745, ""draftCR: Updates to PUCCH formats 3 and 4 performance requirements in TS 38.104""-R4-1904799, ""Draft CR to TS 38.104: FRC update for PUSCH FR1 mapping type B and FR2 DMRS 1+1""-R4-1904816, ""Draft CR : Clarification on step 5 and step 6 for delay profiles calculation (38.104)""-R4-1904842, ""Draft CR to TS 38.104 BS demodulation CP-OFDM PUSCH FR2 requirements""-R4-1905126, ""draft CR to 38.104 for TAE requirements""-R4-1905139, ""draft CR to TS 38.104 on  EVM measurement (Annex B and C)""-R4-1905140, ""Draft CR: editorial correction on FR1 spurious emission requirement in TS38.104""-R4-1905143, ""Draft CR for TS 38.104:  Addition of NOTE for transmitter intermodulation requirements in certain regions""-R4-1905144, ""Draft CR to TS 38.104: FRC reference corrections for the Rx requirements""-R4-1905145, ""Draft CR to TS 38.104: Clarification on application of interfering signal offsets for ACS, blocking and intermodulation requirements""-R4-1905148, ""Draft CR to TS 38.104: Corrections on out-of-band blocking requirement""From RAN4 #91:-R4-1906002, ""Draft CR to 38.104: Subclause 6.7 and 9.8 transmitter intermodulation – correction of interfering signal type""-R4-1906096, ""Draft CR to 38.104: Correction of frequency range for OTA spurious emissions""-R4-1906311, ""Draft CR to 38.104: Correction on FRC (Annex A)""-R4-1906346, ""Removal of n65 in Rel-15 38.104""-R4-1906915, ""Draft CR to TS 38.104: Clarification on application of interfering signal offsets for OTA ACS, blocking and intermodulation requirements""-R4-1906918, ""Draft CR to TS 38.104: Clarification on type of interfering signal for ACS, in-band blocking and ICS requirements""-R4-1907110, ""Draft CR to TS 38.104: correction of the fundamental frequency limit of 2.55GHz for the spurious emissions""-R4-1907246, ""Draft CR to TS 38.104: Update of performance requirements for DFT-s-OFDM based PUSCH""-R4-1907249, ""Draft CR to TS 38.104: Correction on the terminology in PUSCH FRC tables""-R4-1907252, ""Draft CR to TS38.104: Updates of PRACH performance requirements""-R4-1907255, ""Draft CR on NR PUCCH format2 performance requirements for TS 38.104""-R4-1907258, ""Draft CR on NR UCI on PUSCH performance requirements for TS 38.104""-R4-1907261, ""draftCR: Updates to PUCCH formats 3 and 4 performance requirements in TS 38.104""-R4-1907266, ""Draft CR on TS 38.104 Performance requirement for PUCCH format 1""-R4-1907267, ""Draft CR on TS 38.104 Performance requirement for multi-slot PUCCH format 1""-R4-1907272, ""Draft CR to TS 38.104 BS demodulation PUCCH format 0 requirements""-R4-1907275, ""Draft CR to TS 38.104 BS demodulation CP-OFDM PUSCH FR2 requirements""-R4-1907277, ""draftCR for 38.104 on PUSCH requirements with CP-OFDM and FR1""-R4-1907629, ""Draft CR to 38.104: Term “reference signal” replacing by term “ideal signal” in EVM context""-R4-1907634, ""Draft CR to 38.104: corrections to the EVM annex""-R4-1907659, ""Draft CR to TS 38.104 on Spurious emission Category B in FR2""-R4-1907661, ""Draft CR to 38.104 Definition of contiguous transmission bandwidth""-R4-1907662, ""Draft CR to 38.104: BS TAE requirements""-R4-1907664, ""Draft CR to 38.104: Clarification of interferer RB frequency for narrowband blocking""-R4-1907672, ""Draft CR for TS 38.104: Correction on EVM""-R4-1907689, ""Correction to CA carrier spacing""",15.6.0
2019-06,RAN#84,RP-191252,0024,1,B,CR to TS38.104 to introducing spectrum sharing on band n41,16.0.0
2019-06,RAN#84,RP-191242,0025,,B,Introduction of band n14 - CR to TS 38.104,16.0.0
2019-06,RAN#84,RP-191246,0026,,B,Introduction of band n30 - CR to TS 38.104,16.0.0
2019-06,RAN#84,RP-191244,0028,,B,introduce n18 into TS38.104,16.0.0
2019-06,RAN#84,RP-191250,0030,1,B,n65 introduction to 38.104,16.0.0
2019-06,RAN#84,RP-191251,0031,,B,Addition channel bandwidth of 30MHz for n50 in TS 38.104,16.0.0
2019-06,RAN#84,RP-191248,0032,,B,CR to 38.104: Introduction of n48,16.0.0
2019-09,RAN#85,RP-192049,0034,,A,"CR to T 38.104: Implementation of endorsed draft CRs from RAN4#92 (Rel-16)(Mirrors changes in R4-1908440 for Rel-15 TS 38.104)-R4-1907940, ""Draft CR to TS 38.104: Correction on the terminology in FRC tables in A.1 and A.2""-R4-1908307, ""Draft CR to TS 38.104: Clarification on application of OTA receiver requirements for BS supporting polarization""-R4-1908387, ""Draft CR for TS38.104: editorial correction for reference meausrement channel""-R4-1908619, ""Draft CR to TS38.104: Correction on interferer frequency offset values for ACS""-R4-1908629, ""Draft CR to TS38.104: Corrections on EVM window length (Annex B.5.2, C.5.2)""-R4-1908774, ""DraftCR to 38.104: Editorial Corrections to redudant units in clause 10.8.3""-R4-1908805, ""Draft CR to 38.104: Limits in FCC title 47 for OTA operating band unwanted emissions (9.7)""-R4-1909270, ""Draft CR to TS 38.104: Receiver spurious emissions frequency correction""-R4-1909309, ""DraftCR to TS 38.104: text corrections, Rel-15""-R4-1909310, ""DraftCR to 38.104: correction of TAB connectors mapping to TAB connector TX min cell group, Rel-15""-R4-1909416, ""draft CR 38.104 - correct reference to annex F""-R4-1910066, ""Draft CR to TS 38.104: Update of performance requirements for DFT-s-OFDM based PUSCH""-R4-1910069, ""Draft CR on NR PUCCH format2 performance requirements for TS 38.104""-R4-1910072, ""Draft CR on NR UCI on PUSCH performance requirements for TS 38.104""-R4-1910075, ""draftCR for 38.104 on PUSCH requirements with CP-OFDM and FR1""-R4-1910078, ""Draft CR to TS38.104: Updates to NR PRACH performance requirements""-R4-1910081, ""Draft CR to TS 38.104 BS demodulation PUCCH format 0 requirements""-R4-1910084, ""Draft CR to TS 38.104 BS demodulation CP-OFDM PUSCH FR2 requirements""-R4-1910088, ""Draft CR for 38.104: Performance requirements for NR PUCCH format 1""-R4-1910089, ""Draft CR for 38.104: Performance requirements for NR multi-slot PUCCH""-R4-1910094, ""draftCR: Updates to PUCCH formats 3 and 4 performance requirements in TS 38.104""-R4-1910431, ""Corrections to EVM calculations in 38.141-1 annex B""-R4-1910462, ""Draft CR to 38.104: Correction on regional requirements (4.5)""-R4-1910493, ""Draft CR to TS 38.104 correction to Annex C.7""-R4-1910606, ""Draft CR for TS 38.104: Channel spacing for adjacent NR carriers""",16.1.0
2019-09,RAN#85,RP-192032,0035,1,B,CR to introduce 30MHz bandwidth of n41 to TS 38.104,16.1.0
2019-09,RAN#85,RP-192029,0036,,B,CR on Introduction and Protection of SUL band n89 into TS 38.104,16.1.0
2019-09,RAN#85,RP-192031,0037,,B,CR for TS 38.104: adding wider channel bandwidths in Band n7,16.1.0
2019-09,RAN#85,RP-192034,0039,,B,n29 introduction to 38.104,16.1.0
2019-12,RAN#86,RP-192999,0049,1,A,CR to TS 38.104: Update of performance requirements for DFT-s-OFDM based PUSCH (Rel-16),16.2.0
2019-12,RAN#86,RP-193013,0050,1,B,Introduction of 2010-2025MHz SUL band into Rel-16 TS 38.104,16.2.0
2019-12,RAN#86,RP-193034,0055,,A,Sync raster to SSB resource element mapping,16.2.0
2019-12,RAN#86,RP-192999,0057,,A,CR on correction of NR PUCCH format2 performance requirements (Rel-16) for TS 38.104,16.2.0
2019-12,RAN#86,RP-192999,0059,1,A,CR on correction of NR UCI on PUSCH performance requirements (Rel-16) for TS 38.104,16.2.0
2019-12,RAN#86,RP-192999,0061,,A,CR on correction on FRC table for FR1 PUSCH performance requirements (Rel-16) for TS 38.104,16.2.0
2019-12,RAN#86,RP-192999,0063,1,A,CR for 38.104 on PUSCH requirements with CP-OFDM and FR1,16.2.0
2019-12,RAN#86,RP-193034,0065,,A,CR for TS38.104: Corrections on channel bandwdith for band n34,16.2.0
2019-12,RAN#86,RP-193035,0067,,A,CR to TS38.104: Editorial corrections,16.2.0
2019-12,RAN#86,RP-193035,0070,1,A,CR to 38.104 on Editorial corrections (Rel-16),16.2.0
2019-12,RAN#86,RP-193034,0074,,A,CR to 38.104 on Receiver spurious emission requirements,16.2.0
2019-12,RAN#86,RP-193021,0075,1,F,CR to remove square brackets for n90 in TS38.104,16.2.0
2019-12,RAN#86,RP-192999,0077,,A,Updates to PRACH requirements in TS 38.104 for Rel-16,16.2.0
2019-12,RAN#86,RP-193034,0081,,A,CR to TS 38.104: Correction on interference level of receiver dynamic range requirement,16.2.0
2019-12,RAN#86,RP-193034,0083,,A,CR to TS 38.104: Finalization of interfering RB centre frequency offsets in receiver narrowband blocking requirement,16.2.0
2019-12,RAN#86,RP-193034,0085,,A,CR to TR 38.104: Correction of table reference of interfering signal for ACS requirement,16.2.0
2019-12,RAN#86,RP-193034,0087,,A,CR to TS 38.104: Correction on interfering signal frequency offsets for receiver intermodulation requirements,16.2.0
2019-12,RAN#86,RP-193034,0089,,A,CR to TS 38.104 on corrections to channel raster entries for NR band (Rel-16),16.2.0
2019-12,RAN#86,RP-193035,0097,,A,CR to TS38.104: further updates on the abbreviations (section 3.3)-R16,16.2.0
2019-12,RAN#86,RP-193023,0098,1,B,CR to TS 38.104 - NB-IoT introduction,16.2.0
2019-12,RAN#86,RP-192999,0100,,F,CR to TS 38.104 BS demodulation PUCCH format 0 requirements,16.2.0
2019-12,RAN#86,RP-192999,0102,1,F,CR to TS 38.104 BS demodulation CP-OFDM PUSCH FR2 requirements,16.2.0
2019-12,RAN#86,RP-193017,0103,,B,CR to 38.104 - Band n75 - wider CBW,16.2.0
2019-12,RAN#86,RP-193018,0105,,B,CR for TS 38.104: adding wider channel bandwidths in Band n77/n78,16.2.0
2019-12,RAN#86,RP-193016,0106,,B,CR for TS 38.104: Addition channel bandwidth of 40MHz for n38,16.2.0
2019-12,RAN#86,RP-193035,0108,,A,CR to 38.104: Correction on FR2 Category B OBUE mask,16.2.0
2019-12,RAN#86,RP-193002,0110,,A,CR Frame averaging for EVM Annex B and C in TS 38.104,16.2.0
2019-12,RAN#86,RP-193035,0112,,A,"CR to TS 38.104: OTA TAE correction, Rel-16",16.2.0
2019-12,RAN#86,RP-193035,0114,,A,"CR to TS 38.104: MR BS class terminology correction, Rel-16",16.2.0
2019-12,RAN#86,RP-192999,0116,1,F,CR: Updates for PUCCH formats 3 and 4 performance requirements in TS 38.104 (Rel-16),16.2.0
2019-12,RAN#86,RP-193035,0118,,A,Correction of limit for TX spurios BS type 1-H,16.2.0
2019-12,RAN#86,RP-192999,0119,,A,CR for 38.104: Performance requirements for NR PUCCH format 1,16.2.0
2019-12,RAN#86,RP-192999,0120,,A,CR for 38.104: Performance requirements for NR multi-slot PUCCH,16.2.0
2019-12,RAN#86,RP-193035,0122,,A,CR to TS 38.104: Editorial corrections,16.2.0
2019-12,RAN#86,RP-193035,0124,,A,CR to TS 38.104: Clarification for the number of interfering signals,16.2.0
2020-03,RAN#87,RP-200381,0126,,B,Introduction of n26,16.3.0
2020-03,RAN#87,RP-200382,0127,1,B,Introduction of n53,16.3.0
2020-03,RAN#87,RP-200384,0131,,B,Introducing new channel bandwidth for band n28,16.3.0
2020-03,RAN#87,RP-200410,0132,,F,CR to TS 38.104: Corrections on NB-IoT operation in NR channel bandwidth,16.3.0
2020-03,RAN#87,RP-200398,0134,1,A,CR to TS 38.104: Corrections on rated carrier output power symbols,16.3.0
2020-03,RAN#87,RP-200379,0136,1,C,CR for 38.104: new FRC tables for FR2 PUSCH 2T2R MCS12,16.3.0
2020-03,RAN#87,RP-200407,0137,2,B,CR for 38.104: introduction of UL timing adjustment,16.3.0
2020-03,RAN#87,RP-200407,0138,2,B,CR for 38.104: Appendix for UL timing adjustment,16.3.0
2020-03,RAN#87,RP-200386,0139,,B,CR for TS 38.104: adding wider channel bandwidths for n66,16.3.0
2020-03,RAN#87,RP-200398,0142,,A,CR to TS 38.104: Regional requirements,16.3.0
2020-03,RAN#87,RP-200392,0143,,F,Maintenance on the BS BW for n92 and n94,16.3.0
2020-03,RAN#87,RP-200398,0145,,A,IntraSlot frequency hopping applicability in the one OFDM symbol test case,16.3.0
2020-03,RAN#87,RP-200383,0146,1,B,CR to 38.104 Band n1 - wider CBW - Additional Channel BW,16.3.0
2020-03,RAN#87,RP-200385,0148,,B,CR to 38.104 Band n38 - wider CBW - Additional Channel BW,16.3.0
2020-03,RAN#87,RP-200398,0149,,A,CR to TS 38.104 editorial correction R16 catA,16.3.0
2020-03,RAN#87,RP-200407,0156,1,B,CR for TS 38.104: Introduction of PRACH demodulation requirements for NR HST,16.3.0
2020-03,RAN#87,RP-200407,0157,2,B,CR for 38.104: HST PUSCH demodulation requirements introduction,16.3.0
2020-03,RAN#87,RP-200407,0158,2,B,CR for 38.104: HST PUSCH demodulation Annex including both FRC and channel model,16.3.0
2020-03,RAN#87,RP-200379,0159,1,C,CR for 38.104: Performance requirements for FR2 PUSCH 2T2R 16QAM,16.3.0
2020-06,RAN#88,RP-200986,0164,,A,CR for 38.104: Performance requirements clarification of PUSCH BS Type O-2 PT-RS configuration for MCS 2,16.4.0
2020-06,RAN#88,RP-201043,0167,,F,CR for 38.104: Performance requirements for FR2 PUSCH 2T2R 16QAM,16.4.0
2020-06,RAN#88,RP-200986,0176,,A,CR to TS 38.104: Correction to out-of-band blocking requirements in subclause 7.5 and subclause 10.6,16.4.0
2020-06,RAN#88,RP-200986,0178,,A,CR to TS 38.104: Correction on the CA nominal channel spacing,16.4.0
2020-06,RAN#88,RP-200986,0180,,A,30k SSB SCS for n50,16.4.0
2020-06,RAN#88,RP-200986,0182,,A,Addition of 30k SSB SCS for Band n38,16.4.0
2020-06,RAN#88,RP-200972,0185,,B,CR to TS 38.104: Introduction of FR2 DL 256QAM,16.4.0
2020-06,RAN#88,RP-200977,0190,,B,CR for TS 38.104: adding 50 MHz CBW for n1,16.4.0
2020-06,RAN#88,RP-200986,0195,,A,CR to 38.104: Adding missing clause on Radiated Performance requirements for multi-slot PUCCH (11.3.1),16.4.0
2020-06,RAN#88,RP-200980,0198,,B,CR to TS 38.104 - Add 40 MHz CBW in band n3,16.4.0
2020-06,RAN#88,RP-200982,0199,,B,CR to TS 38.104 - Add 50 MHz CBW in band n65,16.4.0
2020-06,RAN#88,RP-200986,0209,,A,CR to 38.104 on Receiver spurious emissions exclusion band (Rel-16),16.4.0
2020-06,RAN#88,RP-200986,0211,,A,CR to 38.104 on EESS protection for bands n257 and n258 (Rel-16),16.4.0
2020-06,RAN#88,RP-200986,0213,,A,TS38.104 draft CR on 30KHz SSB SCS for n40 (Rel-16),16.4.0
2020-06,RAN#88,RP-200986,0207,1,A,CR to 38.104 on Removal of brackets and TBD (Rel-16),16.4.0
2020-06,RAN#88,RP-200975,0165,1,B,CR for 38.104: HST PUSCH demodulation requirements,16.4.0
2020-06,RAN#88,RP-200975,0166,1,B,CR for 38.104: HST PUSCH demodulation FRC and channel model annexes,16.4.0
2020-06,RAN#88,RP-200975,0186,1,F,CR for 38.104 Introduction of PRACH demodulation requirements for NR HST,16.4.0
2020-06,RAN#88,RP-200975,0187,1,B,CR for 38.104: Performance requirements for UL timing adjustment,16.4.0
2020-06,RAN#88,RP-201043,0168,1,B,CR for TS 38.104: Introduce PUSCH performance requirements at 30% throughput test point,16.4.0
2020-06,RAN#88,RP-200986,0172,1,F,UCI multiplexed on PUSCH requirement,16.4.0
2020-06,RAN#88,RP-200978,0205,1,B,CR  to 38.104 for  Introduction of band n259,16.4.0
2020-09,RAN#89,RP-201497,0218,1,B,CR for 38.104: HST PUSCH demodulation requirements,16.5.0
2020-09,RAN#89,RP-201497,0219,1,B,CR for 38.104: HST PUSCH demodulation FRC and channel model annexes,16.5.0
2020-09,RAN#89,RP-201502,0220,1,B,Introduction of LTE/NR spectrum sharing in band 48/n48 frequency range,16.5.0
2020-09,RAN#89,RP-201512,0222,,A,CR to TS 38.104: Correction of co-location requirement in subclause 7.5.3,16.5.0
2020-09,RAN#89,RP-201512,0224,,A,CR to TS38.104: Add 30k SSB SCS for Band n34 and n39,16.5.0
2020-09,RAN#89,RP-201512,0227,1,A,CR to TS 38.104: OTA receiver spurious requirements for EESS protection (rel-16),16.5.0
2020-09,RAN#89,RP-201499,0228,,F,CR for 38.104: Performance requirements for UL timing adjustment,16.5.0
2020-09,RAN#89,RP-201507,0229,,F,Correction to NB-IoT Bands with n26,16.5.0
2020-09,RAN#89,RP-201512,0233,1,A,"CR to 38.104: Annex B and C clarification on equlisation calculation (B.6, C.6)",16.5.0
2020-09,RAN#89,RP-202101,0238,1,C,7.5 kHz UL shift for LTE/NR spectrum sharing in Band 38/n38,16.5.0
