Parameter,,,Unit,Test 1,Test 2
,,,,Cell 2,Cell 2
SSB ARFCN,,,,freq2,freq2
DL CCA model,,"Config 1, 2, 3",,As specified in clause A.3.26.2.1,
UL CCA model,,"Config 1, 2, 3",,As specified in clause A.3.26.2.2,
UL CCA probability,,PCCA_UL,,1.0,
"DL CCA probability for semi-static channel access Note 7, 8",,PCCA_DL,,0.9375,
"DL CCA probability fordynamic channel access Note 8, 9",,PCCA_DL_1,,0.75,
,,PCCA_DL_2,,0.75,
Duplex mode,,"Config 1, 2, 3",,TDD,
TDD configuration,,"Config 1, 2, 3",,TDDConf.1.1 CCA,
BWchannel,,"Config 1, 2, 3",MHz,"40: NRB,c = 106",
Gap pattern ID,,"Config 1, 2, 3",,0,
BWP BW,,"Config 1, 2, 3",,"40: NRB,c = 106",
DRX Cycle,,,ms,Not Applicable,
OCNG Patterns,,,,OCNG pattern 1,
Time offset with Cell 1,,"Config 1, 2, 3",s,3,
DBT Window configuration,,"Config 1, 2, 3",,DBT.1,
SSB configuration,,"Config 1, 2, 3",,SSB.1 CCA for semi-static channel accessSSB.2 CCA for dynamic channel access,
SMTC configuration,,"Config 1, 2, 3",,SMTC.1,
PDSCH/PDCCH subcarrier spacing,,"Config 1, 2, 3",kHz,30 kHz,
EPRE ratio of PSS to SSS,,,dB,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,
Note2,,NR_CCA_FR1_I,dBm/15kHz,-86.27,-112
,,NR_CCA_FR1_J,,,-111.5
Note2,"Config 1, 2, 3",NR_CCA_FR1_I,dBm/SCS,-83.27,-109
,,NR_CCA_FR1_J,,,-108.5
,,,dB,-1.75,-1.75
,,,dB,-1.75,-1.75
SS-RSRPNote3,"Config 1, 2, 3",NR_CCA_FR1_I,,-85.02,-110.75
,,NR_CCA_FR1_J,,,-110.25
SS-RSRQNote3,,NR_CCA_FR1_I,dB,-14.77,14.76
,,NR_CCA_FR1_J,,,
IoNote3,"Config 1, 2, 3",NR_CCA_FR1_I,dBm/SCS,-50,-75.73
,,NR_CCA_FR1_J,,,-75.23
Propagation condition,,,-,AWGN,AWGN
Antenna configuration,,,,1x2,1x2
"Note 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.Note 3:SS-RSRQ, SS-RSRP, and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.Note 4:SS-RSRQ, SS-RSRP minimum requirements are specified assuming independent interference and noise at each receiver antenna port.Note 5:NR operating band groups are as defined in clause 3.5.2. Note 6:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configuration.Note 7:For UE supporting semi-static channel access and network configuring semi-static channel occupancy.Note 8:For UE supporting dynamic channel access and network configuring dynamic channel occupancy.Note 9:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configurations.",,,,,
