Parameter,,,Unit,Cell 1,
,,,,T1,T2
TDD configuration,,Config 1,,TDDConf.1.1 CCA,
BWchannel,,Config 1,,"40 MHz: NPRB,c = 106",
DL CCA model,,Config 1,,As specified in clauseA.3.26.2.1,
UL CCA model,,Config 1,,As specified in clause A.3.26.2.2,
Active BWP ID,,Config 1,,"1, 2",
Initial DL BWP Configuration,,Config 1,,DLBWP.0.2 Note 4,
Active DL BWP-1 Configuration,,Config 1,,DLBWP.1.1 Note 4,
Active DL BWP-2 Configuration,,Config 1,,DLBWP.1.3 Note 4,
Initial UL BWP Configuration,,Config 1,,ULBWP.0.2 Note 4,
Active UL BWP-1 Configuration,,Config 1,,ULBWP.1.1 Note 4,
Active UL BWP-2 Configuration,,Config 1,,ULBWP.1.3 Note 4,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 CCA,
RMSI CORESET parameters,,Config 1,,CR.1.1 CCA,
Dedicated CORESET parameters,,Config 1,,CCR.1.3 CCA,
OCNG Patterns,,Config 1,,OP.1,
SSB Configuration,Semi- static channel acces,Config 1,,SSB.1 CCA,
,Dymamic channel acces,Config 1,,SSB.2 CCA,
SMTC Configuration,,Config 1,,SMTC.1 FR1,
Correlation Matrix and Antenna Configuration,,Config 1,,1x2 Low,
TRS Configuration,,Config 1,,TRS.1.2 TDD,
DL CCA probability for semi-static channel access (PCCA_DL),,Config 1,,1,1
DL CCA model probability for dynamic static channel access (PCCA_DL_1),,Config 1,,1,1
DL CCA model probability for dynamic static channel access (PCCA_DL_2),,Config 1,,1,1
UL CCA probability (PCCA_UL),,Config 1,,0,1
PRACH configuration,,Config 1,,N/A,Configuration #1 in table A.3.8.2.1-1
EPRE ratio of PSS to SSS,,,dB,0,
EPRE ratio of PBCH DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,
NocNote 2,,Config 1,dBm/SCS,-101,
SS-RSRP Note 3,,Config 1,dBm/SCS,-84,
Ês/Iot,,Config 1,dB,17,
Ês/Noc,,Config 1,dB,17,
IoNote3,,Config 1,dBm/38.16 MHz,-52.86,
Propagation Condition,,,,AWGN,
"NOTE 1:OCNG shall be used such that the resources in Cell 1 are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.NOTE 3:SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:For unpaired spectrum, a DL BWP is linked with an UL BWP. DLBWP.0.2 is linked with ULBWP.0.2; DLBWP.1.1 is linked with ULBWP.1.1; DLBWP.1.3 is linked with ULBWP.1.3 defined in clause 12 of TS 38.213 [3].NOTE 5:Parameters PCCA_DL, PCCA_DL_1, PCCA_DL_2 and PCCA_UL are defined in clause A.3.26.2.NOTE 6:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configurations.",,,,,
