Parameter,,,Unit,Cell 1,,Cell 2,,
,,,,T1,T2,T1,,T2
NR RF Channel Number,,,,1,,2,,
"PCCA_DL for dynamic channel access Note 4,6",,,,N/A,,PCCA_DL_1=0.75PCCA_DL_2=0.75,PCCA_DL_1=0.75PCCA_DL_2=0.75,
"PCCA_DL for semi-static channel access Note 5,6",,,,N/A,,PCCA_DL=0.9375,PCCA_DL=0.9375,
"PCCA_UL for dynamic channel access Note 4,6",,,,N/A,,1,1,
"PCCA_UL for semi-static channel access Note 5,6",,,,N/A,,1,1,
LCCA_DL Note 7,,,,N/A,,8,,
WCCA_DL Note 7,,,ms,N/A,,Tidentify-NR_CCA,,
Duplex mode,,Config 1,,FDD,,TDD,,
,,"Config 2,3",,TDD,,,,
TDD configuration,,Config 1,,Not Applicable,,TDDConf.1.1 CCA,,
,,Config 2,,TDDConf.1.1,,TDDConf.1.1 CCA,,
,,Config 3,,TDDConf.2.1,,TDDConf.1.1 CCA,,
BWchannel,,Config 1,MHz,"10: NPRB,c = 52",,"40: NPRB,c = 106",,
,,Config 2,,"10: NPRB,c = 52",,"40: NPRB,c = 106",,
,,Config 3,,"40: NPRB,c = 106",,,,
BWP BW,,Config 1,MHz,"10: NPRB,c = 52",,"40: NPRB,c = 106",,
,,Config 2,,"10: NPRB,c = 52",,"40: NPRB,c = 106",,
,,Config 3,,"40: NPRB,c = 106",,,,
DRX Cycle,,,ms,Not Applicable,,,,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 FDD,,SR.1.1 CCA,,
,,Config 2,,SR.1.1 TDD,,SR.1.1 CCA,,
,,Config 3,,SR2.1 TDD,,SR.1.1 CCA,,
RMSI CORESET RMC configuration,,Config 1,,CR.1.1 FDD,,CR.1.1 CCA,,
,,Config 2,,CR.1.1 TDD,,CR.1.1 CCA,,
,,Config 3,,CR.2.1 TDD,,CR.1.1 CCA,,
Dedicated CORESET RMC configuration,,Config 1,,CCR.1.1 FDD,,CCR.1.1 CCA,,
,,Config 2,,CCR.1.1 TDD,,CCR.1.1 CCA,,
,,Config 3,,CCR.2.1 TDD,,CCR.1.1 CCA,,
OCNG Patterns,,,,OCNG pattern 1,,,,
SSB Configuration,Semi-static channel acces,"Config 1,2",,SSB.1 FR1,,SSB.1 CCA,,
,Dymamic channel acces,Config 3,,SSB.2 FR1,,SSB.2 CCA,,
,Semi-static channel acces,"Config 1,2",,SSB.1 FR1,,SSB.1 CCA,,
,Dymamic channel acces,Config 3,,SSB.2 FR1,,SSB.2 CCA,,
SMTC configuration,,"Config 1,2",,SMTC.1 FR1,,SMTC.2 FR1,,
,,Config 3,,SMTC.2 FR1,,,,
PDSCH/PDCCH subcarrier spacing,,"Config 1,2",kHz,15 kHz,,30 kHz,,
,,Config 3,,30 kHz,,,,
PUCCH/PUSCH subcarrier spacing,,"Config 1,2",kHz,15 kHz,,30 kHz,,
,,Config 3,,30 kHz,,,,
PRACH configuration,,,,FR1 PRACH configuration 1 under CCA in table A.3.8A.2.1-1,,,,
BWP configuration,,Initial DL BWP,,DLBWP.0.1,,,,
,,Dedicated DL BWP,,DLBWP.1.1,,,,
,,Initial UL BWP,,ULBWP.0.1,,,,
,,Dedicated UL BWP,,ULBWP.1.1,,,,
EPRE ratio of PSS to SSS,,,dB,0,,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,
EPRE ratio of OCNG DMRS to SSS (Note 1),,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,
Note2,,,dBm/15 kHz,-98,,,,
Note2,,"Config 1,2",dBm/SCS,-98,,-95,,
,,Config 3,,-95,,,,
,,,dB,4,4,-infinity,,4
,,,dB,4,4,-infinity,,4
IoNote3,,"Config 1,2",dBm/9.36 MHz,-64.59,-64.59,N/A,,N/A
,,Config 3,dBm/38.16 MHz,-58.49,-58.49,-63.94,,-58.49
Propagation condition,,,-,AWGN,,,,
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:For UE supporting semi-static channel access and network configuring semi-static channel occupancy.NOTE 5:For UE supporting dynamic channel access and network configuring dynamic channel occupancy.NOTE 6:For a UE supporting both semi-static and dynamic channel access, the UE can be tested under dynamic channel occupancy only.NOTE 7:As defined in clause 6.2.3.2.3 for Trs ≤ 40 ms.",,,,,,,,
