Parameter,,,Unit,Cell 1,Cell 2
Frequency Range,,,,FR1,
Duplex mode,,Config 1,,TDD,
TDD configuration,,Config 1,,TDDConf.1.1 CCA,
BWchannel,,Config 1,,"40 MHz: NPRB,c = 106",
Active BWP ID,,,,"1, 2",0
Initial DL BWP Configuration,,,,DLBWP.0.2Note4,
Initial UL BWP Configuration,,,,ULBWP.0.2Note4,
Active DL BWP-0 Configuration,,,,N.A.,DLBWP.0.2Note4
Active DL BWP-1 Configuration,,,,DLBWP.1.1Note4,N.A.
Active DL BWP-2 Configuration,,,,DLBWP.1.3Note4,N.A.
Active UL BWP-0 Configuration,,,,N.A.,ULBWP.0.2Note4
Active UL BWP-1 Configuration,,,,ULBWP.1.1Note4,N.A.
Active UL BWP-2 Configuration,,,,ULBWP.1.3Note4,N.A.
PDSCH Reference measurement channel,,Config 1,,SR.1.1 CCA,
RMSI CORESET parameters,,Config 1,,CR.1.1 CCA,
Dedicated CORESET parameters,,Config 1,,CCR.1.3 CCA,
OCNG Patterns,,,,OP.1,
SSB Configuration,Semi- static channel acces,Config 1,,SSB.1 CCA,
,Dymamic channel acces,Config 1,,SSB.2 CCA,
SMTC Configuration,,Config 1,,SMTC.1,
DL CCA probability (PCCA_DL),,Config 1,,1,1
UL CCA probability (PCCA_UL),,Config 1,,1,1
Correlation Matrix and Antenna Configuration,,,,1x2 Low,
EPRE ratio of PSS to SSS,,,dB,0,0
EPRE ratio of PBCH DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,
NocNote 2,,Config 1,dBm/SCS,-101,-101
SS-RSRP Note 3,,Config 1,dBm/SCS,-84,-84
Ês/Iot,,Config 1,dB,17,17
Ês/Noc,,Config 1,dB,17,17
IoNote3,,Config 1,dBm/38.16 MHz,-52.86,-52.86
Propagation Condition,,,,AWGN,AWGN
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for Noc to be fulfilled.Note 3SS-RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:For unpaired spectrum, a DL BWP is linked with an UL BWP. DLBWP.0.2 is linked with ULBWP.0.2; DLBWP.1.1 is linked with ULBWP.1.1; DLBWP.1.3 is linked with ULBWP.1.3 defined in clause 12 of TS 38.213 [3].",,,,,
