Parameter,,,Unit,Test 1,,,,
,,,,T1,T2,T3,T4,T5
DL CCA probability PCCA_DL,,"Note 6,8",,PCCA_DL=0.9375,,,,
,,"Note 7,8",,PCCA_DL_1=0.75PCCA_DL_2=0.75,,,,
UL CCA probability PCCA_UL,,,,1,,,,
LCCA_DL,,,,7,,,,
WCCA_DL,,,ms,"TEvaluate_in_SSB,CCANOTE 9",,,,
EPRE ratio of PDCCH DMRS to SSS,,,dB,4,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,dB,0,,,,
EPRE ratio of PBCH DMRS to SSS,,,dB,0,,,,
EPRE ratio of PBCH to PBCH DMRS,,,dB,,,,,
EPRE ratio of PSS to SSS,,,dB,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,dB,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,,dB,,,,,
EPRE ratio of OCNG DMRS to SSS,,,dB,,,,,
EPRE ratio of OCNG to OCNG DMRS,,,dB,,,,,
SNR on RLM-RS,Config 1,,dB,1,-7,-15,-4.5,1
SNR on other channels and signals,Config 1,,dB,1,,,,
,Config 1,,dBm/SCS,-95,,,,
Propagation condition,,,,TDL-C 300 ns 100 Hz,,,,
"NOTE 1:OCNG shall be used such that the resources in Cell 1 are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols. For cells with CCA model, OCNG is transmitted only in slots with RMC burst transmission and is not transmitted during muted slots or during DBT windows.NOTE 2:The signal contains PDCCH for UEs other than the device under test as part of OCNG.NOTE 3:SNR levels correspond to the signal to noise ratio over the transmitted SSS REs during DBT windows.NOTE 4:The SNR in time periods T1, T2, T3, T4 and T5 is denoted as SNR1, SNR2, SNR3, SNR4 and SNR5 respectively in figure A.11.4.1.3.1-1.NOTE 5:The SNR values are specified for testing a UE which supports 2RX on at least one band. For testing of a UE which supports 4 RX on all bands, the SNR during T3 and T4 is modified as specified in clause A.3.6.NOTE 6: For UE supporting semi-static channel access and network configuring semi-static channel occupancy.NOTE 7: For UE supporting dynamic channel access and network configuring dynamic channel occupancy.NOTE 8: For UE supporting both semi-static and dynamic channel access, the UE can be tested under dynamic channel occupancy only.NOTE 9:As defined in table 8.1A.2.2-1.",,,,,,,,
