Parameter,,,Unit,Test1,
,,,,T1,T2
TDD configuration,,Config 1,,TDDConf.1.1 CCA,
BWchannel,,Config 1,MHz,"40: NPRB,c = 106",
BWP BW,,Config 1,MHz,"40: NPRB,c = 106",
DRX Cycle,,Config 1,ms,Not Applicable,
DL CCA model,,Config 1,,As specified in clause A.3.26.2.1,
UL CCA model,,Config 1,,As specified in clause A.3.26.2.2,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 CCA,
CORESET Reference Channel,,Config 1,,CR.1.1 CCA,
TRS configuration,,Config 1,,TRS.1.2 TDD,
OCNG Patterns,,Config 1,,OCNG pattern 1,
SMTC configuration,,Config 1,,SMTC.1 FR1,
SSB configuration,Semi- static channel acces,Config 1,,SSB.1 CCA,
,Dymamic channel acces,Config 1,,SSB.2 CCA,
DL CCA probability for semi-static channel access (PCCA_DL),,Config 1,,1,
DL CCA model probability for dynamic static channel access (PCCA_DL_1),,Config 1,,1,
DL CCA model probability for dynamic static channel access (PCCA_DL_2),,Config 1,,1,
UL CCA probability PCCA,,Config 1,,1,
EPRE ratio of PSS to SSS,,,dB,0,
EPRE ratio of PBCH DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,
Note2,,Config 1,dBm/30 kHz,-95,
,,,dB,3,
,,,dB,3,
IoNote3,,Config 1,dBm/38.16 MHz,-62.58,
Propagation condition,,,-,AWGN,
"NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:Parameters PCCA_DL, PCCA_DL_1, PCCA_DL_2 and PCCA_UL are defined in clause A.3.26.2.NOTE 5:For UE supporting both semi-static and dynamic cannel access, the UE must be tested under both dynamic and semi-static channel occupancy configurations.",,,,,
