Parameter,Unit,T1,,T2,
,,Cell 1,Cell 2,Cell 1,Cell 2
Cell ID,,489,0,489,0
SSB ARFCN,,freq1,,freq1,
Duplex mode,,TDD,,TDD,
TDD configuration,,TDDConf.3.1,,TDDConf.3.1,
BWchannel,MHz,"100: NPRB,c = 66",,"100: NPRB,c = 66",
Data PRBs allocated,,24,,24,
Downlink initial BWP configuration,,DLBWP.0.1,-,DLBWP.0.1,-
Downlink dedicated BWP configuration,,DLBWP.1.1,-,DLBWP.1.1,-
Uplink initial BWP configuration,,ULBWP.0.1,-,ULBWP.0.1,-
Uplink dedicated BWP configuration,,ULBWP.1.1,-,ULBWP.1.1,-
DRX cycle configuration,,Not applicable,-,Not applicable,-
TRS configuration,,TRS.2.1 TDD,-,TRS.2.1 TDD,-
TCI state,,TCI.State.0,-,TCI.State.0,-
PDSCH Reference measurement channel,,SR.3. 2TDD,-,SR.3. 2 TDD,-
RMSI CORESET Reference Channel,,CR.3.1 TDD,-,CR.3.1 TDD,-
Dedicated CORESET Reference channel,,CCR.3.1 TDD,-,CCR.3.1 TDD,-
OCNG Patterns,,OP.3,OP.3,OP.3,OP.3
SSB configuration,,SSB.3 FR2,SSB.3 FR2,SSB.3 FR2,SSB.3 FR2
SMTC configuration,,SMTC.1,SMTC.1,SMTC.1,SMTC.1
Time offset with Cell 1,s,-,3,-,3
PDSCH/PDCCH subcarrier spacing,kHz,120,120,120,120
EPRE ratio of PSS to SSS,dB,0,0,0,0
EPRE ratio of PBCH_DMRS to SSS,,,,,
EPRE ratio of PBCH to PBCH_DMRS,,,,,
EPRE ratio of PDCCH_DMRS to SSS,,,,,
EPRE ratio of PDCCH to PDCCH_DMRS,,,,,
EPRE ratio of PDSCH_DMRS to SSS,,,,,
EPRE ratio of PDSCH to PDSCH_DMRS,,,,,
EPRE ratio of OCNG DMRS to SSSNote 1,,,,,
EPRE ratio of OCNG to OCNG DMRS Note 1,,,,,
Propagation conditions,,AWGN,AWGN,AWGN,AWGN
Antenna configuration,,1x2,1x2,1x2,1x2
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:VoidNOTE 3:VoidNOTE 4:VoidNOTE 5: Void,,,,,
