Parameter,,Unit,Cell 1,,Cell 2,,Cell 3,
,,,T1,T2,T1,T2,T1,T2
AoA setup Note 1,,,Setup 3 as specified in clause A.3.15,,,,,
,,,AoA1,,AoA1,,AoA2,
Beam AssumptionNote 2,,,Rough,,Rough,,Rough,
NR RF Channel Number,,,1,,2,,2,
Duplex mode,,,TDD,,TDD,,TDD,
TDD configuration,,,TDDConf.3.1,,TDDConf.3.1,,TDDConf.3.1,
BWchannel,,MHz,"100: NPRB,c = 66",,"100: NPRB,c = 66",,"100: NPRB,c = 66",
Data PRBs allocated,,,66,,66,,66,
BWP BW,,MHz,"100: NPRB,c = 66",,"100: NPRB,c = 66",,"100: NPRB,c = 66",
BWP configuration,Initial DL BWP,,DLBWP.0.1,,DLBWP.0.1,,N/A,
,Initial UL BWP,,ULBWP.0.1,,ULBWP.0.1,,N/A,
,Active DL BWP,,DLBWP.1.1,,DLBWP.1.1,,N/A,
,Active UL BWP,,ULBWP.1.1,,ULBWP.1.1,,N/A,
OCNG Patterns defined in A.3.2.1.1,,,OP.1,,OP.5,,N/A,
PDSCH Reference measurement channel,,,SR.3.2 TDD,,SR.3.2 TDD,,-,
CORESET Reference Channel,,,CR.3.1 TDD,,CR.3.1 TDD,,-,
SMTC configuration defined in A.3.11.1 and A.3.11.2,,,SMTC.1,,SMTC.1,,SMTC.1,
PDSCH/PDCCH subcarrier spacing,,kHz,120,,120,,120,
TRS configuration,,,TRS.2.1 TDD,,TRS.2.1 TDD,,N/A,
PDSCH/PDCCH TCI state,,,TCI.State.2,,TCI.State.2,,N/A,
Ês,,dBm/SCS,-89,-89,-89,-89,-Infinity,-89
SSB_RP Note 3,,dBm/SCS Note4,-89,-89,-89,-89,-Infinity,-89
BB Note5,,dB,-0.12,-0.12,-0.12,-0.12,-Infinity,-0.12
Io Note3,,dBm/95.04 MHz Note6,-64.41,-64.41,-64.41,-64.41,-Infinity,-64.41
Propagation Condition,,,AWGN,,,,AWGN 19444 Hz,
"NOTE 1:The configuration for AoA1 and AoA2 can refer to Figure A.7.6.1.5.1.-1NOTE 2:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementation.NOTE 3:SSB_RP, Es/Iot and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 4:Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zone.NOTE 5:Calculation of Es/IotBB includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 38.101-2 [19], and an allowance of 1 dB for UE multi-band relaxation factor ΔMBS from TS 38.101-2 [19] Table 6.2.1.3-4.NOTE 6:As observed with 0 dBi gain antenna at the centre of the quiet zone.",,,,,,,,
