Parameter,Unit,T1,,T2,
,,Cell 1,Cell 2,Cell 1,Cell 2
Angle of arrival configuration,,Setup 1 according to clause A.3.15.1,,,
Assumption for UE beamsNote 7,,Rough,,Assumption for UE beamsNote 7,
Note1,dBm/15 kHzNote4,-91.6,,N/A,
Note1,dBm/SCSNote4,-82.6,,N/A,
for SSB,dB,6.0,1.0,N/A,N/A
for CSI-RS,dB,6.0,1.0,N/A,N/A
Es for SSB,dBm/SCSNote4,,,(Table B.2.2.2-2 Rx Beam Peak +2.1 dB),(Table B.2.2.2-2 Rx Beam Peak +2.1 dB)
Es for CSI-RS,dBm/SCSNote4,,,(Table B.2.2.2-2 Rx Beam Peak +2.1 dB),(Table B.2.2.2-2 Rx Beam Peak +2.1 dB)
CSI-RS_RPNote2,dBm/SCS,-76.6,-81.6,(Table B.2.2.2-2 Rx Beam Peak +2.1 dB),(Table B.2.2.2-2 Rx Beam Peak +2.1 dB)
BB Note6,dB,2.44,-5.98,-5.98,-5.98
IoNote2,dBm/95.04 MHz Note4,-50.05,,(Table B.2.2.2-2 Rx Beam Peak +29.70 dB),
"NOTE 1:Where used, interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:CSI-RS_RP, Es/Iot and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:VoidNOTE 4:Equivalent power received by an antenna with 0 dBi gain at the centre of the quiet zoneNOTE 5:VoidNOTE 6:Calculation of Es/IotBB includes the effect of UE internal noise up to the value assumed for the associated Refsens requirement in clause 7.3.2 of TS 36.101-2 [19], and an allowance of 1 dB for UE multi-band relaxation factor ΔMBP from TS 38.101-2 [19] Table 6.2.1.3-4.NOTE 7:Information about types of UE beam is given in clause B.2.1.3, and does not limit UE implementation or test system implementation",,,,,
