Parameter,,,Unit,Cell 1,,Cell 2,
,,,,T1,T2,T1,T2
NR RF Channel Number,,,,1,,2,
Duplex mode,,Config 1,,FDD,,,
,,"Config 2, 3",,TDD,,,
,,Config 4,,HD-FDD,,,
SSB Configuration,,Config 1,,SSB.1 FR1,,,
,,Config 2,,SSB.1 FR1,,,
,,Config 3,,SSB.1 RedCap FR1,,,
,,Config 4,,SSB.1 FR1,,,
CSI-RS for tracking,,Config 1,,TRS.1.1 FDD,,,
,,Config 2,,TRS.1.1 TDD,,,
,,Config 3,,TRS.1.2 TDD,,,
,,Config 4,,TRS.1.1 FDD,,,
TDD configuration,,Config 1,,Not Applicable,,,
,,Config 2,,TDDConf.1.1,,,
,,Config 3,,TDDConf.2.1,,,
,,Config 4,,Not Applicable,,,
BWchannel,,Config 1,MHz,"10: NPRB,c = 52",,,
,,Config 2,,"10: NPRB,c = 52",,,
,,Config 3,,"20: NPRB,c = 51",,,
,,Config 4,,"10: NPRB,c = 52",,,
BWP BW,,Config 1,MHz,"10: NPRB,c = 52",,,
,,Config 2,,"10: NPRB,c = 52",,,
,,Config 3,,"20: NPRB,c = 51",,,
,,Config 4,,"10: NPRB,c = 52",,,
DRX Cycle,,,ms,Not Applicable,,,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 FDD,,,
,,Config 2,,SR.1.1 TDD,,,
,,Config 3,,SR2.1 TDD,,,
,,Config 4,,SR.1.1 FDD,,,
CORESET Reference Channel,,Config 1,,CR.1.1 FDD,,,
,,Config 2,,CR.1.1 TDD,,,
,,Config 3,,CR.2.1 TDD,,,
,,Config 4,,CR.1.1 FDD,,,
OCNG Patterns,,,,OP.1,,,
SMTC configuration,,"Config 1, 2, 4",,SMTC.1 FR1,,,
,,Config 3,,SMTC.2 FR1,,,
PDSCH/PDCCH subcarrier spacing,,"Config 1, 2, 4",kHz,15 kHz,,,
,,Config 3,,30 kHz,,,
PUCCH/PUSCH subcarrier spacing,,"Config 1,2,4",kHz,15 kHz,,,
,,Config 3,,30 kHz,,,
PRACH configuration,,,,FR1 PRACH configuration 1,,,
BWP configuration,,Initial DL BWP,,DLBWP.0.1,,,
,,Dedicated DL BWP,,DLBWP.1.1,,,
,,Initial UL BWP,,ULBWP.0.1,,,
,,Dedicated UL BWP,,ULBWP.1.1,,,
EPRE ratio of PSS to SSS,,,dB,0,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,
Note2,,,dBm/15 kHz,-98,,,
Note2,"Config 1, 2, 4",,dBm/SCS,-98,,,
,Config 3,,,-95,,,
,,,dB,4,4,-infinity,4
,,,dB,4,4,-infinity,4
IoNote3,"Config 1,2, 4",,dBm/9.36 MHz,-64.59,-64.59,-70.05,-64.59
,Config 3,,dBm/18.36 MHz,-61.66,-61.66,-67.12,-61.66
Propagation condition,,,-,AWGN,,,
Antenna Configuration,,,,1x1,,,
NOTE 1:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,
