Parameter,,Unit,Value,Comment
Duplex mode,Config 1,,FDD,
,"Config 2, 3",,TDD,
,Config 4,,HD-FDD,
TDD Configuration,Config 1,,N/A,
,Config 2,,TDDConf.1.1,
,Config 3,,TDDConf.2.1,
,Config 4,,N/A,
BWchannel,"Config 1, 2, 4",MHz,"10: NPRB,c = 52",
,Config 3,,"20: NPRB,c = 51",
PDSCH Reference measurement channel,"Config 1, 4",,SR.1.1 FDD,
,Config 2,,SR.1.1 TDD,
,Config 3,,SR.2.1 TDD,
RMSI CORESET Reference Channel,"Config 1, 4",,CR.1.1 FDD,
,Config 2,,CR.1.1 TDD,
,Config 3,,CR.2.1 TDD,
Dedicated CORESET Reference Channel,"Config 1, 4",,CCR.1.3 FDD,
,Config 2,,CCR.1.3 TDD,
,Config 3,,CCR.2.2 TDD,
SSB configuration,Config 1,,SSB.1 FR1,
,"Config 2, 4",,SSB.1 FR1,
,Config 3,,SSB. 1 RedCap FR1,
OCNG Patterns,,,OP.1,
Initial BWP Configuration,"Config 1, 2, 3, 4",,DLBWP.0.1ULBWP.0.1,
Dedicated BWP configuration,"Config 1, 2, 3, 4",,DLBWP.1.1ULBWP.1.1,
SMTC configuration,"Config 1, 2, 4",,SMTC.1,
,Config 3,,SMTC.1,
DRX configuration,"Config 1, 2, 3, 4",ms,640,
T_delay_modeB,"Config 1, 2, 3, 4",s,[4],
T1,"Config 1, 2, 3, 4",s,0.4,
T2,"Config 1, 2, 3, 4",s,1.28,2 x W1
T3,"Config 1, 2, 3, 4",s,2.72,T_timer_modeB - W1 -W2
T4,"Config 1, 2, 3, 4",s,[1.5],W2+W3
T5,"Config 1, 2, 3, 4",s,[1.68],T1+T2
T6,"Config 1, 2, 3, 4",s,4.22,T3+W2+W3
cg-SDT-RSRP-ChangeThreshold,"Config 1, 2, 3, 4",dB,8,
cg-SDT-RSRP-ThresholdSSB,"Config 1, 2, 3, 4",dBm,-110,
cg-SDT-TimeAlignmentTime,"Config 1, 2, 3, 4",,infinity,
CG-SDT resource period,"Config 1, 2, 3, 4",ms,320 ms,
EPRE ratio of PSS to SSS,,dB,0,
EPRE ratio of PBCH DMRS to SSS,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,
EPRE ratio of PDSCH to PDSCH DMRS,,,,
EPRE ratio of OCNG DMRS to SSS,,,,
EPRE ratio of OCNG to OCNG DMRS,,,,
Propagation condition,"Config 1, 2, 3, 4",,AWGN,
Antenna Configuration,,,1x1,
