Parameter,,,Unit,Cell 1,,Cell 2,
,,,,T1,T2,T1,T2
NR RF Channel Number,,,,1,,1,
Duplex mode,,Config 1,,FDD,,,
,,"Config 2,3",,TDD,,,
,,Config 4,,HD-FDD,,,
TDD configuration,,"Config 1,4",,Not Applicable,,,
,,Config 2,,TDDConf.1.1,,,
,,Config 3,,TDDConf. 2.1,,,
BWchannel,,"Config 1,4",MHz,"10: NPRB,c = 52",,,
,,Config 2,,"10: NPRB,c = 52",,,
,,Config 3,,"20: NPRB,c = 51",,,
BWP BW,,"Config 1,4",MHz,"10: NPRB,c = 25",,,
,,Config 2,,"10: NPRB,c = 25",,,
,,Config 3,,"20: NPRB,c = 25",,,
DRX Cycle,,,ms,Not Applicable,,,
PDSCH Reference measurement channel,,"Config 1, 4",,SR.1.1 FDD,,,
,,Config 2,,SR.1.1 TDD,,,
,,Config 3,,SR.2.1 TDD,,,
CORESET Reference Channel,,"Config 1, 4",,CR.1.1 FDD,,,
,,Config 2,,CR.1.1 TDD,,,
,,Config 3,,CR.2.1 TDD,,,
TRS configuration,,"Config 1, 4",,TRS.1.1 FDD,,,
,,Config 2,,TRS.1.1 TDD,,,
,,Config 3,,TRS.1.2 TDD,,,
OCNG Patterns,,,,OP.1,,,
SMTC configuration for CD-SSB,,,,SMTC.1,,,
SMTC configuration for NCD-SSB,,,,SMTC.2 RedCap,,,
CD-SSB Configuration,,"Config 1,2,4",,SSB.1 FR1,,,
,,Config 3,,SSB.1 RedCap FR1,,,
NCD-SSB Configuration,,"Config 1,2,4",,SSB.6 RedCap FR1 (Note 1),,,
,,Config 3,,SSB.7 RedCap FR1 (Note 1),,,
PDSCH/PDCCH subcarrier spacing,,"Config 1,2,4",kHz,15,,,
,,Config 3,,30,,,
PUCCH/PUSCH subcarrier spacing,,"Config 1,2,4",kHz,15,,,
,,Config 3,,30,,,
PRACH configuration,,,,FR1 PRACH configuration 1,,,
BWP,,Initial DL BWP,,DLBWP.0.1,,DLBWP.0.1,
configuration,,Dedicated DL BWP,,DLBWP.1.1 RedCap (Note 2),,DLBWP.1.1 RedCap (Note 2),
,,Initial UL BWP,,ULBWP.0.1,,ULBWP.0.1,
,,Dedicated UL BWP,,ULBWP.1.1 RedCap (Note 3),,ULBWP.1.1 RedCap (Note 3),
EPRE ratio of PSS to SSS,,,dB,0,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 4),,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 4),,,,,,,
Note5,,,dBm/15 kHz,-98,,,
Note5,"Config 1,2,4",,dBm/SCS,-98,,,
,Config 3,,,-95,,,
,,,dB,8,-0.64,-Infinity,-0.64
,,,dB,8,8,-Infinity,8
SSB_RP,"Config 1,4",,dBm/SCS,-90,-90,-Infinity,-90
,Config 2,,dBm/SCS,-90,-90,-Infinity,-90
,Config 3,,dBm/SCS,-87,-87,-Infinity,-87
IoNote6,"Config 1,2,4",,dBm/9.36 MHz,-61.41,-58.71,-61.41,-58.71
,Config 3,,dBm/ 18.36 MHz,-58.48,-55.78,-58.48,-55.78
Propagation condition,,,-,AWGN,,AWGN,
Antenna Configuration,,,,1x1,,1x1,
NOTE 1: NCD-SSB is configured within dedicated RedCap DL BWP and CD-SSB is configured completely outside the dedicated RedCap DL BWP.NOTE 2: The starting PRB index for dedicated DL BWP corresponding to NCD-SSB PRB index.NOTE 3: The starting PRB index for dedicated UL BWP is the same as the dedicated DL BWP corresponding to NCD-SSB PRB index.NOTE 4:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 5:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 6:Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,
