Parameter,,,Unit,Value,Comment
,,,,Test 1,
Active PCell,,,,Cell 1,
RF Channel Number,,,,1,
Duplex mode,,Config 1,,FDD,
,,"Config 2, 3",,TDD,
,,Config 4,,HD-FDD,
BWchannel,,"Config 1,4",MHz,"10: NRB,c = 52",
,,Config 2,,"10: NRB,c = 52",
,,Config 3,,"20: NRB,c = 51",
DL initial BWP configuration,,"Config 1, 2, 3, 4",,DLBWP.0.1,
DL dedicated BWP configuration,,"Config 1, 2, 3,4",,DLBWP.1.1,
UL initial BWP configuration,,"Config 1, 2, 3,4",,ULBWP.0.1,
UL dedicated BWP configuration,,"Config 1, 2, 3,4",,ULBWP.1.1,
TDD Configuration,,"Config 1,4",,Not Applicable,
,,Config 2,,TDDConf.1.1,
,,Config 3,,TDDConf.2.1,
CORESET Reference Channel,,"Config 1,4",,CR.1.1 FDD,
,,Config 2,,CR.1.1 TDD,
,,Config 3,,CR.2.1 TDD,
SSB Configuration,,"Config 1,4",,SSB.3 FR1,
,,Config 2,,SSB.3 FR1,
,,Config 3,,SSB.2 RedCap FR1,
SMTC Configuration,,"Config 1, 2.4",,SMTC.1 RedCap,
,,Config 3,,SMTC.1 RedCap,
PDSCH/PDCCH subcarrier spacing,,"Config 1, 2",,15 KHz,
,,Config 3,,30 KHz,
PRACH Configuration,,"Config 1, 2",,Table  A.3.8.2.2-1,
,,Config 3,,Table  A.3.8.2.2-1,
SSB Index assigned as BFD RS (q0),,,,0,
SSB Index assigned as CBD RS (q1),,,,1,
OCNG parameters,,,,OP.1,
CP length,,,,Normal,
Correlation Matrix and Antenna Configuration,,,,2x1 Low,
Beam failure detection transmission parameters,DCI format,,,1-0,
,Number of Control OFDM symbols,,,2,
,Aggregation level,,CCE,16,
,Ratio of hypothetical PDCCH RE energy to average CSI-RS RE energy,,dB,0,
,Ratio of hypothetical PDCCH DMRS energy to average CSI-RS RE energy,,dB,0,
,DMRS precoder granularity,,,REG bundle size,
,REG bundle size,,,6,
DRX,,,,OFF,
Gap pattern ID,,,,gp0,
gapOffset,,,,0,
rlmInSyncOutOfSyncThreshold,,,,absent,"When the field is absent, the UE applies the value 0. (Table 8.1.1-1)."
rsrp-ThresholdSSB,"Config 1, 2,4",,dBm/SCS kHz,-98,Threshold used for Qin_LR_SSB
,Config 3,,,-95,
beamFailureInstanceMaxCount,,,,n1,see clause 5.17 of TS 38.321 [7]
beamFailureDetectionTimer,,,,pbfd4,see clause 5.17 of TS 38.321 [7]
CSI-RS configuration  for CSI reporting,"Config 1,4",,,CSI-RS.1.1 FDD,
,Config 2,,,CSI-RS.1.1 TDD,
,Config 3,,,CSI-RS.2.1 TDD,
CSI-RS for tracking,"Config 1,4",,,TRS.1.1 FDD,
,Config 2,,,TRS.1.1 TDD,
,Config 3,,,TRS.1.2 TDD,
SSB Index assigned as RLM RS,,,,"0, 1",
T310 Timer,ms,,,1000,
N310,,,,2,
T1,,,s,0.2,During this time the the UE shall be fully synchronized to Cell 1
T2,,,s,0.37,
T3,,,s,0.44,
T4,,,s,0,
T5,,,s,0.17,
D1,,,s,0.14,
NOTE 1:All configurations are assigned to the UE prior to the start of time period T1.NOTE 2:UE-specific PDCCH is not transmitted after T1 starts.,,,,,
