Parameter,Unit,SyncRef UE 1,,,SyncRef UE 2,,
,,T1,T2,T3,T1,T2,T3
NR RF Channel Number,,1(HD carrier in Band n47 or n38),,,,,
Channel Bandwidth (BWchannel) Note 4,MHz,"20(NPRB,c = 50) or  40(NPRB,c = 100)",,,,,
V2X Sidelink Communication resource pool configuration,,As specified in table A.3.21.2-2,,,As specified in table A.3.21.2-2,,
networkControlledSyncTx,,N/A,,,ON,,
syncTxThreshOoC,dBm/15 kHz,+infinity,,,N/A,,
SLSSID,,59,,,30,,
inCoverage (in MIB-SL),,FALSE,,,TRUE,,
Note1,dBm/30 kHz,-95,,,,,
,dB,-infinity,0,0,-infinity,-infinity,3
,dB,-infinity,0,-4.76,-infinity,-infinity,0
"PSBCH-RSRP Note2, Note 3",dBm/30 kHz,-infinity,-95,-95,-infinity,-infinity,-92
Propagation Condition,,AWGN,,,,,
NOTE 1:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:PSBCH-RSRP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:S-PSS Es/Iot and S-SSS Es/Iot are set the same as PSBCH Es/Iot.NOTE 4:The UE is only required to be tested in one of the supported test configurations.,,,,,,,
