Parameter,,,Unit,Cell 1,,,,
,,,,T1,T2,T3,T4,T5
NR RF Channel Number,,,,2,,,,
Serving/Non-serving,,,,Serving,,,,
Duplex Mode,,Config 1,,FDD,,,,
,,"Config 2,3",,TDD,,,,
TDD configuration,,Config 1,,Not Applicable,,,,
,,Config 2,,TDDConf.1.1,,,,
,,Config 3,,TDDConf.2.1,,,,
Channel Bandwidth (BWchannel),,"Config 1,2",,"10: NPRB,c = 52",,,,
,,Config 3,,"40: NPRB,c = 106",,,,
Initial BWP Configuration,,,,DLBWP.0.1ULBWP.0.1,,,,
Dedicated BWP Configuration,,,,DLBWP.1.1ULBWP.1.1,,,,
DRX Cycle,,,,N/A,,,,
PDSCH Reference measurement channel,,Config 1,,SR.1.1 FDD,,,,
,,Config 2,,SR.1.1 TDD,,,,
,,Config 3,,SR.2.1 TDD,,,,
CORESET Reference Channel,,Config 1,,CR.1.1 FDD,,,,
,,Config 2,,CR.1.1 TDD,,,,
,,Config 3,,CR.2.1 TDD,,,,
Dedicated CORESET Reference Channel,,Config 1,,CCR.1.1 FDD,,,,
,,Config 2,,CCR.1.1 TDD,,,,
,,Config 3,,CCR.2.1 TDD,,,,
SSB configuration,,"Config 1,2",,SSB.1 FR1,,,,
,,Config 3,,SSB.2 FR1,,,,
SMTC Configuration,,,,SMTC.2,,,,
OCNG Patterns,,,,OP.1,,,,
EPRE ratio of PSS to SSS,,,dB,0,,,,
EPRE ratio of PBCH DMRS to SSS,,,,,,,,
EPRE ratio of PBCH to PBCH DMRS,,,,,,,,
EPRE ratio of PDCCH DMRS to SSS,,,,,,,,
EPRE ratio of PDCCH to PDCCH DMRS,,,,,,,,
EPRE ratio of PDSCH DMRS to SSS,,,,,,,,
EPRE ratio of PDSCH to PDSCH,,,,,,,,
EPRE ratio of OCNG DMRS to SSS(Note 1),,,,,,,,
EPRE ratio of OCNG to OCNG DMRS (Note 1),,,,,,,,
Correlation Matrix and Antenna Configuration,,,,1x2 Low,,,,
drx-Configuration,,,,N/A,,,,
PDCCH/PCFICH/PHICH Reference measurement channelNote1,,,,R.11 FDD,,,,
OCNG Pattern defined in A.3.2.1,,,,OP.16 FDD,,,,
Note2,,"Config 1,2,3",dBm/15 kHz,-97,,,,
Note2,,"Config 1,2,",dBm/SCS,-97,,,,
,,Config 3,,-94,,,,
,,,dB,10.5,1.5,1.5,1.5,1.5
SS-RSRP Note3,"Config 1,2,",,dBm/SCS,-86.5,-95.5,-95.5,-95.5,-95.5
,Config 3,,,-83.5,-92.5,-92.5,-92.5,-92.5
Propagation condition,,,,AWGN,,,,
Correlation Matrix and Antenna Configuration,,,,1x2 Low,,,,
NOTE 1:OCNG shall be used such that cell is fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.NOTE 2:Interference from other cells and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 3:SS-RSRP levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,,
