Parameter,Unit,"Active Sidelink UE i(i = 0, .., 99)",
,,T1,T2
NR RF Channel Number,-,1,
Channel Bandwidth (BWchannel)Note 5,MHz,"20 (NPRB,c = 50) or 40 (NPRB,c = 100)",
SCS,kHz,30,
PSCCH RMC (defined in A.3.21.3),-,CC.1A HD,
PSSCH RMC (defined in A.3.21.3),-,CD.1A HD,
Note1,dBm/30 kHz,-111,-121
Note3,dB,10,
"Note2,3",dB,10,
Note4,dB,0,20
"Note2,4",dB,0,20
"PSSCH-RSRP1 Note 2,3",dBm/30kHz,-101,-111
"PSSCH -RSRP2 Note 2,4",dBm/30kHz,-111,-101
"SL-RSSI1 Note 2,3",dBm/3.6 MHz,-79.79,-89.79
"SL-RSSI2 Note 2,4",dBm/3.6 MHz,-87.20,-80.17
Antenna Configuration,-,1x2,
Propagation Condition,-,AWGN,
"NOTE 1:Interference from other UEs and noise sources not specified in the test is assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 2:Es/Iot, PSSCH-RSRP and SL-RSSI levels have been derived from other parameters for information purposes. They are not settable parameters themselves.NOTE 3:For UE 20 to 59, occupying subchannel #1/2NOTE 4:For UE 0 to 19 and 60 to 99, occupying subchannel #0/3/4NOTE 5:The UE is only required to be tested in one of the supported test configurations.",,,
